OTHER PLACES,Cases,Deaths,Serious,Critical,Recovered,date2,unixtime
Mainland China,80778,3158,4492,,61475,Wed Mar 11 01:27:58 PDT 2020,1583915278
Italy,10149,631,877,,1004,Wed Mar 11 01:27:58 PDT 2020,1583915278
South Korea,7755,60,,36,288,Wed Mar 11 01:27:58 PDT 2020,1583915278
Iran,8042,291,,,2731,Wed Mar 11 01:27:58 PDT 2020,1583915278
France,1784,33,86,,12,Wed Mar 11 01:27:58 PDT 2020,1583915278
Spain,1695,36,101,,135,Wed Mar 11 01:27:58 PDT 2020,1583915278
Germany,1565,2,,2,18,Wed Mar 11 01:27:58 PDT 2020,1583915278
United States,1010,31,2,6,9,Wed Mar 11 01:27:58 PDT 2020,1583915278
Diamond Princess,696,7,18,,245,Wed Mar 11 01:27:58 PDT 2020,1583915278
Japan,581,10,31,,59,Wed Mar 11 01:27:58 PDT 2020,1583915278
Netherlands,382,4,1,,,Wed Mar 11 01:27:58 PDT 2020,1583915278
Switzerland,491,3,,,3,Wed Mar 11 01:27:58 PDT 2020,1583915278
Norway,400,0,,,,Wed Mar 11 01:27:58 PDT 2020,1583915278
United Kingdom,383,6,,,12,Wed Mar 11 01:27:58 PDT 2020,1583915278
Sweden,326,0,,,,Wed Mar 11 01:27:58 PDT 2020,1583915278
Belgium,267,0,1,1,1,Wed Mar 11 01:27:58 PDT 2020,1583915278
Denmark*,264,0,,,,Wed Mar 11 01:27:58 PDT 2020,1583915278
Austria,206,0,,,4,Wed Mar 11 01:27:58 PDT 2020,1583915278
Singapore,166,0,,12,93,Wed Mar 11 01:27:58 PDT 2020,1583915278
Malaysia,129,0,2,,25,Wed Mar 11 01:27:58 PDT 2020,1583915278
Hong Kong,121,2,2,4,59,Wed Mar 11 01:27:58 PDT 2020,1583915278
Bahrain,110,0,,1,30,Wed Mar 11 01:27:58 PDT 2020,1583915278
Australia,127,3,,,24,Wed Mar 11 01:27:58 PDT 2020,1583915278
Canada,97,1,,1,9,Wed Mar 11 01:27:58 PDT 2020,1583915278
Greece,89,0,,1,,Wed Mar 11 01:27:58 PDT 2020,1583915278
Iceland,81,0,,,,Wed Mar 11 01:27:58 PDT 2020,1583915278
Israel,76,0,1,,3,Wed Mar 11 01:27:58 PDT 2020,1583915278
Kuwait,69,0,2,1,0,Wed Mar 11 01:27:58 PDT 2020,1583915278
Czech Republic,63,0,0,0,0,Wed Mar 11 01:27:58 PDT 2020,1583915278
San Marino,62,2,5,,,Wed Mar 11 01:27:58 PDT 2020,1583915278
Iraq,60,5,,,,Wed Mar 11 01:27:58 PDT 2020,1583915278
India,60,0,,,4,Wed Mar 11 01:27:58 PDT 2020,1583915278
UAE,59,0,2,,7,Wed Mar 11 01:27:58 PDT 2020,1583915278
Thailand,59,1,1,,34,Wed Mar 11 01:27:58 PDT 2020,1583915278
Egypt,59,1,,,26,Wed Mar 11 01:27:58 PDT 2020,1583915278
Taiwan,48,1,0,0,17,Wed Mar 11 01:27:58 PDT 2020,1583915278
Portugal,39,0,,,,Wed Mar 11 01:27:58 PDT 2020,1583915278
Vietnam,35,0,,,16,Wed Mar 11 01:27:58 PDT 2020,1583915278
Brazil,34,0,,,,Wed Mar 11 01:27:58 PDT 2020,1583915278
Ireland,34,0,,,,Wed Mar 11 01:27:58 PDT 2020,1583915278
Philippines,33,1,1,,2,Wed Mar 11 01:27:58 PDT 2020,1583915278
Lebanon,32,0,,1,,Wed Mar 11 01:27:58 PDT 2020,1583915278
Slovenia,31,0,0,0,0,Wed Mar 11 01:27:58 PDT 2020,1583915278
Finland,30,0,,,1,Wed Mar 11 01:27:58 PDT 2020,1583915278
Romania,25,0,,,5,Wed Mar 11 01:27:58 PDT 2020,1583915278
Indonesia,27,1,,,,Wed Mar 11 01:27:58 PDT 2020,1583915278
Poland,25,0,2,0,0,Wed Mar 11 01:27:58 PDT 2020,1583915278
Qatar,24,0,,,,Wed Mar 11 01:27:58 PDT 2020,1583915278
Algeria,20,0,,,,Wed Mar 11 01:27:58 PDT 2020,1583915278
Chile,17,0,,,,Wed Mar 11 01:27:58 PDT 2020,1583915278
Pakistan,16,0,,,2,Wed Mar 11 01:27:58 PDT 2020,1583915278
Oman,16,0,,,2,Wed Mar 11 01:27:58 PDT 2020,1583915278
Russia,15,0,,,3,Wed Mar 11 01:27:58 PDT 2020,1583915278
Saudi Arabia,15,0,,,,Wed Mar 11 01:27:58 PDT 2020,1583915278
Ecuador,15,0,,1,,Wed Mar 11 01:27:58 PDT 2020,1583915278
Georgia,15,0,1,,,Wed Mar 11 01:27:58 PDT 2020,1583915278
Argentina,12,1,,,,Wed Mar 11 01:27:58 PDT 2020,1583915278
Croatia,12,0,,,,Wed Mar 11 01:27:58 PDT 2020,1583915278
Macau,10,0,,,6,Wed Mar 11 01:27:58 PDT 2020,1583915278
Estonia,10,0,0,0,0,Wed Mar 11 01:27:58 PDT 2020,1583915278
Albania,10,0,,,,Wed Mar 11 01:27:58 PDT 2020,1583915278
Costa Rica,9,0,1,,,Wed Mar 11 01:27:58 PDT 2020,1583915278
Hungary,9,0,0,0,0,Wed Mar 11 01:27:58 PDT 2020,1583915278
Panama,8,1,,,,Wed Mar 11 01:27:58 PDT 2020,1583915278
Maldives,8,0,,,,Wed Mar 11 01:27:58 PDT 2020,1583915278
Mexico,7,0,1,,4,Wed Mar 11 01:27:58 PDT 2020,1583915278
Peru,7,0,,,,Wed Mar 11 01:27:58 PDT 2020,1583915278
South Africa,7,0,,,,Wed Mar 11 01:27:58 PDT 2020,1583915278
Afghanistan,7,0,,,,Wed Mar 11 01:27:58 PDT 2020,1583915278
Luxembourg,7,0,,,,Wed Mar 11 01:27:58 PDT 2020,1583915278
North Macedonia,7,0,0,0,0,Wed Mar 11 01:27:58 PDT 2020,1583915278
Belarus,6,0,,,,Wed Mar 11 01:27:58 PDT 2020,1583915278
Azerbaijan,6,0,,,,Wed Mar 11 01:27:58 PDT 2020,1583915278
Latvia,6,0,,,,Wed Mar 11 01:27:58 PDT 2020,1583915278
New Zealand,5,0,,,,Wed Mar 11 01:27:58 PDT 2020,1583915278
Dominican Republic,5,0,,,,Wed Mar 11 01:27:58 PDT 2020,1583915278
Slovakia,5,0,,,,Wed Mar 11 01:27:58 PDT 2020,1583915278
Paraguay,5,0,1,,,Wed Mar 11 01:27:58 PDT 2020,1583915278
Serbia,5,0,,,,Wed Mar 11 01:27:58 PDT 2020,1583915278
Senegal,4,0,0,0,0,Wed Mar 11 01:27:58 PDT 2020,1583915278
Palestine,4,0,,,,Wed Mar 11 01:27:58 PDT 2020,1583915278
Bulgaria,4,0,,,,Wed Mar 11 01:27:58 PDT 2020,1583915278
Bangladesh,3,0,,,,Wed Mar 11 01:27:58 PDT 2020,1583915278
Colombia,3,0,,,,Wed Mar 11 01:27:58 PDT 2020,1583915278
Morocco,3,1,,,,Wed Mar 11 01:27:58 PDT 2020,1583915278
Lithuania,3,0,,,,Wed Mar 11 01:27:58 PDT 2020,1583915278
Bosnia,2,0,,,,Wed Mar 11 01:27:58 PDT 2020,1583915278
Cameroon,2,0,,,,Wed Mar 11 01:27:58 PDT 2020,1583915278
Cambodia,2,0,,,1,Wed Mar 11 01:27:58 PDT 2020,1583915278
Tunisia,2,0,,,,Wed Mar 11 01:27:58 PDT 2020,1583915278
Nigeria,2,0,0,0,0,Wed Mar 11 01:27:58 PDT 2020,1583915278
Moldova,1,0,,,,Wed Mar 11 01:27:58 PDT 2020,1583915278
Malta,1,0,,,,Wed Mar 11 01:27:58 PDT 2020,1583915278
