china,location,Cases,Deaths,Serious,Critical,Recovered,date2,unixtime
inside,Hubei province(includes Wuhan),67332,2871,6232,,38556,Wed Mar  4 12:52:49 PST 2020,1583355169
inside,Guangdong province,1350,7,13,19,1129,Wed Mar  4 12:52:49 PST 2020,1583355169
inside,Henan province,1272,22,3,2,1234,Wed Mar  4 12:52:49 PST 2020,1583355169
inside,Zhejiang province,1213,1,3,3,1107,Wed Mar  4 12:52:49 PST 2020,1583355169
inside,Hunan province,1018,4,15,,913,Wed Mar  4 12:52:49 PST 2020,1583355169
inside,Beijing,417,8,,,294,Wed Mar  4 12:52:49 PST 2020,1583355169
inside,Shanghai,338,3,,9,298,Wed Mar  4 12:52:49 PST 2020,1583355169
inside,Other regions,7330,65,100+,,,Wed Mar  4 12:52:49 PST 2020,1583355169
inside,CHINA TOTAL,80270,2981,6416,,49856,Wed Mar  4 12:52:49 PST 2020,1583355169
outside,South Korea,5621,35,27,25,34,Wed Mar  4 12:52:49 PST 2020,1583355169
outside,Italy,3089,107,297,,276,Wed Mar  4 12:52:49 PST 2020,1583355169
outside,Iran,2922,92,,,552,Wed Mar  4 12:52:49 PST 2020,1583355169
outside,Diamond Princess,706,6,34,,40,Wed Mar  4 12:52:49 PST 2020,1583355169
outside,Japan,319,6,29,,10,Wed Mar  4 12:52:49 PST 2020,1583355169
outside,France,285,4,15,,12,Wed Mar  4 12:52:49 PST 2020,1583355169
outside,Germany,262,0,,2,16,Wed Mar  4 12:52:49 PST 2020,1583355169
outside,Spain,202,1,7,,2,Wed Mar  4 12:52:49 PST 2020,1583355169
outside,United States,149,11,2,6,9,Wed Mar  4 12:52:49 PST 2020,1583355169
outside,Singapore,110,0,,7,78,Wed Mar  4 12:52:49 PST 2020,1583355169
outside,Hong Kong,101,2,2,4,36,Wed Mar  4 12:52:49 PST 2020,1583355169
outside,United Kingdom,85,0,,,8,Wed Mar  4 12:52:49 PST 2020,1583355169
outside,Switzerland,80,0,,,,Wed Mar  4 12:52:49 PST 2020,1583355169
outside,Kuwait,56,0,0,0,0,Wed Mar  4 12:52:49 PST 2020,1583355169
outside,Bahrain,49,0,,,1,Wed Mar  4 12:52:49 PST 2020,1583355169
outside,Thailand,43,1,1,,30,Wed Mar  4 12:52:49 PST 2020,1583355169
outside,Australia,43,2,,,21,Wed Mar  4 12:52:49 PST 2020,1583355169
outside,Taiwan,42,1,0,0,12,Wed Mar  4 12:52:49 PST 2020,1583355169
outside,Malaysia,50,0,,,22,Wed Mar  4 12:52:49 PST 2020,1583355169
outside,Netherlands,38,0,1,,,Wed Mar  4 12:52:49 PST 2020,1583355169
outside,Canada,33,0,,,3,Wed Mar  4 12:52:49 PST 2020,1583355169
outside,Norway,48,0,,,,Wed Mar  4 12:52:49 PST 2020,1583355169
outside,Iraq,35,2,,,,Wed Mar  4 12:52:49 PST 2020,1583355169
outside,Sweden,32,0,,,,Wed Mar  4 12:52:49 PST 2020,1583355169
outside,Austria,29,0,,,,Wed Mar  4 12:52:49 PST 2020,1583355169
outside,India,28,0,,,3,Wed Mar  4 12:52:49 PST 2020,1583355169
outside,Belgium,23,0,1,,1,Wed Mar  4 12:52:49 PST 2020,1583355169
outside,UAE,27,0,2,,5,Wed Mar  4 12:52:49 PST 2020,1583355169
outside,Vietnam,16,0,,,16,Wed Mar  4 12:52:49 PST 2020,1583355169
outside,San Marino,16,1,3,,,Wed Mar  4 12:52:49 PST 2020,1583355169
outside,Iceland,16,0,,,,Wed Mar  4 12:52:49 PST 2020,1583355169
outside,Israel,15,0,,,,Wed Mar  4 12:52:49 PST 2020,1583355169
outside,Lebanon,13,0,,,,Wed Mar  4 12:52:49 PST 2020,1583355169
outside,Oman,12,0,,,2,Wed Mar  4 12:52:49 PST 2020,1583355169
outside,Macau,10,0,,,6,Wed Mar  4 12:52:49 PST 2020,1583355169
outside,Denmark,10,0,,,,Wed Mar  4 12:52:49 PST 2020,1583355169
outside,Croatia,9,0,,,,Wed Mar  4 12:52:49 PST 2020,1583355169
outside,Greece,8,0,,,,Wed Mar  4 12:52:49 PST 2020,1583355169
outside,Algeria,8,0,,,,Wed Mar  4 12:52:49 PST 2020,1583355169
outside,Qatar,8,0,,,,Wed Mar  4 12:52:49 PST 2020,1583355169
outside,Czech Republic,8,0,0,0,0,Wed Mar  4 12:52:49 PST 2020,1583355169
outside,Finland,7,0,,,1,Wed Mar  4 12:52:49 PST 2020,1583355169
outside,Ecuador,7,0,,1,,Wed Mar  4 12:52:49 PST 2020,1583355169
outside,Belarus,6,0,,,,Wed Mar  4 12:52:49 PST 2020,1583355169
outside,Romania,6,0,,,,Wed Mar  4 12:52:49 PST 2020,1583355169
outside,Mexico,5,0,,,1,Wed Mar  4 12:52:49 PST 2020,1583355169
outside,Pakistan,5,0,,,,Wed Mar  4 12:52:49 PST 2020,1583355169
outside,Portugal,5,0,,,,Wed Mar  4 12:52:49 PST 2020,1583355169
outside,Senegal,4,0,0,0,0,Wed Mar  4 12:52:49 PST 2020,1583355169
outside,Brazil,4,0,,,,Wed Mar  4 12:52:49 PST 2020,1583355169
outside,Azerbaijan,3,0,,,,Wed Mar  4 12:52:49 PST 2020,1583355169
outside,Philippines,3,1,,,2,Wed Mar  4 12:52:49 PST 2020,1583355169
outside,Russia,3,0,,,2,Wed Mar  4 12:52:49 PST 2020,1583355169
outside,Georgia,3,0,,,,Wed Mar  4 12:52:49 PST 2020,1583355169
outside,Egypt,2,0,,,1,Wed Mar  4 12:52:49 PST 2020,1583355169
outside,Indonesia,2,0,,,,Wed Mar  4 12:52:49 PST 2020,1583355169
outside,Ireland,2,0,,,,Wed Mar  4 12:52:49 PST 2020,1583355169
outside,Estonia,2,0,0,0,0,Wed Mar  4 12:52:49 PST 2020,1583355169
outside,New Zealand,2,0,,,,Wed Mar  4 12:52:49 PST 2020,1583355169
outside,Hungary,2,0,0,0,0,Wed Mar  4 12:52:49 PST 2020,1583355169
outside,Saudi Arabia,2,0,,,,Wed Mar  4 12:52:49 PST 2020,1583355169
outside,Nepal,1,0,,,1,Wed Mar  4 12:52:49 PST 2020,1583355169
outside,Cambodia,1,0,,,1,Wed Mar  4 12:52:49 PST 2020,1583355169
outside,Sri Lanka,1,0,,,1,Wed Mar  4 12:52:49 PST 2020,1583355169
outside,Afghanistan,1,0,,,,Wed Mar  4 12:52:49 PST 2020,1583355169
outside,North Macedonia,1,0,,,,Wed Mar  4 12:52:49 PST 2020,1583355169
outside,Nigeria,1,0,,,,Wed Mar  4 12:52:49 PST 2020,1583355169
outside,Lithuania,1,0,,,,Wed Mar  4 12:52:49 PST 2020,1583355169
outside,Monaco,1,0,,,,Wed Mar  4 12:52:49 PST 2020,1583355169
outside,Luxembourg,1,0,,,,Wed Mar  4 12:52:49 PST 2020,1583355169
outside,Ukraine,1,0,,,,Wed Mar  4 12:52:49 PST 2020,1583355169
outside,Morocco,1,0,,,,Wed Mar  4 12:52:49 PST 2020,1583355169
outside,Latvia,1,0,,,,Wed Mar  4 12:52:49 PST 2020,1583355169
outside,Tunisia,1,0,,,,Wed Mar  4 12:52:49 PST 2020,1583355169
outside,Jordan,1,0,,,,Wed Mar  4 12:52:49 PST 2020,1583355169
outside,Andorra,1,0,,,,Wed Mar  4 12:52:49 PST 2020,1583355169
outside,Armenia,1,0,,,,Wed Mar  4 12:52:49 PST 2020,1583355169
outside,Dominican Republic,1,0,,,,Wed Mar  4 12:52:49 PST 2020,1583355169
outside,Chile,1,0,,,,Wed Mar  4 12:52:49 PST 2020,1583355169
outside,Argentina,1,0,,,,Wed Mar  4 12:52:49 PST 2020,1583355169
outside,Liechtenstein,1,0,,,,Wed Mar  4 12:52:49 PST 2020,1583355169
outside,Poland,1,0,0,0,0,Wed Mar  4 12:52:49 PST 2020,1583355169
outside,TOTAL,14752,272,421,45,1205,Wed Mar  4 12:52:49 PST 2020,1583355169
