OTHER PLACES,Cases,Deaths,Serious,Critical,Recovered,date2,unixtime
Mainland China,80695,3097,5264,,57065,Sun Mar  8 16:37:05 PDT 2020,1583710625
Italy,7375,366,462,,622,Sun Mar  8 16:37:05 PDT 2020,1583710625
South Korea,7313,50,,36,130,Sun Mar  8 16:37:05 PDT 2020,1583710625
Iran,6566,194,,,2134,Sun Mar  8 16:37:05 PDT 2020,1583710625
France,1209,19,21,,12,Sun Mar  8 16:37:05 PDT 2020,1583710625
Germany,1040,0,,2,18,Sun Mar  8 16:37:05 PDT 2020,1583710625
Diamond Princess,696,7,32,,245,Sun Mar  8 16:37:05 PDT 2020,1583710625
Spain,673,17,11,,32,Sun Mar  8 16:37:05 PDT 2020,1583710625
United States,537,22,2,6,9,Sun Mar  8 16:37:05 PDT 2020,1583710625
Japan,461,6,29,,59,Sun Mar  8 16:37:05 PDT 2020,1583710625
Switzerland,332,2,,,3,Sun Mar  8 16:37:05 PDT 2020,1583710625
United Kingdom,273,3,,,12,Sun Mar  8 16:37:05 PDT 2020,1583710625
Netherlands,265,3,1,,,Sun Mar  8 16:37:05 PDT 2020,1583710625
Sweden,203,0,,,,Sun Mar  8 16:37:05 PDT 2020,1583710625
Belgium,200,0,1,,1,Sun Mar  8 16:37:05 PDT 2020,1583710625
Norway,174,0,,,,Sun Mar  8 16:37:05 PDT 2020,1583710625
Singapore,150,0,,9,90,Sun Mar  8 16:37:05 PDT 2020,1583710625
Hong Kong,115,2,2,4,59,Sun Mar  8 16:37:05 PDT 2020,1583710625
Austria,104,0,,,,Sun Mar  8 16:37:05 PDT 2020,1583710625
Malaysia,99,0,,,24,Sun Mar  8 16:37:05 PDT 2020,1583710625
Australia,80,3,,,22,Sun Mar  8 16:37:05 PDT 2020,1583710625
Bahrain,79,0,,,6,Sun Mar  8 16:37:05 PDT 2020,1583710625
Greece,73,0,1,,,Sun Mar  8 16:37:05 PDT 2020,1583710625
Kuwait,64,0,2,1,0,Sun Mar  8 16:37:05 PDT 2020,1583710625
Canada,64,0,,1,8,Sun Mar  8 16:37:05 PDT 2020,1583710625
Iraq,60,5,,,,Sun Mar  8 16:37:05 PDT 2020,1583710625
Iceland,55,0,,,,Sun Mar  8 16:37:05 PDT 2020,1583710625
Egypt,55,1,,,1,Sun Mar  8 16:37:05 PDT 2020,1583710625
Thailand,47,1,1,,31,Sun Mar  8 16:37:05 PDT 2020,1583710625
Taiwan,45,1,0,0,15,Sun Mar  8 16:37:05 PDT 2020,1583710625
UAE,45,0,2,,7,Sun Mar  8 16:37:05 PDT 2020,1583710625
India,39,0,,,3,Sun Mar  8 16:37:05 PDT 2020,1583710625
Israel,39,0,,,,Sun Mar  8 16:37:05 PDT 2020,1583710625
Lebanon,32,0,,1,,Sun Mar  8 16:37:05 PDT 2020,1583710625
Vietnam,30,0,,,16,Sun Mar  8 16:37:05 PDT 2020,1583710625
Portugal,30,0,,,,Sun Mar  8 16:37:05 PDT 2020,1583710625
Brazil,25,0,,,,Sun Mar  8 16:37:05 PDT 2020,1583710625
Finland,23,0,,,1,Sun Mar  8 16:37:05 PDT 2020,1583710625
Ireland,21,0,,,,Sun Mar  8 16:37:05 PDT 2020,1583710625
Algeria,20,0,,,,Sun Mar  8 16:37:05 PDT 2020,1583710625
Czech Republic,19,0,0,0,0,Sun Mar  8 16:37:05 PDT 2020,1583710625
San Marino,16,1,3,,,Sun Mar  8 16:37:05 PDT 2020,1583710625
Oman,16,0,,,2,Sun Mar  8 16:37:05 PDT 2020,1583710625
Slovenia,16,0,0,0,0,Sun Mar  8 16:37:05 PDT 2020,1583710625
Denmark,15,0,,,,Sun Mar  8 16:37:05 PDT 2020,1583710625
Russia,15,0,,,3,Sun Mar  8 16:37:05 PDT 2020,1583710625
Qatar,15,0,,,,Sun Mar  8 16:37:05 PDT 2020,1583710625
Ecuador,14,0,,1,,Sun Mar  8 16:37:05 PDT 2020,1583710625
Romania,14,0,,,4,Sun Mar  8 16:37:05 PDT 2020,1583710625
Argentina,12,1,,,,Sun Mar  8 16:37:05 PDT 2020,1583710625
Saudi Arabia,11,0,,,,Sun Mar  8 16:37:05 PDT 2020,1583710625
Poland,11,0,1,0,0,Sun Mar  8 16:37:05 PDT 2020,1583710625
Macau,10,0,,,6,Sun Mar  8 16:37:05 PDT 2020,1583710625
Croatia,10,0,,,,Sun Mar  8 16:37:05 PDT 2020,1583710625
Philippines,10,1,1,,2,Sun Mar  8 16:37:05 PDT 2020,1583710625
Chile,10,0,,,,Sun Mar  8 16:37:05 PDT 2020,1583710625
Georgia,9,0,1,,,Sun Mar  8 16:37:05 PDT 2020,1583710625
Mexico,7,0,1,,1,Sun Mar  8 16:37:05 PDT 2020,1583710625
Peru,6,0,,,,Sun Mar  8 16:37:05 PDT 2020,1583710625
Belarus,6,0,,,,Sun Mar  8 16:37:05 PDT 2020,1583710625
Azerbaijan,6,0,,,,Sun Mar  8 16:37:05 PDT 2020,1583710625
Indonesia,6,0,,,,Sun Mar  8 16:37:05 PDT 2020,1583710625
New Zealand,5,0,,,,Sun Mar  8 16:37:05 PDT 2020,1583710625
Luxembourg,5,0,,,,Sun Mar  8 16:37:05 PDT 2020,1583710625
Estonia,5,0,0,0,0,Sun Mar  8 16:37:05 PDT 2020,1583710625
Pakistan,5,0,,,,Sun Mar  8 16:37:05 PDT 2020,1583710625
Costa Rica,5,0,1,,,Sun Mar  8 16:37:05 PDT 2020,1583710625
Senegal,4,0,0,0,0,Sun Mar  8 16:37:05 PDT 2020,1583710625
Palestine,4,0,,,,Sun Mar  8 16:37:05 PDT 2020,1583710625
Afghanistan,4,0,,,,Sun Mar  8 16:37:05 PDT 2020,1583710625
Bulgaria,4,0,,,,Sun Mar  8 16:37:05 PDT 2020,1583710625
Maldives,4,0,,,,Sun Mar  8 16:37:05 PDT 2020,1583710625
Slovakia,3,0,,,,Sun Mar  8 16:37:05 PDT 2020,1583710625
South Africa,3,0,,,,Sun Mar  8 16:37:05 PDT 2020,1583710625
Hungary,2,0,0,0,0,Sun Mar  8 16:37:05 PDT 2020,1583710625
Morocco,2,0,,,,Sun Mar  8 16:37:05 PDT 2020,1583710625
Bosnia,2,0,,,,Sun Mar  8 16:37:05 PDT 2020,1583710625
Cameroon,2,0,,,,Sun Mar  8 16:37:05 PDT 2020,1583710625
Cambodia,2,0,,,1,Sun Mar  8 16:37:05 PDT 2020,1583710625
Latvia,2,0,,,,Sun Mar  8 16:37:05 PDT 2020,1583710625
Tunisia,2,0,,,,Sun Mar  8 16:37:05 PDT 2020,1583710625
Moldova,1,0,,,,Sun Mar  8 16:37:05 PDT 2020,1583710625
Malta,1,0,,,,Sun Mar  8 16:37:05 PDT 2020,1583710625
Togo,1,0,,,,Sun Mar  8 16:37:05 PDT 2020,1583710625
Paraguay,1,0,,,,Sun Mar  8 16:37:05 PDT 2020,1583710625
Nepal,1,0,,,1,Sun Mar  8 16:37:05 PDT 2020,1583710625
Sri Lanka,1,0,,,1,Sun Mar  8 16:37:05 PDT 2020,1583710625
North Macedonia,1,0,,,,Sun Mar  8 16:37:05 PDT 2020,1583710625
Nigeria,1,0,0,0,0,Sun Mar  8 16:37:05 PDT 2020,1583710625
Lithuania,1,0,,,,Sun Mar  8 16:37:05 PDT 2020,1583710625
Monaco,1,0,,,,Sun Mar  8 16:37:05 PDT 2020,1583710625
Ukraine,1,0,,,,Sun Mar  8 16:37:05 PDT 2020,1583710625
Jordan,1,0,,,,Sun Mar  8 16:37:05 PDT 2020,1583710625
