OTHER PLACES,Cases,Deaths,Serious,Critical,Recovered,date2,unixtime
China,80844,3199,3226,,66911,Sun Mar 15 19:27:55 PDT 2020,1584325675
Italy,24747,1809,1672,,2335,Sun Mar 15 19:27:55 PDT 2020,1584325675
Iran,13938,724,,,4339,Sun Mar 15 19:27:55 PDT 2020,1584325675
South Korea,8162,75,,36,834,Sun Mar 15 19:27:55 PDT 2020,1584325675
Spain,7847,292,272,,517,Sun Mar 15 19:27:55 PDT 2020,1584325675
France,5423,127,300,,12,Sun Mar 15 19:27:55 PDT 2020,1584325675
Germany,4585,12,,2,46,Sun Mar 15 19:27:55 PDT 2020,1584325675
United States,3783,65,60,4,9,Sun Mar 15 19:27:55 PDT 2020,1584325675
United Kingdom,1372,35,20,,18,Sun Mar 15 19:27:55 PDT 2020,1584325675
Switzerland,1355,13,,,4,Sun Mar 15 19:27:55 PDT 2020,1584325675
Norway,1120,3,,,,Sun Mar 15 19:27:55 PDT 2020,1584325675
Netherlands,959,12,,45,2,Sun Mar 15 19:27:55 PDT 2020,1584325675
Sweden,961,2,,,,Sun Mar 15 19:27:55 PDT 2020,1584325675
Denmark,836,1,,,,Sun Mar 15 19:27:55 PDT 2020,1584325675
Japan,805,22,32,,59,Sun Mar 15 19:27:55 PDT 2020,1584325675
Austria,800,1,,,6,Sun Mar 15 19:27:55 PDT 2020,1584325675
Diamond Princess,697,7,14,,245,Sun Mar 15 19:27:55 PDT 2020,1584325675
Belgium,689,4,,,1,Sun Mar 15 19:27:55 PDT 2020,1584325675
Qatar,337,0,,,4,Sun Mar 15 19:27:55 PDT 2020,1584325675
Canada,264,1,,1,11,Sun Mar 15 19:27:55 PDT 2020,1584325675
Australia,262,3,,,27,Sun Mar 15 19:27:55 PDT 2020,1584325675
Czech Republic,253,0,2,0,0,Sun Mar 15 19:27:55 PDT 2020,1584325675
Malaysia,238,0,5,,35,Sun Mar 15 19:27:55 PDT 2020,1584325675
Greece,228,3,5,,8,Sun Mar 15 19:27:55 PDT 2020,1584325675
Singapore,212,0,,14,105,Sun Mar 15 19:27:55 PDT 2020,1584325675
Bahrain,212,0,,2,60,Sun Mar 15 19:27:55 PDT 2020,1584325675
Finland,210,0,,,1,Sun Mar 15 19:27:55 PDT 2020,1584325675
Brazil,200,0,,,1,Sun Mar 15 19:27:55 PDT 2020,1584325675
Israel,193,0,2,,3,Sun Mar 15 19:27:55 PDT 2020,1584325675
Slovenia,181,1,0,0,0,Sun Mar 15 19:27:55 PDT 2020,1584325675
Ireland,169,2,,,,Sun Mar 15 19:27:55 PDT 2020,1584325675
Portugal,169,0,,,,Sun Mar 15 19:27:55 PDT 2020,1584325675
Iceland,161,0,1,,,Sun Mar 15 19:27:55 PDT 2020,1584325675
