OTHER PLACES,Cases,Deaths,Serious,Critical,Recovered,date2,unixtime
UAE,45,0,2,,7,Sat Mar  7 14:00:59 PST 2020,1583618459
India,34,0,,,3,Sat Mar  7 14:00:59 PST 2020,1583618459
Portugal,21,0,,,,Sat Mar  7 14:00:59 PST 2020,1583618459
Vietnam,20,0,,,16,Sat Mar  7 14:00:59 PST 2020,1583618459
Czech Republic,19,0,0,0,0,Sat Mar  7 14:00:59 PST 2020,1583618459
Ireland,19,0,,,,Sat Mar  7 14:00:59 PST 2020,1583618459
Algeria,17,0,,,,Sat Mar  7 14:00:59 PST 2020,1583618459
Israel,17,0,,,,Sat Mar  7 14:00:59 PST 2020,1583618459
Brazil,17,0,,,,Sat Mar  7 14:00:59 PST 2020,1583618459
San Marino,16,1,3,,,Sat Mar  7 14:00:59 PST 2020,1583618459
Lebanon,16,0,,1,,Sat Mar  7 14:00:59 PST 2020,1583618459
Oman,16,0,,,2,Sat Mar  7 14:00:59 PST 2020,1583618459
Denmark,15,0,,,,Sat Mar  7 14:00:59 PST 2020,1583618459
Ecuador,14,0,,1,,Sat Mar  7 14:00:59 PST 2020,1583618459
Romania,13,0,,,3,Sat Mar  7 14:00:59 PST 2020,1583618459
Finland,12,0,,,1,Sat Mar  7 14:00:59 PST 2020,1583618459
Qatar,12,0,,,,Sat Mar  7 14:00:59 PST 2020,1583618459
Macau,10,0,,,6,Sat Mar  7 14:00:59 PST 2020,1583618459
Croatia,10,0,,,,Sat Mar  7 14:00:59 PST 2020,1583618459
Georgia,9,0,1,,,Sat Mar  7 14:00:59 PST 2020,1583618459
Argentina,8,0,,,,Sat Mar  7 14:00:59 PST 2020,1583618459
Saudi Arabia,7,0,,,,Sat Mar  7 14:00:59 PST 2020,1583618459
Belarus,6,0,,,,Sat Mar  7 14:00:59 PST 2020,1583618459
Azerbaijan,6,0,,,,Sat Mar  7 14:00:59 PST 2020,1583618459
Slovenia,6,0,,,0,Sat Mar  7 14:00:59 PST 2020,1583618459
Mexico,6,0,,,1,Sat Mar  7 14:00:59 PST 2020,1583618459
Philippines,6,1,1,,2,Sat Mar  7 14:00:59 PST 2020,1583618459
New Zealand,5,0,,,,Sat Mar  7 14:00:59 PST 2020,1583618459
Estonia,5,0,0,0,0,Sat Mar  7 14:00:59 PST 2020,1583618459
Pakistan,5,0,,,,Sat Mar  7 14:00:59 PST 2020,1583618459
Poland,5,0,0,0,0,Sat Mar  7 14:00:59 PST 2020,1583618459
Chile,5,0,,,,Sat Mar  7 14:00:59 PST 2020,1583618459
Senegal,4,0,0,0,0,Sat Mar  7 14:00:59 PST 2020,1583618459
Palestine,4,0,,,,Sat Mar  7 14:00:59 PST 2020,1583618459
Russia,4,0,,,2,Sat Mar  7 14:00:59 PST 2020,1583618459
Indonesia,4,0,,,,Sat Mar  7 14:00:59 PST 2020,1583618459
Afghanistan,4,0,,,,Sat Mar  7 14:00:59 PST 2020,1583618459
Luxembourg,3,0,,,,Sat Mar  7 14:00:59 PST 2020,1583618459
Hungary,2,0,0,0,0,Sat Mar  7 14:00:59 PST 2020,1583618459
Morocco,2,0,,,,Sat Mar  7 14:00:59 PST 2020,1583618459
Bosnia,2,0,,,,Sat Mar  7 14:00:59 PST 2020,1583618459
Cameroon,2,0,,,,Sat Mar  7 14:00:59 PST 2020,1583618459
Cambodia,2,0,,,1,Sat Mar  7 14:00:59 PST 2020,1583618459
Nepal,1,0,,,1,Sat Mar  7 14:00:59 PST 2020,1583618459
Sri Lanka,1,0,,,1,Sat Mar  7 14:00:59 PST 2020,1583618459
North Macedonia,1,0,,,,Sat Mar  7 14:00:59 PST 2020,1583618459
Nigeria,1,0,,,,Sat Mar  7 14:00:59 PST 2020,1583618459
Lithuania,1,0,,,,Sat Mar  7 14:00:59 PST 2020,1583618459
Monaco,1,0,,,,Sat Mar  7 14:00:59 PST 2020,1583618459
Ukraine,1,0,,,,Sat Mar  7 14:00:59 PST 2020,1583618459
Latvia,1,0,,,,Sat Mar  7 14:00:59 PST 2020,1583618459
Tunisia,1,0,,,,Sat Mar  7 14:00:59 PST 2020,1583618459
Jordan,1,0,,,,Sat Mar  7 14:00:59 PST 2020,1583618459
Andorra,1,0,,,,Sat Mar  7 14:00:59 PST 2020,1583618459
Armenia,1,0,,,,Sat Mar  7 14:00:59 PST 2020,1583618459
Dominican Republic,1,0,,,,Sat Mar  7 14:00:59 PST 2020,1583618459
Liechtenstein,1,0,,,,Sat Mar  7 14:00:59 PST 2020,1583618459
Bhutan,1,0,,,,Sat Mar  7 14:00:59 PST 2020,1583618459
Gibraltar,1,0,1,,,Sat Mar  7 14:00:59 PST 2020,1583618459
Serbia,1,0,,,,Sat Mar  7 14:00:59 PST 2020,1583618459
Vatican City,1,0,,,,Sat Mar  7 14:00:59 PST 2020,1583618459
Colombia,1,0,,,,Sat Mar  7 14:00:59 PST 2020,1583618459
South Africa,1,0,,,,Sat Mar  7 14:00:59 PST 2020,1583618459
TOTAL,105790,3569,6061,59,58204,Sat Mar  7 14:00:59 PST 2020,1583618459
