OTHER PLACES,Cases,Deaths,Serious,Critical,Recovered,date2,unixtime
Mainland China,80695,3097,5264,,57065,Sun Mar  8 14:24:19 PDT 2020,1583702659
Italy,7375,366,462,,622,Sun Mar  8 14:24:19 PDT 2020,1583702659
South Korea,7313,50,,36,130,Sun Mar  8 14:24:19 PDT 2020,1583702659
Iran,6566,194,,,2134,Sun Mar  8 14:24:19 PDT 2020,1583702659
France,1126,19,21,,12,Sun Mar  8 14:24:19 PDT 2020,1583702659
Germany,1040,0,,2,18,Sun Mar  8 14:24:19 PDT 2020,1583702659
Diamond Princess,696,7,32,,245,Sun Mar  8 14:24:19 PDT 2020,1583702659
Spain,673,17,11,,32,Sun Mar  8 14:24:19 PDT 2020,1583702659
United States,515,21,2,6,9,Sun Mar  8 14:24:19 PDT 2020,1583702659
Japan,461,6,29,,59,Sun Mar  8 14:24:19 PDT 2020,1583702659
Switzerland,332,2,,,3,Sun Mar  8 14:24:19 PDT 2020,1583702659
United Kingdom,273,2,,,12,Sun Mar  8 14:24:19 PDT 2020,1583702659
Netherlands,265,3,1,,,Sun Mar  8 14:24:19 PDT 2020,1583702659
Sweden,203,0,,,,Sun Mar  8 14:24:19 PDT 2020,1583702659
Belgium,200,0,1,,1,Sun Mar  8 14:24:19 PDT 2020,1583702659
Norway,174,0,,,,Sun Mar  8 14:24:19 PDT 2020,1583702659
Singapore,150,0,,9,90,Sun Mar  8 14:24:19 PDT 2020,1583702659
Hong Kong,115,2,2,4,59,Sun Mar  8 14:24:19 PDT 2020,1583702659
Austria,104,0,,,,Sun Mar  8 14:24:19 PDT 2020,1583702659
Malaysia,99,0,,,24,Sun Mar  8 14:24:19 PDT 2020,1583702659
Australia,80,3,,,22,Sun Mar  8 14:24:19 PDT 2020,1583702659
Bahrain,79,0,,,6,Sun Mar  8 14:24:19 PDT 2020,1583702659
Greece,73,0,1,,,Sun Mar  8 14:24:19 PDT 2020,1583702659
Kuwait,64,0,2,1,0,Sun Mar  8 14:24:19 PDT 2020,1583702659
Canada,64,0,,1,8,Sun Mar  8 14:24:19 PDT 2020,1583702659
Iraq,60,5,,,,Sun Mar  8 14:24:19 PDT 2020,1583702659
Iceland,55,0,,,,Sun Mar  8 14:24:19 PDT 2020,1583702659
Egypt,49,1,,,1,Sun Mar  8 14:24:19 PDT 2020,1583702659
Thailand,47,1,1,,31,Sun Mar  8 14:24:19 PDT 2020,1583702659
Taiwan,45,1,0,0,15,Sun Mar  8 14:24:19 PDT 2020,1583702659
UAE,45,0,2,,7,Sun Mar  8 14:24:19 PDT 2020,1583702659
India,39,0,,,3,Sun Mar  8 14:24:19 PDT 2020,1583702659
Israel,39,0,,,,Sun Mar  8 14:24:19 PDT 2020,1583702659
Lebanon,32,0,,1,,Sun Mar  8 14:24:19 PDT 2020,1583702659
Vietnam,30,0,,,16,Sun Mar  8 14:24:19 PDT 2020,1583702659
Portugal,30,0,,,,Sun Mar  8 14:24:19 PDT 2020,1583702659
Finland,23,0,,,1,Sun Mar  8 14:24:19 PDT 2020,1583702659
Ireland,21,0,,,,Sun Mar  8 14:24:19 PDT 2020,1583702659
Algeria,20,0,,,,Sun Mar  8 14:24:19 PDT 2020,1583702659
Czech Republic,19,0,0,0,0,Sun Mar  8 14:24:19 PDT 2020,1583702659
Brazil,19,0,,,,Sun Mar  8 14:24:19 PDT 2020,1583702659
San Marino,16,1,3,,,Sun Mar  8 14:24:19 PDT 2020,1583702659
Oman,16,0,,,2,Sun Mar  8 14:24:19 PDT 2020,1583702659
Slovenia,16,0,0,0,0,Sun Mar  8 14:24:19 PDT 2020,1583702659
Denmark,15,0,,,,Sun Mar  8 14:24:19 PDT 2020,1583702659
Russia,15,0,,,3,Sun Mar  8 14:24:19 PDT 2020,1583702659
