china,location,Cases,Deaths,Serious,Critical,Recovered,date2,unixtime
outside,Belarus,6,0,,,,Wed Mar  4 14:41:02 PST 2020,1583361662
outside,Romania,6,0,,,,Wed Mar  4 14:41:02 PST 2020,1583361662
outside,Ireland,6,0,,,,Wed Mar  4 14:41:02 PST 2020,1583361662
outside,Mexico,5,0,,,1,Wed Mar  4 14:41:02 PST 2020,1583361662
outside,Pakistan,5,0,,,,Wed Mar  4 14:41:02 PST 2020,1583361662
outside,Portugal,5,0,,,,Wed Mar  4 14:41:02 PST 2020,1583361662
outside,Senegal,4,0,0,0,0,Wed Mar  4 14:41:02 PST 2020,1583361662
outside,Brazil,4,0,,,,Wed Mar  4 14:41:02 PST 2020,1583361662
outside,Azerbaijan,3,0,,,,Wed Mar  4 14:41:02 PST 2020,1583361662
outside,Philippines,3,1,,,2,Wed Mar  4 14:41:02 PST 2020,1583361662
outside,Russia,3,0,,,2,Wed Mar  4 14:41:02 PST 2020,1583361662
outside,Georgia,3,0,,,,Wed Mar  4 14:41:02 PST 2020,1583361662
outside,Egypt,2,0,,,1,Wed Mar  4 14:41:02 PST 2020,1583361662
outside,Indonesia,2,0,,,,Wed Mar  4 14:41:02 PST 2020,1583361662
outside,Estonia,2,0,0,0,0,Wed Mar  4 14:41:02 PST 2020,1583361662
outside,New Zealand,2,0,,,,Wed Mar  4 14:41:02 PST 2020,1583361662
outside,Hungary,2,0,0,0,0,Wed Mar  4 14:41:02 PST 2020,1583361662
outside,Saudi Arabia,2,0,,,,Wed Mar  4 14:41:02 PST 2020,1583361662
outside,Nepal,1,0,,,1,Wed Mar  4 14:41:02 PST 2020,1583361662
outside,Cambodia,1,0,,,1,Wed Mar  4 14:41:02 PST 2020,1583361662
outside,Sri Lanka,1,0,,,1,Wed Mar  4 14:41:02 PST 2020,1583361662
outside,Afghanistan,1,0,,,,Wed Mar  4 14:41:02 PST 2020,1583361662
outside,North Macedonia,1,0,,,,Wed Mar  4 14:41:02 PST 2020,1583361662
outside,Nigeria,1,0,,,,Wed Mar  4 14:41:02 PST 2020,1583361662
outside,Lithuania,1,0,,,,Wed Mar  4 14:41:02 PST 2020,1583361662
outside,Monaco,1,0,,,,Wed Mar  4 14:41:02 PST 2020,1583361662
outside,Luxembourg,1,0,,,,Wed Mar  4 14:41:02 PST 2020,1583361662
outside,Ukraine,1,0,,,,Wed Mar  4 14:41:02 PST 2020,1583361662
outside,Morocco,1,0,,,,Wed Mar  4 14:41:02 PST 2020,1583361662
outside,Latvia,1,0,,,,Wed Mar  4 14:41:02 PST 2020,1583361662
outside,Tunisia,1,0,,,,Wed Mar  4 14:41:02 PST 2020,1583361662
outside,Jordan,1,0,,,,Wed Mar  4 14:41:02 PST 2020,1583361662
outside,Andorra,1,0,,,,Wed Mar  4 14:41:02 PST 2020,1583361662
outside,Armenia,1,0,,,,Wed Mar  4 14:41:02 PST 2020,1583361662
outside,Dominican Republic,1,0,,,,Wed Mar  4 14:41:02 PST 2020,1583361662
outside,Chile,1,0,,,,Wed Mar  4 14:41:02 PST 2020,1583361662
outside,Argentina,1,0,,,,Wed Mar  4 14:41:02 PST 2020,1583361662
outside,Liechtenstein,1,0,,,,Wed Mar  4 14:41:02 PST 2020,1583361662
outside,Poland,1,0,0,0,0,Wed Mar  4 14:41:02 PST 2020,1583361662
outside,TOTAL,14800,272,421,45,1205,Wed Mar  4 14:41:02 PST 2020,1583361662
