OTHER PLACES,Cases,Deaths,Serious,Critical,Recovered,date2,unixtime
China,80844,3199,3226,,66911,Sun Mar 15 19:43:24 PDT 2020,1584326604
Italy,24747,1809,1672,,2335,Sun Mar 15 19:43:24 PDT 2020,1584326604
Iran,13938,724,,,4339,Sun Mar 15 19:43:24 PDT 2020,1584326604
South Korea,8162,75,,36,834,Sun Mar 15 19:43:24 PDT 2020,1584326604
Spain,7847,292,272,,517,Sun Mar 15 19:43:24 PDT 2020,1584326604
France,5423,127,300,,12,Sun Mar 15 19:43:24 PDT 2020,1584326604
Germany,4585,12,,2,46,Sun Mar 15 19:43:24 PDT 2020,1584326604
United States,3783,65,60,4,9,Sun Mar 15 19:43:24 PDT 2020,1584326604
United Kingdom,1372,35,20,,18,Sun Mar 15 19:43:24 PDT 2020,1584326604
Switzerland,1355,13,,,4,Sun Mar 15 19:43:24 PDT 2020,1584326604
Norway,1120,3,,,,Sun Mar 15 19:43:24 PDT 2020,1584326604
Netherlands,959,12,,45,2,Sun Mar 15 19:43:24 PDT 2020,1584326604
Sweden,961,2,,,,Sun Mar 15 19:43:24 PDT 2020,1584326604
Denmark,836,1,,,,Sun Mar 15 19:43:24 PDT 2020,1584326604
Japan,805,22,32,,59,Sun Mar 15 19:43:24 PDT 2020,1584326604
Austria,800,1,,,6,Sun Mar 15 19:43:24 PDT 2020,1584326604
Diamond Princess,697,7,14,,245,Sun Mar 15 19:43:24 PDT 2020,1584326604
Belgium,689,4,,,1,Sun Mar 15 19:43:24 PDT 2020,1584326604
Qatar,337,0,,,4,Sun Mar 15 19:43:24 PDT 2020,1584326604
Canada,264,1,,1,11,Sun Mar 15 19:43:24 PDT 2020,1584326604
Australia,262,3,,,27,Sun Mar 15 19:43:24 PDT 2020,1584326604
Czech Republic,253,0,2,0,0,Sun Mar 15 19:43:24 PDT 2020,1584326604
Malaysia,238,0,5,,35,Sun Mar 15 19:43:24 PDT 2020,1584326604
Greece,228,3,5,,8,Sun Mar 15 19:43:24 PDT 2020,1584326604
Singapore,212,0,,14,105,Sun Mar 15 19:43:24 PDT 2020,1584326604
Bahrain,212,0,,2,60,Sun Mar 15 19:43:24 PDT 2020,1584326604
Finland,210,0,,,1,Sun Mar 15 19:43:24 PDT 2020,1584326604
Brazil,200,0,,,1,Sun Mar 15 19:43:24 PDT 2020,1584326604
Israel,193,0,2,,3,Sun Mar 15 19:43:24 PDT 2020,1584326604
Slovenia,181,1,0,0,0,Sun Mar 15 19:43:24 PDT 2020,1584326604
Ireland,169,2,,,,Sun Mar 15 19:43:24 PDT 2020,1584326604
Portugal,169,0,,,,Sun Mar 15 19:43:24 PDT 2020,1584326604
Iceland,161,0,1,,,Sun Mar 15 19:43:24 PDT 2020,1584326604
Hong Kong,142,4,2,2,81,Sun Mar 15 19:43:24 PDT 2020,1584326604
Egypt,126,2,,,27,Sun Mar 15 19:43:24 PDT 2020,1584326604
Poland,125,3,2,0,0,Sun Mar 15 19:43:24 PDT 2020,1584326604
Iraq,124,10,,,26,Sun Mar 15 19:43:24 PDT 2020,1584326604
Romania,123,0,,,9,Sun Mar 15 19:43:24 PDT 2020,1584326604
Saudi Arabia,118,0,,,2,Sun Mar 15 19:43:24 PDT 2020,1584326604
Indonesia,117,5,,,5,Sun Mar 15 19:43:24 PDT 2020,1584326604
Estonia,115,0,,,1,Sun Mar 15 19:43:24 PDT 2020,1584326604
Thailand,114,1,1,,35,Sun Mar 15 19:43:24 PDT 2020,1584326604
Kuwait,112,0,4,,9,Sun Mar 15 19:43:24 PDT 2020,1584326604
Philippines,111,11,1,,2,Sun Mar 15 19:43:24 PDT 2020,1584326604
India,109,2,,,10,Sun Mar 15 19:43:24 PDT 2020,1584326604
San Marino,101,5,10,,4,Sun Mar 15 19:43:24 PDT 2020,1584326604
Lebanon,93,3,,2,,Sun Mar 15 19:43:24 PDT 2020,1584326604
United Arab Emirates,86,0,,,23,Sun Mar 15 19:43:24 PDT 2020,1584326604
Peru,71,0,,,,Sun Mar 15 19:43:24 PDT 2020,1584326604
Chile,61,0,,,,Sun Mar 15 19:43:24 PDT 2020,1584326604
Russia,59,0,,,4,Sun Mar 15 19:43:24 PDT 2020,1584326604
Taiwan,53,1,0,0,20,Sun Mar 15 19:43:24 PDT 2020,1584326604
Luxembourg,51,1,,,,Sun Mar 15 19:43:24 PDT 2020,1584326604
Vietnam,49,0,,,16,Sun Mar 15 19:43:24 PDT 2020,1584326604
Serbia,46,0,1,,,Sun Mar 15 19:43:24 PDT 2020,1584326604
Argentina,45,2,,,,Sun Mar 15 19:43:24 PDT 2020,1584326604
Algeria,45,3,,,10,Sun Mar 15 19:43:24 PDT 2020,1584326604
Colombia,45,0,,,,Sun Mar 15 19:43:24 PDT 2020,1584326604
Slovakia,44,0,,,,Sun Mar 15 19:43:24 PDT 2020,1584326604
Panama,43,1,,,,Sun Mar 15 19:43:24 PDT 2020,1584326604
Mexico,41,0,1,,3,Sun Mar 15 19:43:24 PDT 2020,1584326604
Bulgaria,41,2,,,,Sun Mar 15 19:43:24 PDT 2020,1584326604
Palestine,38,0,0,0,0,Sun Mar 15 19:43:24 PDT 2020,1584326604
South Africa,38,0,,,,Sun Mar 15 19:43:24 PDT 2020,1584326604
Croatia,38,0,,,1,Sun Mar 15 19:43:24 PDT 2020,1584326604
Albania,38,1,2,,,Sun Mar 15 19:43:24 PDT 2020,1584326604
Georgia,30,0,1,,1,Sun Mar 15 19:43:24 PDT 2020,1584326604
Pakistan,30,0,,,2,Sun Mar 15 19:43:24 PDT 2020,1584326604
Hungary,30,0,,,0,Sun Mar 15 19:43:24 PDT 2020,1584326604
Ecuador,28,2,,1,,Sun Mar 15 19:43:24 PDT 2020,1584326604
Costa Rica,27,0,1,,,Sun Mar 15 19:43:24 PDT 2020,1584326604
Belarus,27,0,,,3,Sun Mar 15 19:43:24 PDT 2020,1584326604
Latvia,26,0,,,,Sun Mar 15 19:43:24 PDT 2020,1584326604
Cyprus,26,0,,,,Sun Mar 15 19:43:24 PDT 2020,1584326604
Senegal,24,0,,,0,Sun Mar 15 19:43:24 PDT 2020,1584326604
Bosnia,21,0,,,,Sun Mar 15 19:43:24 PDT 2020,1584326604
Armenia,20,0,,,,Sun Mar 15 19:43:24 PDT 2020,1584326604
Oman,20,0,0,0,9,Sun Mar 15 19:43:24 PDT 2020,1584326604
Azerbaijan,19,1,,,3,Sun Mar 15 19:43:24 PDT 2020,1584326604
North Macedonia,19,0,0,0,0,Sun Mar 15 19:43:24 PDT 2020,1584326604
Tunisia,18,0,,,,Sun Mar 15 19:43:24 PDT 2020,1584326604
Malta,18,0,,,1,Sun Mar 15 19:43:24 PDT 2020,1584326604
Morocco,18,1,,,,Sun Mar 15 19:43:24 PDT 2020,1584326604
Venezuela,17,0,,,,Sun Mar 15 19:43:24 PDT 2020,1584326604
Afghanistan,16,0,,,,Sun Mar 15 19:43:24 PDT 2020,1584326604
Moldova,12,0,,,,Sun Mar 15 19:43:24 PDT 2020,1584326604
Turkey,12,0,,,,Sun Mar 15 19:43:24 PDT 2020,1584326604
Maldives,11,0,,,,Sun Mar 15 19:43:24 PDT 2020,1584326604
Dominican Republic,11,0,,,,Sun Mar 15 19:43:24 PDT 2020,1584326604
Macau,10,0,,,6,Sun Mar 15 19:43:24 PDT 2020,1584326604
Sri Lanka,10,0,,,1,Sun Mar 15 19:43:24 PDT 2020,1584326604
Bolivia,10,,,,,Sun Mar 15 19:43:24 PDT 2020,1584326604
Lithuania,9,0,,,,Sun Mar 15 19:43:24 PDT 2020,1584326604
Jamaica,8,0,,,,Sun Mar 15 19:43:24 PDT 2020,1584326604
New Zealand,8,0,,,,Sun Mar 15 19:43:24 PDT 2020,1584326604
Paraguay,7,0,1,,,Sun Mar 15 19:43:24 PDT 2020,1584326604
Cambodia,7,0,,,1,Sun Mar 15 19:43:24 PDT 2020,1584326604
Jordan,6,0,,,1,Sun Mar 15 19:43:24 PDT 2020,1584326604
Bangladesh,5,0,,,,Sun Mar 15 19:43:24 PDT 2020,1584326604
Uzbekistan,4,0,,,,Sun Mar 15 19:43:24 PDT 2020,1584326604
Liechtenstein,4,0,,,,Sun Mar 15 19:43:24 PDT 2020,1584326604
Ukraine,3,1,,,,Sun Mar 15 19:43:24 PDT 2020,1584326604
