OTHER PLACES,Cases,Deaths,Serious,Critical,Recovered,date2,unixtime
Mainland China,80735,3119,5111,,58600,Mon Mar  9 10:25:44 PDT 2020,1583774744
South Korea,7478,53,,36,166,Mon Mar  9 10:25:44 PDT 2020,1583774744
Italy,7375,366,462,,622,Mon Mar  9 10:25:44 PDT 2020,1583774744
Iran,7161,237,,,2394,Mon Mar  9 10:25:44 PDT 2020,1583774744
France,1209,19,21,,12,Mon Mar  9 10:25:44 PDT 2020,1583774744
Germany,1151,0,,2,18,Mon Mar  9 10:25:44 PDT 2020,1583774744
Spain,979,25,11,,32,Mon Mar  9 10:25:44 PDT 2020,1583774744
Diamond Princess,696,7,31,,245,Mon Mar  9 10:25:44 PDT 2020,1583774744
United States,551,22,2,6,9,Mon Mar  9 10:25:44 PDT 2020,1583774744
Japan,497,7,30,,59,Mon Mar  9 10:25:44 PDT 2020,1583774744
Switzerland,374,2,,,3,Mon Mar  9 10:25:44 PDT 2020,1583774744
United Kingdom,280,3,,,12,Mon Mar  9 10:25:44 PDT 2020,1583774744
Netherlands,265,3,1,,,Mon Mar  9 10:25:44 PDT 2020,1583774744
Belgium,239,0,1,,1,Mon Mar  9 10:25:44 PDT 2020,1583774744
Sweden,203,0,,,,Mon Mar  9 10:25:44 PDT 2020,1583774744
Norway,176,0,,,,Mon Mar  9 10:25:44 PDT 2020,1583774744
Singapore,150,0,,9,90,Mon Mar  9 10:25:44 PDT 2020,1583774744
Malaysia,117,0,2,,24,Mon Mar  9 10:25:44 PDT 2020,1583774744
Hong Kong,115,2,2,4,59,Mon Mar  9 10:25:44 PDT 2020,1583774744
Austria,112,0,,,2,Mon Mar  9 10:25:44 PDT 2020,1583774744
Bahrain,109,0,,,14,Mon Mar  9 10:25:44 PDT 2020,1583774744
Australia,91,3,,,22,Mon Mar  9 10:25:44 PDT 2020,1583774744
Greece,73,0,1,,,Mon Mar  9 10:25:44 PDT 2020,1583774744
Kuwait,64,0,2,1,0,Mon Mar  9 10:25:44 PDT 2020,1583774744
Canada,67,0,,1,8,Mon Mar  9 10:25:44 PDT 2020,1583774744
Iraq,60,5,,,,Mon Mar  9 10:25:44 PDT 2020,1583774744
UAE,59,0,2,,7,Mon Mar  9 10:25:44 PDT 2020,1583774744
Iceland,58,0,,,,Mon Mar  9 10:25:44 PDT 2020,1583774744
Egypt,55,1,,,1,Mon Mar  9 10:25:44 PDT 2020,1583774744
Thailand,50,1,1,,31,Mon Mar  9 10:25:44 PDT 2020,1583774744
Taiwan,45,1,0,0,15,Mon Mar  9 10:25:44 PDT 2020,1583774744
India,43,0,,,4,Mon Mar  9 10:25:44 PDT 2020,1583774744
Israel,39,0,,,,Mon Mar  9 10:25:44 PDT 2020,1583774744
Denmark*,37,0,,,,Mon Mar  9 10:25:44 PDT 2020,1583774744
San Marino,36,1,5,,,Mon Mar  9 10:25:44 PDT 2020,1583774744
Lebanon,32,0,,1,,Mon Mar  9 10:25:44 PDT 2020,1583774744
Czech Republic,31,0,0,0,0,Mon Mar  9 10:25:44 PDT 2020,1583774744
Vietnam,31,0,,,16,Mon Mar  9 10:25:44 PDT 2020,1583774744
Portugal,30,0,,,,Mon Mar  9 10:25:44 PDT 2020,1583774744
Finland,30,0,,,1,Mon Mar  9 10:25:44 PDT 2020,1583774744
Brazil,25,0,,,,Mon Mar  9 10:25:44 PDT 2020,1583774744
Ireland,21,0,,,,Mon Mar  9 10:25:44 PDT 2020,1583774744
Algeria,20,0,,,,Mon Mar  9 10:25:44 PDT 2020,1583774744
Philippines,20,1,1,,2,Mon Mar  9 10:25:44 PDT 2020,1583774744
Indonesia,19,0,,,,Mon Mar  9 10:25:44 PDT 2020,1583774744
Qatar,18,0,,,,Mon Mar  9 10:25:44 PDT 2020,1583774744
Oman,16,0,,,2,Mon Mar  9 10:25:44 PDT 2020,1583774744
Poland,16,0,2,0,0,Mon Mar  9 10:25:44 PDT 2020,1583774744
Slovenia,16,0,0,0,0,Mon Mar  9 10:25:44 PDT 2020,1583774744
Russia,15,0,,,3,Mon Mar  9 10:25:44 PDT 2020,1583774744
Saudi Arabia,15,0,,,,Mon Mar  9 10:25:44 PDT 2020,1583774744
Ecuador,15,0,,1,,Mon Mar  9 10:25:44 PDT 2020,1583774744
Georgia,15,0,1,,,Mon Mar  9 10:25:44 PDT 2020,1583774744
Romania,14,0,,,4,Mon Mar  9 10:25:44 PDT 2020,1583774744
Argentina,12,1,,,,Mon Mar  9 10:25:44 PDT 2020,1583774744
Croatia,12,0,,,,Mon Mar  9 10:25:44 PDT 2020,1583774744
Macau,10,0,,,6,Mon Mar  9 10:25:44 PDT 2020,1583774744
Chile,10,0,,,,Mon Mar  9 10:25:44 PDT 2020,1583774744
Estonia,10,0,0,0,0,Mon Mar  9 10:25:44 PDT 2020,1583774744
Costa Rica,9,0,1,,,Mon Mar  9 10:25:44 PDT 2020,1583774744
Hungary,9,0,0,0,0,Mon Mar  9 10:25:44 PDT 2020,1583774744
Mexico,7,0,1,,1,Mon Mar  9 10:25:44 PDT 2020,1583774744
Peru,7,0,,,,Mon Mar  9 10:25:44 PDT 2020,1583774744
Belarus,6,0,,,,Mon Mar  9 10:25:44 PDT 2020,1583774744
Azerbaijan,6,0,,,,Mon Mar  9 10:25:44 PDT 2020,1583774744
Latvia,6,0,,,,Mon Mar  9 10:25:44 PDT 2020,1583774744
New Zealand,5,0,,,,Mon Mar  9 10:25:44 PDT 2020,1583774744
Luxembourg,5,0,,,,Mon Mar  9 10:25:44 PDT 2020,1583774744
Pakistan,5,0,,,,Mon Mar  9 10:25:44 PDT 2020,1583774744
Slovakia,5,0,,,,Mon Mar  9 10:25:44 PDT 2020,1583774744
Senegal,4,0,0,0,0,Mon Mar  9 10:25:44 PDT 2020,1583774744
Palestine,4,0,,,,Mon Mar  9 10:25:44 PDT 2020,1583774744
Afghanistan,4,0,,,,Mon Mar  9 10:25:44 PDT 2020,1583774744
Bulgaria,4,0,,,,Mon Mar  9 10:25:44 PDT 2020,1583774744
Maldives,4,0,,,,Mon Mar  9 10:25:44 PDT 2020,1583774744
South Africa,3,0,,,,Mon Mar  9 10:25:44 PDT 2020,1583774744
Bangladesh,3,0,,,,Mon Mar  9 10:25:44 PDT 2020,1583774744
Morocco,2,0,,,,Mon Mar  9 10:25:44 PDT 2020,1583774744
Bosnia,2,0,,,,Mon Mar  9 10:25:44 PDT 2020,1583774744
Cameroon,2,0,,,,Mon Mar  9 10:25:44 PDT 2020,1583774744
Cambodia,2,0,,,1,Mon Mar  9 10:25:44 PDT 2020,1583774744
Tunisia,2,0,,,,Mon Mar  9 10:25:44 PDT 2020,1583774744
Albania,2,0,,,,Mon Mar  9 10:25:44 PDT 2020,1583774744
Nigeria,2,0,0,0,0,Mon Mar  9 10:25:44 PDT 2020,1583774744
Moldova,1,0,,,,Mon Mar  9 10:25:44 PDT 2020,1583774744
Malta,1,0,,,,Mon Mar  9 10:25:44 PDT 2020,1583774744
Togo,1,0,,,,Mon Mar  9 10:25:44 PDT 2020,1583774744
Paraguay,1,0,,,,Mon Mar  9 10:25:44 PDT 2020,1583774744
