OTHER PLACES,Cases,Deaths,Serious,Critical,Recovered,date2,unixtime
Mainland China,80651,3070,5489,,55404,Sat Mar  7 12:16:23 PST 2020,1583612183
South Korea,7041,48,,36,118,Sat Mar  7 12:16:23 PST 2020,1583612183
Iran,5823,145,,,1669,Sat Mar  7 12:16:23 PST 2020,1583612183
Italy,5883,233,462,,589,Sat Mar  7 12:16:23 PST 2020,1583612183
Germany,800,0,,2,17,Sat Mar  7 12:16:23 PST 2020,1583612183
Diamond Princess,696,7,33,,40,Sat Mar  7 12:16:23 PST 2020,1583612183
France,949,16,21,,12,Sat Mar  7 12:16:23 PST 2020,1583612183
Spain,500,10,11,,30,Sat Mar  7 12:16:23 PST 2020,1583612183
Japan,461,6,29,,10,Sat Mar  7 12:16:23 PST 2020,1583612183
United States,395,19,2,6,9,Sat Mar  7 12:16:23 PST 2020,1583612183
Switzerland,264,1,,,3,Sat Mar  7 12:16:23 PST 2020,1583612183
United Kingdom,209,2,,,12,Sat Mar  7 12:16:23 PST 2020,1583612183
Sweden,161,0,,,,Sat Mar  7 12:16:23 PST 2020,1583612183
Singapore,138,0,,8,90,Sat Mar  7 12:16:23 PST 2020,1583612183
Netherlands,188,1,1,,,Sat Mar  7 12:16:23 PST 2020,1583612183
Norway,156,0,,,,Sat Mar  7 12:16:23 PST 2020,1583612183
Belgium,169,0,1,,1,Sat Mar  7 12:16:23 PST 2020,1583612183
Hong Kong,108,2,2,4,51,Sat Mar  7 12:16:23 PST 2020,1583612183
Malaysia,83,0,,,23,Sat Mar  7 12:16:23 PST 2020,1583612183
Austria,79,0,,,,Sat Mar  7 12:16:23 PST 2020,1583612183
Greece,66,0,1,,,Sat Mar  7 12:16:23 PST 2020,1583612183
Australia,62,2,,,22,Sat Mar  7 12:16:23 PST 2020,1583612183
Canada,60,0,,1,8,Sat Mar  7 12:16:23 PST 2020,1583612183
Kuwait,58,0,0,0,0,Sat Mar  7 12:16:23 PST 2020,1583612183
Bahrain,56,0,,,1,Sat Mar  7 12:16:23 PST 2020,1583612183
Iceland,50,0,,,,Sat Mar  7 12:16:23 PST 2020,1583612183
Thailand,47,1,1,,31,Sat Mar  7 12:16:23 PST 2020,1583612183
Iraq,46,3,,,,Sat Mar  7 12:16:23 PST 2020,1583612183
Taiwan,45,1,0,0,12,Sat Mar  7 12:16:23 PST 2020,1583612183
UAE,45,0,2,,7,Sat Mar  7 12:16:23 PST 2020,1583612183
India,34,0,,,3,Sat Mar  7 12:16:23 PST 2020,1583612183
Czech Republic,19,0,0,0,0,Sat Mar  7 12:16:23 PST 2020,1583612183
Ireland,19,0,,,,Sat Mar  7 12:16:23 PST 2020,1583612183
Algeria,17,0,,,,Sat Mar  7 12:16:23 PST 2020,1583612183
Israel,17,0,,,,Sat Mar  7 12:16:23 PST 2020,1583612183
Vietnam,20,0,,,16,Sat Mar  7 12:16:23 PST 2020,1583612183
Portugal,18,0,,,,Sat Mar  7 12:16:23 PST 2020,1583612183
San Marino,16,1,3,,,Sat Mar  7 12:16:23 PST 2020,1583612183
Lebanon,16,0,,1,,Sat Mar  7 12:16:23 PST 2020,1583612183
Oman,16,0,,,2,Sat Mar  7 12:16:23 PST 2020,1583612183
Denmark,15,0,,,,Sat Mar  7 12:16:23 PST 2020,1583612183
Ecuador,14,0,,1,,Sat Mar  7 12:16:23 PST 2020,1583612183
Brazil,13,0,,,,Sat Mar  7 12:16:23 PST 2020,1583612183
Romania,13,0,,,3,Sat Mar  7 12:16:23 PST 2020,1583612183
Finland,12,0,,,1,Sat Mar  7 12:16:23 PST 2020,1583612183
Macau,10,0,,,6,Sat Mar  7 12:16:23 PST 2020,1583612183
Croatia,10,0,,,,Sat Mar  7 12:16:23 PST 2020,1583612183
Georgia,9,0,1,,,Sat Mar  7 12:16:23 PST 2020,1583612183
Qatar,8,0,,,,Sat Mar  7 12:16:23 PST 2020,1583612183
Argentina,8,0,,,,Sat Mar  7 12:16:23 PST 2020,1583612183
Saudi Arabia,7,0,,,,Sat Mar  7 12:16:23 PST 2020,1583612183
Belarus,6,0,,,,Sat Mar  7 12:16:23 PST 2020,1583612183
Azerbaijan,6,0,,,,Sat Mar  7 12:16:23 PST 2020,1583612183
Slovenia,6,0,,,0,Sat Mar  7 12:16:23 PST 2020,1583612183
Mexico,6,0,,,1,Sat Mar  7 12:16:23 PST 2020,1583612183
Philippines,6,1,1,,2,Sat Mar  7 12:16:23 PST 2020,1583612183
New Zealand,5,0,,,,Sat Mar  7 12:16:23 PST 2020,1583612183
Estonia,5,0,0,0,0,Sat Mar  7 12:16:23 PST 2020,1583612183
Pakistan,5,0,,,,Sat Mar  7 12:16:23 PST 2020,1583612183
Poland,5,0,0,0,0,Sat Mar  7 12:16:23 PST 2020,1583612183
Chile,5,0,,,,Sat Mar  7 12:16:23 PST 2020,1583612183
Senegal,4,0,0,0,0,Sat Mar  7 12:16:23 PST 2020,1583612183
Palestine,4,0,,,,Sat Mar  7 12:16:23 PST 2020,1583612183
Russia,4,0,,,2,Sat Mar  7 12:16:23 PST 2020,1583612183
Indonesia,4,0,,,,Sat Mar  7 12:16:23 PST 2020,1583612183
Egypt,3,0,,,1,Sat Mar  7 12:16:23 PST 2020,1583612183
Luxembourg,3,0,,,,Sat Mar  7 12:16:23 PST 2020,1583612183
Hungary,2,0,0,0,0,Sat Mar  7 12:16:23 PST 2020,1583612183
Morocco,2,0,,,,Sat Mar  7 12:16:23 PST 2020,1583612183
Bosnia,2,0,,,,Sat Mar  7 12:16:23 PST 2020,1583612183
Cameroon,2,0,,,,Sat Mar  7 12:16:23 PST 2020,1583612183
Nepal,1,0,,,1,Sat Mar  7 12:16:23 PST 2020,1583612183
Cambodia,1,0,,,1,Sat Mar  7 12:16:23 PST 2020,1583612183
Sri Lanka,1,0,,,1,Sat Mar  7 12:16:23 PST 2020,1583612183
Afghanistan,1,0,,,,Sat Mar  7 12:16:23 PST 2020,1583612183
North Macedonia,1,0,,,,Sat Mar  7 12:16:23 PST 2020,1583612183
Nigeria,1,0,,,,Sat Mar  7 12:16:23 PST 2020,1583612183
Lithuania,1,0,,,,Sat Mar  7 12:16:23 PST 2020,1583612183
Monaco,1,0,,,,Sat Mar  7 12:16:23 PST 2020,1583612183
Ukraine,1,0,,,,Sat Mar  7 12:16:23 PST 2020,1583612183
Latvia,1,0,,,,Sat Mar  7 12:16:23 PST 2020,1583612183
Tunisia,1,0,,,,Sat Mar  7 12:16:23 PST 2020,1583612183
Jordan,1,0,,,,Sat Mar  7 12:16:23 PST 2020,1583612183
Andorra,1,0,,,,Sat Mar  7 12:16:23 PST 2020,1583612183
Armenia,1,0,,,,Sat Mar  7 12:16:23 PST 2020,1583612183
Dominican Republic,1,0,,,,Sat Mar  7 12:16:23 PST 2020,1583612183
Liechtenstein,1,0,,,,Sat Mar  7 12:16:23 PST 2020,1583612183
Bhutan,1,0,,,,Sat Mar  7 12:16:23 PST 2020,1583612183
Gibraltar,1,0,1,,,Sat Mar  7 12:16:23 PST 2020,1583612183
Serbia,1,0,,,,Sat Mar  7 12:16:23 PST 2020,1583612183
Vatican City,1,0,,,,Sat Mar  7 12:16:23 PST 2020,1583612183
Colombia,1,0,,,,Sat Mar  7 12:16:23 PST 2020,1583612183
South Africa,1,0,,,,Sat Mar  7 12:16:23 PST 2020,1583612183
TOTAL,105707,3569,6061,59,58199,Sat Mar  7 12:16:23 PST 2020,1583612183
