OTHER PLACES,Cases,Deaths,Serious,Critical,Recovered,date2,unixtime
Mainland China,80651,3070,5489,,55404,Sat Mar  7 14:55:33 PST 2020,1583621733
South Korea,7041,48,,36,118,Sat Mar  7 14:55:33 PST 2020,1583621733
Iran,5823,145,,,1669,Sat Mar  7 14:55:33 PST 2020,1583621733
Italy,5883,233,462,,589,Sat Mar  7 14:55:33 PST 2020,1583621733
Germany,800,0,,2,17,Sat Mar  7 14:55:33 PST 2020,1583621733
Diamond Princess,696,7,33,,40,Sat Mar  7 14:55:33 PST 2020,1583621733
France,949,16,21,,12,Sat Mar  7 14:55:33 PST 2020,1583621733
Spain,500,10,11,,30,Sat Mar  7 14:55:33 PST 2020,1583621733
Japan,461,6,29,,10,Sat Mar  7 14:55:33 PST 2020,1583621733
United States,410,19,2,6,9,Sat Mar  7 14:55:33 PST 2020,1583621733
Switzerland,264,1,,,3,Sat Mar  7 14:55:33 PST 2020,1583621733
United Kingdom,209,2,,,12,Sat Mar  7 14:55:33 PST 2020,1583621733
Sweden,161,0,,,,Sat Mar  7 14:55:33 PST 2020,1583621733
Singapore,138,0,,8,90,Sat Mar  7 14:55:33 PST 2020,1583621733
Netherlands,188,1,1,,,Sat Mar  7 14:55:33 PST 2020,1583621733
Norway,156,0,,,,Sat Mar  7 14:55:33 PST 2020,1583621733
Belgium,169,0,1,,1,Sat Mar  7 14:55:33 PST 2020,1583621733
Hong Kong,108,2,2,4,51,Sat Mar  7 14:55:33 PST 2020,1583621733
Malaysia,93,0,,,23,Sat Mar  7 14:55:33 PST 2020,1583621733
Austria,79,0,,,,Sat Mar  7 14:55:33 PST 2020,1583621733
Australia,74,2,,,22,Sat Mar  7 14:55:33 PST 2020,1583621733
Greece,66,0,1,,,Sat Mar  7 14:55:33 PST 2020,1583621733
Bahrain,62,0,,,6,Sat Mar  7 14:55:33 PST 2020,1583621733
Kuwait,61,0,0,0,0,Sat Mar  7 14:55:33 PST 2020,1583621733
Canada,60,0,,1,8,Sat Mar  7 14:55:33 PST 2020,1583621733
Iceland,50,0,,,,Sat Mar  7 14:55:33 PST 2020,1583621733
Egypt,48,0,,,1,Sat Mar  7 14:55:33 PST 2020,1583621733
Thailand,47,1,1,,31,Sat Mar  7 14:55:33 PST 2020,1583621733
Iraq,46,3,,,,Sat Mar  7 14:55:33 PST 2020,1583621733
Taiwan,45,1,0,0,12,Sat Mar  7 14:55:33 PST 2020,1583621733
UAE,45,0,2,,7,Sat Mar  7 14:55:33 PST 2020,1583621733
India,34,0,,,3,Sat Mar  7 14:55:33 PST 2020,1583621733
Portugal,21,0,,,,Sat Mar  7 14:55:33 PST 2020,1583621733
Vietnam,20,0,,,16,Sat Mar  7 14:55:33 PST 2020,1583621733
Czech Republic,19,0,0,0,0,Sat Mar  7 14:55:33 PST 2020,1583621733
Finland,19,0,,,1,Sat Mar  7 14:55:33 PST 2020,1583621733
Ireland,19,0,,,,Sat Mar  7 14:55:33 PST 2020,1583621733
Algeria,17,0,,,,Sat Mar  7 14:55:33 PST 2020,1583621733
Israel,17,0,,,,Sat Mar  7 14:55:33 PST 2020,1583621733
Brazil,17,0,,,,Sat Mar  7 14:55:33 PST 2020,1583621733
San Marino,16,1,3,,,Sat Mar  7 14:55:33 PST 2020,1583621733
Lebanon,16,0,,1,,Sat Mar  7 14:55:33 PST 2020,1583621733
Oman,16,0,,,2,Sat Mar  7 14:55:33 PST 2020,1583621733
Denmark,15,0,,,,Sat Mar  7 14:55:33 PST 2020,1583621733
Ecuador,14,0,,1,,Sat Mar  7 14:55:33 PST 2020,1583621733
Romania,13,0,,,3,Sat Mar  7 14:55:33 PST 2020,1583621733
Qatar,12,0,,,,Sat Mar  7 14:55:33 PST 2020,1583621733
Macau,10,0,,,6,Sat Mar  7 14:55:33 PST 2020,1583621733
Croatia,10,0,,,,Sat Mar  7 14:55:33 PST 2020,1583621733
Georgia,9,0,1,,,Sat Mar  7 14:55:33 PST 2020,1583621733
Argentina,9,1,,,,Sat Mar  7 14:55:33 PST 2020,1583621733
Saudi Arabia,7,0,,,,Sat Mar  7 14:55:33 PST 2020,1583621733
Belarus,6,0,,,,Sat Mar  7 14:55:33 PST 2020,1583621733
Azerbaijan,6,0,,,,Sat Mar  7 14:55:33 PST 2020,1583621733
Slovenia,6,0,,,0,Sat Mar  7 14:55:33 PST 2020,1583621733
Mexico,6,0,,,1,Sat Mar  7 14:55:33 PST 2020,1583621733
Philippines,6,1,1,,2,Sat Mar  7 14:55:33 PST 2020,1583621733
New Zealand,5,0,,,,Sat Mar  7 14:55:33 PST 2020,1583621733
Estonia,5,0,0,0,0,Sat Mar  7 14:55:33 PST 2020,1583621733
Pakistan,5,0,,,,Sat Mar  7 14:55:33 PST 2020,1583621733
Poland,5,0,0,0,0,Sat Mar  7 14:55:33 PST 2020,1583621733
Chile,5,0,,,,Sat Mar  7 14:55:33 PST 2020,1583621733
Senegal,4,0,0,0,0,Sat Mar  7 14:55:33 PST 2020,1583621733
Palestine,4,0,,,,Sat Mar  7 14:55:33 PST 2020,1583621733
Russia,4,0,,,2,Sat Mar  7 14:55:33 PST 2020,1583621733
Indonesia,4,0,,,,Sat Mar  7 14:55:33 PST 2020,1583621733
Afghanistan,4,0,,,,Sat Mar  7 14:55:33 PST 2020,1583621733
Luxembourg,3,0,,,,Sat Mar  7 14:55:33 PST 2020,1583621733
Hungary,2,0,0,0,0,Sat Mar  7 14:55:33 PST 2020,1583621733
Morocco,2,0,,,,Sat Mar  7 14:55:33 PST 2020,1583621733
Bosnia,2,0,,,,Sat Mar  7 14:55:33 PST 2020,1583621733
Cameroon,2,0,,,,Sat Mar  7 14:55:33 PST 2020,1583621733
Cambodia,2,0,,,1,Sat Mar  7 14:55:33 PST 2020,1583621733
Nepal,1,0,,,1,Sat Mar  7 14:55:33 PST 2020,1583621733
Sri Lanka,1,0,,,1,Sat Mar  7 14:55:33 PST 2020,1583621733
North Macedonia,1,0,,,,Sat Mar  7 14:55:33 PST 2020,1583621733
Nigeria,1,0,,,,Sat Mar  7 14:55:33 PST 2020,1583621733
Lithuania,1,0,,,,Sat Mar  7 14:55:33 PST 2020,1583621733
Monaco,1,0,,,,Sat Mar  7 14:55:33 PST 2020,1583621733
Ukraine,1,0,,,,Sat Mar  7 14:55:33 PST 2020,1583621733
Latvia,1,0,,,,Sat Mar  7 14:55:33 PST 2020,1583621733
