OTHER PLACES,Cases,Deaths,Serious,Critical,Recovered,date2,unixtime
Mainland China,80651,3070,5489,,55404,Fri Mar  6 20:33:12 PST 2020,1583555592
South Korea,6767,44,27,25,108,Fri Mar  6 20:33:12 PST 2020,1583555592
Iran,4747,124,,,913,Fri Mar  6 20:33:12 PST 2020,1583555592
Italy,4636,197,462,,523,Fri Mar  6 20:33:12 PST 2020,1583555592
Diamond Princess,696,6,34,,40,Fri Mar  6 20:33:12 PST 2020,1583555592
Germany,670,0,,2,17,Fri Mar  6 20:33:12 PST 2020,1583555592
France,613,9,23,,12,Fri Mar  6 20:33:12 PST 2020,1583555592
Spain,402,5,7,,2,Fri Mar  6 20:33:12 PST 2020,1583555592
Japan,350,6,29,,10,Fri Mar  6 20:33:12 PST 2020,1583555592
United States,329,16,2,6,9,Fri Mar  6 20:33:12 PST 2020,1583555592
Switzerland,210,1,,,3,Fri Mar  6 20:33:12 PST 2020,1583555592
United Kingdom,164,1,,,12,Fri Mar  6 20:33:12 PST 2020,1583555592
Sweden,137,0,,,,Fri Mar  6 20:33:12 PST 2020,1583555592
Singapore,130,0,,9,82,Fri Mar  6 20:33:12 PST 2020,1583555592
Netherlands,128,1,1,,,Fri Mar  6 20:33:12 PST 2020,1583555592
Norway,127,0,,,,Fri Mar  6 20:33:12 PST 2020,1583555592
Belgium,109,0,1,,1,Fri Mar  6 20:33:12 PST 2020,1583555592
Hong Kong,108,2,2,4,51,Fri Mar  6 20:33:12 PST 2020,1583555592
Malaysia,83,0,,,23,Fri Mar  6 20:33:12 PST 2020,1583555592
Austria,66,0,,,,Fri Mar  6 20:33:12 PST 2020,1583555592
Australia,62,2,,,22,Fri Mar  6 20:33:12 PST 2020,1583555592
Kuwait,58,0,0,0,0,Fri Mar  6 20:33:12 PST 2020,1583555592
Bahrain,56,0,,,1,Fri Mar  6 20:33:12 PST 2020,1583555592
Canada,54,0,,1,8,Fri Mar  6 20:33:12 PST 2020,1583555592
Thailand,47,1,1,,31,Fri Mar  6 20:33:12 PST 2020,1583555592
Iraq,46,3,,,,Fri Mar  6 20:33:12 PST 2020,1583555592
Taiwan,45,1,0,0,12,Fri Mar  6 20:33:12 PST 2020,1583555592
Greece,45,0,1,,,Fri Mar  6 20:33:12 PST 2020,1583555592
Iceland,45,0,,,,Fri Mar  6 20:33:12 PST 2020,1583555592
India,31,0,,,3,Fri Mar  6 20:33:12 PST 2020,1583555592
UAE,43,0,2,,7,Fri Mar  6 20:33:12 PST 2020,1583555592
Czech Republic,19,0,0,0,0,Fri Mar  6 20:33:12 PST 2020,1583555592
Ireland,18,0,,,,Fri Mar  6 20:33:12 PST 2020,1583555592
Algeria,17,0,,,,Fri Mar  6 20:33:12 PST 2020,1583555592
Israel,17,0,,,,Fri Mar  6 20:33:12 PST 2020,1583555592
Vietnam,17,0,,,16,Fri Mar  6 20:33:12 PST 2020,1583555592
San Marino,16,1,3,,,Fri Mar  6 20:33:12 PST 2020,1583555592
Lebanon,16,0,,1,,Fri Mar  6 20:33:12 PST 2020,1583555592
Oman,16,0,,,2,Fri Mar  6 20:33:12 PST 2020,1583555592
Denmark,15,0,,,,Fri Mar  6 20:33:12 PST 2020,1583555592
Ecuador,14,0,,1,,Fri Mar  6 20:33:12 PST 2020,1583555592
Brazil,13,0,,,,Fri Mar  6 20:33:12 PST 2020,1583555592
Finland,12,0,,,1,Fri Mar  6 20:33:12 PST 2020,1583555592
Macau,10,0,,,6,Fri Mar  6 20:33:12 PST 2020,1583555592
Croatia,10,0,,,,Fri Mar  6 20:33:12 PST 2020,1583555592
Georgia,9,0,1,,,Fri Mar  6 20:33:12 PST 2020,1583555592
Qatar,8,0,,,,Fri Mar  6 20:33:12 PST 2020,1583555592
Portugal,8,0,,,,Fri Mar  6 20:33:12 PST 2020,1583555592
Argentina,8,0,,,,Fri Mar  6 20:33:12 PST 2020,1583555592
Romania,8,0,,,3,Fri Mar  6 20:33:12 PST 2020,1583555592
Belarus,6,0,,,,Fri Mar  6 20:33:12 PST 2020,1583555592
