OTHER PLACES,Cases,Deaths,Serious,Critical,Recovered,date2,unixtime
Mainland China,80793,3169,4257,,62793,Wed Mar 11 19:24:24 PDT 2020,1583979864
Italy,12462,827,1028,,1045,Wed Mar 11 19:24:24 PDT 2020,1583979864
Iran,9000,354,,,2959,Wed Mar 11 19:24:24 PDT 2020,1583979864
South Korea,7869,66,,36,333,Wed Mar 11 19:24:24 PDT 2020,1583979864
France,2281,48,105,,12,Wed Mar 11 19:24:24 PDT 2020,1583979864
Spain,2277,55,126,,183,Wed Mar 11 19:24:24 PDT 2020,1583979864
Germany,1966,3,,2,25,Wed Mar 11 19:24:24 PDT 2020,1583979864
United States,1189,36,2,6,9,Wed Mar 11 19:24:24 PDT 2020,1583979864
Diamond Princess,696,7,18,,245,Wed Mar 11 19:24:24 PDT 2020,1583979864
Switzerland,642,4,,,4,Wed Mar 11 19:24:24 PDT 2020,1583979864
Norway,596,0,,,,Wed Mar 11 19:24:24 PDT 2020,1583979864
Japan,581,10,31,,59,Wed Mar 11 19:24:24 PDT 2020,1583979864
Denmark*,516,0,,,,Wed Mar 11 19:24:24 PDT 2020,1583979864
Netherlands,503,5,1,,,Wed Mar 11 19:24:24 PDT 2020,1583979864
Sweden,500,1,,,,Wed Mar 11 19:24:24 PDT 2020,1583979864
United Kingdom,456,8,,,12,Wed Mar 11 19:24:24 PDT 2020,1583979864
Belgium,314,1,1,1,1,Wed Mar 11 19:24:24 PDT 2020,1583979864
Austria,246,0,,,4,Wed Mar 11 19:24:24 PDT 2020,1583979864
Qatar,238,0,,,,Wed Mar 11 19:24:24 PDT 2020,1583979864
Bahrain,195,0,,1,35,Wed Mar 11 19:24:24 PDT 2020,1583979864
Singapore,178,0,,9,96,Wed Mar 11 19:24:24 PDT 2020,1583979864
Malaysia,149,0,2,,26,Wed Mar 11 19:24:24 PDT 2020,1583979864
Hong Kong,121,2,2,4,59,Wed Mar 11 19:24:24 PDT 2020,1583979864
Australia,127,3,,,24,Wed Mar 11 19:24:24 PDT 2020,1583979864
Canada,109,1,,1,9,Wed Mar 11 19:24:24 PDT 2020,1583979864
