OTHER PLACES,Cases,Deaths,Serious,Critical,Recovered,date2,unixtime
Mainland China,80695,3097,5264,,57065,Sun Mar  8 15:02:40 PDT 2020,1583704960
Italy,7375,366,462,,622,Sun Mar  8 15:02:40 PDT 2020,1583704960
South Korea,7313,50,,36,130,Sun Mar  8 15:02:40 PDT 2020,1583704960
Iran,6566,194,,,2134,Sun Mar  8 15:02:40 PDT 2020,1583704960
France,1126,19,21,,12,Sun Mar  8 15:02:40 PDT 2020,1583704960
Germany,1040,0,,2,18,Sun Mar  8 15:02:40 PDT 2020,1583704960
Diamond Princess,696,7,32,,245,Sun Mar  8 15:02:40 PDT 2020,1583704960
Spain,673,17,11,,32,Sun Mar  8 15:02:40 PDT 2020,1583704960
United States,528,21,2,6,9,Sun Mar  8 15:02:40 PDT 2020,1583704960
Japan,461,6,29,,59,Sun Mar  8 15:02:40 PDT 2020,1583704960
Switzerland,332,2,,,3,Sun Mar  8 15:02:40 PDT 2020,1583704960
United Kingdom,273,3,,,12,Sun Mar  8 15:02:40 PDT 2020,1583704960
Netherlands,265,3,1,,,Sun Mar  8 15:02:40 PDT 2020,1583704960
Sweden,203,0,,,,Sun Mar  8 15:02:40 PDT 2020,1583704960
Belgium,200,0,1,,1,Sun Mar  8 15:02:40 PDT 2020,1583704960
Norway,174,0,,,,Sun Mar  8 15:02:40 PDT 2020,1583704960
Singapore,150,0,,9,90,Sun Mar  8 15:02:40 PDT 2020,1583704960
Hong Kong,115,2,2,4,59,Sun Mar  8 15:02:40 PDT 2020,1583704960
Austria,104,0,,,,Sun Mar  8 15:02:40 PDT 2020,1583704960
Malaysia,99,0,,,24,Sun Mar  8 15:02:40 PDT 2020,1583704960
Australia,80,3,,,22,Sun Mar  8 15:02:40 PDT 2020,1583704960
Bahrain,79,0,,,6,Sun Mar  8 15:02:40 PDT 2020,1583704960
Greece,73,0,1,,,Sun Mar  8 15:02:40 PDT 2020,1583704960
Kuwait,64,0,2,1,0,Sun Mar  8 15:02:40 PDT 2020,1583704960
Canada,64,0,,1,8,Sun Mar  8 15:02:40 PDT 2020,1583704960
Iraq,60,5,,,,Sun Mar  8 15:02:40 PDT 2020,1583704960
Iceland,55,0,,,,Sun Mar  8 15:02:40 PDT 2020,1583704960
Egypt,49,1,,,1,Sun Mar  8 15:02:40 PDT 2020,1583704960
Thailand,47,1,1,,31,Sun Mar  8 15:02:40 PDT 2020,1583704960
Taiwan,45,1,0,0,15,Sun Mar  8 15:02:40 PDT 2020,1583704960
UAE,45,0,2,,7,Sun Mar  8 15:02:40 PDT 2020,1583704960
India,39,0,,,3,Sun Mar  8 15:02:40 PDT 2020,1583704960
Israel,39,0,,,,Sun Mar  8 15:02:40 PDT 2020,1583704960
Lebanon,32,0,,1,,Sun Mar  8 15:02:40 PDT 2020,1583704960
Vietnam,30,0,,,16,Sun Mar  8 15:02:40 PDT 2020,1583704960
Portugal,30,0,,,,Sun Mar  8 15:02:40 PDT 2020,1583704960
Finland,23,0,,,1,Sun Mar  8 15:02:40 PDT 2020,1583704960
Ireland,21,0,,,,Sun Mar  8 15:02:40 PDT 2020,1583704960
Algeria,20,0,,,,Sun Mar  8 15:02:40 PDT 2020,1583704960
Czech Republic,19,0,0,0,0,Sun Mar  8 15:02:40 PDT 2020,1583704960
Brazil,19,0,,,,Sun Mar  8 15:02:40 PDT 2020,1583704960
San Marino,16,1,3,,,Sun Mar  8 15:02:40 PDT 2020,1583704960
Oman,16,0,,,2,Sun Mar  8 15:02:40 PDT 2020,1583704960
Slovenia,16,0,0,0,0,Sun Mar  8 15:02:40 PDT 2020,1583704960
Denmark,15,0,,,,Sun Mar  8 15:02:40 PDT 2020,1583704960
Russia,15,0,,,3,Sun Mar  8 15:02:40 PDT 2020,1583704960
Qatar,15,0,,,,Sun Mar  8 15:02:40 PDT 2020,1583704960
Ecuador,14,0,,1,,Sun Mar  8 15:02:40 PDT 2020,1583704960
Romania,14,0,,,4,Sun Mar  8 15:02:40 PDT 2020,1583704960
Argentina,12,1,,,,Sun Mar  8 15:02:40 PDT 2020,1583704960
Saudi Arabia,11,0,,,,Sun Mar  8 15:02:40 PDT 2020,1583704960
Poland,11,0,1,0,0,Sun Mar  8 15:02:40 PDT 2020,1583704960
Macau,10,0,,,6,Sun Mar  8 15:02:40 PDT 2020,1583704960
Croatia,10,0,,,,Sun Mar  8 15:02:40 PDT 2020,1583704960
Philippines,10,1,1,,2,Sun Mar  8 15:02:40 PDT 2020,1583704960
Chile,10,0,,,,Sun Mar  8 15:02:40 PDT 2020,1583704960
