OTHER PLACES,Cases,Deaths,Serious,Critical,Recovered,date2,unixtime
Mainland China,80555,3042,5737,,53726,Fri Mar  6 16:21:53 PST 2020,1583540513
South Korea,6593,42,27,25,108,Fri Mar  6 16:21:53 PST 2020,1583540513
Iran,4747,124,,,913,Fri Mar  6 16:21:53 PST 2020,1583540513
Italy,4636,197,462,,523,Fri Mar  6 16:21:53 PST 2020,1583540513
Diamond Princess,696,6,34,,40,Fri Mar  6 16:21:53 PST 2020,1583540513
Germany,639,0,,2,17,Fri Mar  6 16:21:53 PST 2020,1583540513
France,613,9,23,,12,Fri Mar  6 16:21:53 PST 2020,1583540513
Japan,350,6,29,,10,Fri Mar  6 16:21:53 PST 2020,1583540513
United States,317,14,2,6,9,Fri Mar  6 16:21:53 PST 2020,1583540513
Spain,296,3,7,,2,Fri Mar  6 16:21:53 PST 2020,1583540513
Switzerland,210,1,,,,Fri Mar  6 16:21:53 PST 2020,1583540513
United Kingdom,164,1,,,12,Fri Mar  6 16:21:53 PST 2020,1583540513
Sweden,136,0,,,,Fri Mar  6 16:21:53 PST 2020,1583540513
Singapore,130,0,,9,82,Fri Mar  6 16:21:53 PST 2020,1583540513
Netherlands,128,1,1,,,Fri Mar  6 16:21:53 PST 2020,1583540513
Belgium,109,0,1,,1,Fri Mar  6 16:21:53 PST 2020,1583540513
Hong Kong,108,2,2,4,51,Fri Mar  6 16:21:53 PST 2020,1583540513
Norway,101,0,,,,Fri Mar  6 16:21:53 PST 2020,1583540513
Malaysia,83,0,,,23,Fri Mar  6 16:21:53 PST 2020,1583540513
Australia,61,2,,,22,Fri Mar  6 16:21:53 PST 2020,1583540513
Kuwait,58,0,0,0,0,Fri Mar  6 16:21:53 PST 2020,1583540513
Austria,55,0,,,,Fri Mar  6 16:21:53 PST 2020,1583540513
Bahrain,49,0,,,1,Fri Mar  6 16:21:53 PST 2020,1583540513
Canada,52,0,,1,8,Fri Mar  6 16:21:53 PST 2020,1583540513
Thailand,47,1,1,,31,Fri Mar  6 16:21:53 PST 2020,1583540513
Taiwan,45,1,0,0,12,Fri Mar  6 16:21:53 PST 2020,1583540513
Greece,45,0,1,,,Fri Mar  6 16:21:53 PST 2020,1583540513
Iraq,35,2,,,,Fri Mar  6 16:21:53 PST 2020,1583540513
Iceland,34,0,,,,Fri Mar  6 16:21:53 PST 2020,1583540513
India,30,0,,,3,Fri Mar  6 16:21:53 PST 2020,1583540513
UAE,27,0,2,,5,Fri Mar  6 16:21:53 PST 2020,1583540513
Czech Republic,19,0,0,0,0,Fri Mar  6 16:21:53 PST 2020,1583540513
Ireland,18,0,,,,Fri Mar  6 16:21:53 PST 2020,1583540513
Algeria,17,0,,,,Fri Mar  6 16:21:53 PST 2020,1583540513
Israel,17,0,,,,Fri Mar  6 16:21:53 PST 2020,1583540513
Vietnam,17,0,,,16,Fri Mar  6 16:21:53 PST 2020,1583540513
San Marino,16,1,3,,,Fri Mar  6 16:21:53 PST 2020,1583540513
Lebanon,16,0,,1,,Fri Mar  6 16:21:53 PST 2020,1583540513
Oman,16,0,,,2,Fri Mar  6 16:21:53 PST 2020,1583540513
Denmark,15,0,,,,Fri Mar  6 16:21:53 PST 2020,1583540513
Ecuador,13,0,,1,,Fri Mar  6 16:21:53 PST 2020,1583540513
Brazil,13,0,,,,Fri Mar  6 16:21:53 PST 2020,1583540513
Finland,12,0,,,1,Fri Mar  6 16:21:53 PST 2020,1583540513
Macau,10,0,,,6,Fri Mar  6 16:21:53 PST 2020,1583540513
Croatia,10,0,,,,Fri Mar  6 16:21:53 PST 2020,1583540513
Georgia,9,0,1,,,Fri Mar  6 16:21:53 PST 2020,1583540513
Qatar,8,0,,,,Fri Mar  6 16:21:53 PST 2020,1583540513
Portugal,8,0,,,,Fri Mar  6 16:21:53 PST 2020,1583540513
Romania,8,0,,,3,Fri Mar  6 16:21:53 PST 2020,1583540513
Belarus,6,0,,,,Fri Mar  6 16:21:53 PST 2020,1583540513
Azerbaijan,6,0,,,,Fri Mar  6 16:21:53 PST 2020,1583540513
Slovenia,6,0,,,0,Fri Mar  6 16:21:53 PST 2020,1583540513
Mexico,5,0,,,1,Fri Mar  6 16:21:53 PST 2020,1583540513
Estonia,5,0,0,0,0,Fri Mar  6 16:21:53 PST 2020,1583540513
Saudi Arabia,5,0,,,,Fri Mar  6 16:21:53 PST 2020,1583540513
Pakistan,5,0,,,,Fri Mar  6 16:21:53 PST 2020,1583540513
Philippines,5,1,1,,2,Fri Mar  6 16:21:53 PST 2020,1583540513
Poland,5,0,0,0,0,Fri Mar  6 16:21:53 PST 2020,1583540513
Chile,5,0,,,,Fri Mar  6 16:21:53 PST 2020,1583540513
Senegal,4,0,0,0,0,Fri Mar  6 16:21:53 PST 2020,1583540513
Palestine,4,0,,,,Fri Mar  6 16:21:53 PST 2020,1583540513
Russia,4,0,,,2,Fri Mar  6 16:21:53 PST 2020,1583540513
New Zealand,4,0,,,,Fri Mar  6 16:21:53 PST 2020,1583540513
Indonesia,4,0,,,,Fri Mar  6 16:21:53 PST 2020,1583540513
Egypt,3,0,,,1,Fri Mar  6 16:21:53 PST 2020,1583540513
Hungary,2,0,0,0,0,Fri Mar  6 16:21:53 PST 2020,1583540513
Morocco,2,0,,,,Fri Mar  6 16:21:53 PST 2020,1583540513
Bosnia,2,0,,,,Fri Mar  6 16:21:53 PST 2020,1583540513
Luxembourg,2,0,,,,Fri Mar  6 16:21:53 PST 2020,1583540513
Cameroon,2,0,,,,Fri Mar  6 16:21:53 PST 2020,1583540513
Nepal,1,0,,,1,Fri Mar  6 16:21:53 PST 2020,1583540513
Cambodia,1,0,,,1,Fri Mar  6 16:21:53 PST 2020,1583540513
Sri Lanka,1,0,,,1,Fri Mar  6 16:21:53 PST 2020,1583540513
