china,location,Cases,Deaths,Serious,Critical,Recovered,date2,unixtime
inside,Hubei province(includes Wuhan),67466,2902,5788,,40479,Thu Mar  5 17:19:38 PST 2020,1583457578
inside,Guangdong province,1351,7,11,19,1209,Thu Mar  5 17:19:38 PST 2020,1583457578
inside,Henan province,1272,22,0,1,1241,Thu Mar  5 17:19:38 PST 2020,1583457578
inside,Zhejiang province,1215,1,1,2,1130,Thu Mar  5 17:19:38 PST 2020,1583457578
inside,Hunan province,1018,4,8,,946,Thu Mar  5 17:19:38 PST 2020,1583457578
inside,Beijing,422,8,,,298,Thu Mar  5 17:19:38 PST 2020,1583457578
inside,Shanghai,339,3,1,8,303,Thu Mar  5 17:19:38 PST 2020,1583457578
inside,Other regions,7332,65,100+,,,Thu Mar  5 17:19:38 PST 2020,1583457578
inside,CHINA TOTAL,80415,3012,5952,,52045,Thu Mar  5 17:19:38 PST 2020,1583457578
outside,South Korea,6088,42,27,25,88,Thu Mar  5 17:19:38 PST 2020,1583457578
outside,Italy,3858,148,351,,414,Thu Mar  5 17:19:38 PST 2020,1583457578
outside,Iran,3513,108,,,552,Thu Mar  5 17:19:38 PST 2020,1583457578
outside,Diamond Princess,696,6,34,,40,Thu Mar  5 17:19:38 PST 2020,1583457578
outside,France,423,7,23,,12,Thu Mar  5 17:19:38 PST 2020,1583457578
outside,Germany,400,0,,2,17,Thu Mar  5 17:19:38 PST 2020,1583457578
outside,Japan,350,6,29,,10,Thu Mar  5 17:19:38 PST 2020,1583457578
outside,Spain,248,3,7,,2,Thu Mar  5 17:19:38 PST 2020,1583457578
outside,United States,210,12,2,6,9,Thu Mar  5 17:19:38 PST 2020,1583457578
outside,Singapore,117,0,,7,81,Thu Mar  5 17:19:38 PST 2020,1583457578
outside,United Kingdom,116,1,,,8,Thu Mar  5 17:19:38 PST 2020,1583457578
outside,Hong Kong,105,2,2,4,36,Thu Mar  5 17:19:38 PST 2020,1583457578
outside,Switzerland,80,1,,,,Thu Mar  5 17:19:38 PST 2020,1583457578
outside,Norway,72,0,,,,Thu Mar  5 17:19:38 PST 2020,1583457578
outside,Sweden,90,0,,,,Thu Mar  5 17:19:38 PST 2020,1583457578
outside,Netherlands,82,0,1,,,Thu Mar  5 17:19:38 PST 2020,1583457578
outside,Australia,60,2,,,22,Thu Mar  5 17:19:38 PST 2020,1583457578
outside,Kuwait,58,0,0,0,0,Thu Mar  5 17:19:38 PST 2020,1583457578
outside,Malaysia,55,0,,,22,Thu Mar  5 17:19:38 PST 2020,1583457578
outside,Belgium,50,0,1,,1,Thu Mar  5 17:19:38 PST 2020,1583457578
outside,Bahrain,49,0,,,1,Thu Mar  5 17:19:38 PST 2020,1583457578
outside,Thailand,47,1,1,,31,Thu Mar  5 17:19:38 PST 2020,1583457578
outside,Taiwan,42,1,0,0,12,Thu Mar  5 17:19:38 PST 2020,1583457578
outside,Austria,37,0,,,,Thu Mar  5 17:19:38 PST 2020,1583457578
outside,Canada,45,0,,1,3,Thu Mar  5 17:19:38 PST 2020,1583457578
outside,Iraq,35,2,,,,Thu Mar  5 17:19:38 PST 2020,1583457578
outside,Iceland,34,0,,,,Thu Mar  5 17:19:38 PST 2020,1583457578
outside,Greece,31,0,,,,Thu Mar  5 17:19:38 PST 2020,1583457578
outside,India,30,0,,,3,Thu Mar  5 17:19:38 PST 2020,1583457578
outside,UAE,27,0,2,,5,Thu Mar  5 17:19:38 PST 2020,1583457578
outside,Algeria,17,0,,,,Thu Mar  5 17:19:38 PST 2020,1583457578
outside,Vietnam,16,0,,,16,Thu Mar  5 17:19:38 PST 2020,1583457578
outside,San Marino,16,1,3,,,Thu Mar  5 17:19:38 PST 2020,1583457578
outside,Lebanon,16,0,,1,,Thu Mar  5 17:19:38 PST 2020,1583457578
outside,Israel,15,0,,,,Thu Mar  5 17:19:38 PST 2020,1583457578
outside,Oman,15,0,,,2,Thu Mar  5 17:19:38 PST 2020,1583457578
outside,Denmark,15,0,,,,Thu Mar  5 17:19:38 PST 2020,1583457578
outside,Finland,12,0,,,1,Thu Mar  5 17:19:38 PST 2020,1583457578
