OTHER PLACES,Cases,Deaths,Serious,Critical,Recovered,date2,unixtime
Iraq,46,3,,,,Fri Mar  6 21:06:28 PST 2020,1583557588
Taiwan,45,1,0,0,12,Fri Mar  6 21:06:28 PST 2020,1583557588
Greece,45,0,1,,,Fri Mar  6 21:06:28 PST 2020,1583557588
Iceland,45,0,,,,Fri Mar  6 21:06:28 PST 2020,1583557588
India,31,0,,,3,Fri Mar  6 21:06:28 PST 2020,1583557588
UAE,43,0,2,,7,Fri Mar  6 21:06:28 PST 2020,1583557588
Czech Republic,19,0,0,0,0,Fri Mar  6 21:06:28 PST 2020,1583557588
Ireland,18,0,,,,Fri Mar  6 21:06:28 PST 2020,1583557588
Algeria,17,0,,,,Fri Mar  6 21:06:28 PST 2020,1583557588
Israel,17,0,,,,Fri Mar  6 21:06:28 PST 2020,1583557588
Vietnam,17,0,,,16,Fri Mar  6 21:06:28 PST 2020,1583557588
San Marino,16,1,3,,,Fri Mar  6 21:06:28 PST 2020,1583557588
Lebanon,16,0,,1,,Fri Mar  6 21:06:28 PST 2020,1583557588
Oman,16,0,,,2,Fri Mar  6 21:06:28 PST 2020,1583557588
Denmark,15,0,,,,Fri Mar  6 21:06:28 PST 2020,1583557588
Ecuador,14,0,,1,,Fri Mar  6 21:06:28 PST 2020,1583557588
Brazil,13,0,,,,Fri Mar  6 21:06:28 PST 2020,1583557588
Finland,12,0,,,1,Fri Mar  6 21:06:28 PST 2020,1583557588
Macau,10,0,,,6,Fri Mar  6 21:06:28 PST 2020,1583557588
Croatia,10,0,,,,Fri Mar  6 21:06:28 PST 2020,1583557588
Georgia,9,0,1,,,Fri Mar  6 21:06:28 PST 2020,1583557588
Qatar,8,0,,,,Fri Mar  6 21:06:28 PST 2020,1583557588
Portugal,8,0,,,,Fri Mar  6 21:06:28 PST 2020,1583557588
Argentina,8,0,,,,Fri Mar  6 21:06:28 PST 2020,1583557588
Romania,8,0,,,3,Fri Mar  6 21:06:28 PST 2020,1583557588
Belarus,6,0,,,,Fri Mar  6 21:06:28 PST 2020,1583557588
Azerbaijan,6,0,,,,Fri Mar  6 21:06:28 PST 2020,1583557588
Slovenia,6,0,,,0,Fri Mar  6 21:06:28 PST 2020,1583557588
Mexico,6,0,,,1,Fri Mar  6 21:06:28 PST 2020,1583557588
New Zealand,5,0,,,,Fri Mar  6 21:06:28 PST 2020,1583557588
Estonia,5,0,0,0,0,Fri Mar  6 21:06:28 PST 2020,1583557588
Saudi Arabia,5,0,,,,Fri Mar  6 21:06:28 PST 2020,1583557588
Pakistan,5,0,,,,Fri Mar  6 21:06:28 PST 2020,1583557588
Philippines,5,1,1,,2,Fri Mar  6 21:06:28 PST 2020,1583557588
Poland,5,0,0,0,0,Fri Mar  6 21:06:28 PST 2020,1583557588
Chile,5,0,,,,Fri Mar  6 21:06:28 PST 2020,1583557588
Senegal,4,0,0,0,0,Fri Mar  6 21:06:28 PST 2020,1583557588
Palestine,4,0,,,,Fri Mar  6 21:06:28 PST 2020,1583557588
Russia,4,0,,,2,Fri Mar  6 21:06:28 PST 2020,1583557588
Indonesia,4,0,,,,Fri Mar  6 21:06:28 PST 2020,1583557588
Egypt,3,0,,,1,Fri Mar  6 21:06:28 PST 2020,1583557588
Hungary,2,0,0,0,0,Fri Mar  6 21:06:28 PST 2020,1583557588
Morocco,2,0,,,,Fri Mar  6 21:06:28 PST 2020,1583557588
Bosnia,2,0,,,,Fri Mar  6 21:06:28 PST 2020,1583557588
Luxembourg,2,0,,,,Fri Mar  6 21:06:28 PST 2020,1583557588
Cameroon,2,0,,,,Fri Mar  6 21:06:28 PST 2020,1583557588
Nepal,1,0,,,1,Fri Mar  6 21:06:28 PST 2020,1583557588
Cambodia,1,0,,,1,Fri Mar  6 21:06:28 PST 2020,1583557588
Sri Lanka,1,0,,,1,Fri Mar  6 21:06:28 PST 2020,1583557588
Afghanistan,1,0,,,,Fri Mar  6 21:06:28 PST 2020,1583557588
North Macedonia,1,0,,,,Fri Mar  6 21:06:28 PST 2020,1583557588
Nigeria,1,0,,,,Fri Mar  6 21:06:28 PST 2020,1583557588
Lithuania,1,0,,,,Fri Mar  6 21:06:28 PST 2020,1583557588
Monaco,1,0,,,,Fri Mar  6 21:06:28 PST 2020,1583557588
Ukraine,1,0,,,,Fri Mar  6 21:06:28 PST 2020,1583557588
Latvia,1,0,,,,Fri Mar  6 21:06:28 PST 2020,1583557588
Tunisia,1,0,,,,Fri Mar  6 21:06:28 PST 2020,1583557588
Jordan,1,0,,,,Fri Mar  6 21:06:28 PST 2020,1583557588
Andorra,1,0,,,,Fri Mar  6 21:06:28 PST 2020,1583557588
Armenia,1,0,,,,Fri Mar  6 21:06:28 PST 2020,1583557588
Dominican Republic,1,0,,,,Fri Mar  6 21:06:28 PST 2020,1583557588
Liechtenstein,1,0,,,,Fri Mar  6 21:06:28 PST 2020,1583557588
Bhutan,1,0,,,,Fri Mar  6 21:06:28 PST 2020,1583557588
Gibraltar,1,0,1,,,Fri Mar  6 21:06:28 PST 2020,1583557588
Serbia,1,0,,,,Fri Mar  6 21:06:28 PST 2020,1583557588
Vatican City,1,0,,,,Fri Mar  6 21:06:28 PST 2020,1583557588
Colombia,1,0,,,,Fri Mar  6 21:06:28 PST 2020,1583557588
South Africa,1,0,,,,Fri Mar  6 21:06:28 PST 2020,1583557588
TOTAL,102084,3491,6087,49,57331,Fri Mar  6 21:06:28 PST 2020,1583557588
