OTHER PLACES,Cases,Deaths,Serious,Critical,Recovered,date2,unixtime
Mainland China,80651,3070,5489,,55404,Fri Mar  6 18:35:53 PST 2020,1583548553
South Korea,6767,44,27,25,108,Fri Mar  6 18:35:53 PST 2020,1583548553
Iran,4747,124,,,913,Fri Mar  6 18:35:53 PST 2020,1583548553
Italy,4636,197,462,,523,Fri Mar  6 18:35:53 PST 2020,1583548553
Diamond Princess,696,6,34,,40,Fri Mar  6 18:35:53 PST 2020,1583548553
Germany,670,0,,2,17,Fri Mar  6 18:35:53 PST 2020,1583548553
France,613,9,23,,12,Fri Mar  6 18:35:53 PST 2020,1583548553
Japan,350,6,29,,10,Fri Mar  6 18:35:53 PST 2020,1583548553
United States,321,14,2,6,9,Fri Mar  6 18:35:53 PST 2020,1583548553
Spain,374,5,7,,2,Fri Mar  6 18:35:53 PST 2020,1583548553
Switzerland,210,1,,,,Fri Mar  6 18:35:53 PST 2020,1583548553
United Kingdom,164,1,,,12,Fri Mar  6 18:35:53 PST 2020,1583548553
Sweden,136,0,,,,Fri Mar  6 18:35:53 PST 2020,1583548553
Singapore,130,0,,9,82,Fri Mar  6 18:35:53 PST 2020,1583548553
Netherlands,128,1,1,,,Fri Mar  6 18:35:53 PST 2020,1583548553
Belgium,109,0,1,,1,Fri Mar  6 18:35:53 PST 2020,1583548553
Hong Kong,108,2,2,4,51,Fri Mar  6 18:35:53 PST 2020,1583548553
Norway,101,0,,,,Fri Mar  6 18:35:53 PST 2020,1583548553
Malaysia,83,0,,,23,Fri Mar  6 18:35:53 PST 2020,1583548553
Australia,61,2,,,22,Fri Mar  6 18:35:53 PST 2020,1583548553
Kuwait,58,0,0,0,0,Fri Mar  6 18:35:53 PST 2020,1583548553
Austria,55,0,,,,Fri Mar  6 18:35:53 PST 2020,1583548553
Bahrain,49,0,,,1,Fri Mar  6 18:35:53 PST 2020,1583548553
Canada,52,0,,1,8,Fri Mar  6 18:35:53 PST 2020,1583548553
Thailand,47,1,1,,31,Fri Mar  6 18:35:53 PST 2020,1583548553
Taiwan,45,1,0,0,12,Fri Mar  6 18:35:53 PST 2020,1583548553
Greece,45,0,1,,,Fri Mar  6 18:35:53 PST 2020,1583548553
Iceland,45,0,,,,Fri Mar  6 18:35:53 PST 2020,1583548553
Iraq,35,2,,,,Fri Mar  6 18:35:53 PST 2020,1583548553
India,30,0,,,3,Fri Mar  6 18:35:53 PST 2020,1583548553
UAE,43,0,2,,7,Fri Mar  6 18:35:53 PST 2020,1583548553
Czech Republic,19,0,0,0,0,Fri Mar  6 18:35:53 PST 2020,1583548553
Ireland,18,0,,,,Fri Mar  6 18:35:53 PST 2020,1583548553
Algeria,17,0,,,,Fri Mar  6 18:35:53 PST 2020,1583548553
Israel,17,0,,,,Fri Mar  6 18:35:53 PST 2020,1583548553
Vietnam,17,0,,,16,Fri Mar  6 18:35:53 PST 2020,1583548553
San Marino,16,1,3,,,Fri Mar  6 18:35:53 PST 2020,1583548553
Lebanon,16,0,,1,,Fri Mar  6 18:35:53 PST 2020,1583548553
Oman,16,0,,,2,Fri Mar  6 18:35:53 PST 2020,1583548553
Denmark,15,0,,,,Fri Mar  6 18:35:53 PST 2020,1583548553
Ecuador,13,0,,1,,Fri Mar  6 18:35:53 PST 2020,1583548553
Brazil,13,0,,,,Fri Mar  6 18:35:53 PST 2020,1583548553
Finland,12,0,,,1,Fri Mar  6 18:35:53 PST 2020,1583548553
Macau,10,0,,,6,Fri Mar  6 18:35:53 PST 2020,1583548553
Croatia,10,0,,,,Fri Mar  6 18:35:53 PST 2020,1583548553
Georgia,9,0,1,,,Fri Mar  6 18:35:53 PST 2020,1583548553
Qatar,8,0,,,,Fri Mar  6 18:35:53 PST 2020,1583548553
Portugal,8,0,,,,Fri Mar  6 18:35:53 PST 2020,1583548553
Argentina,8,0,,,,Fri Mar  6 18:35:53 PST 2020,1583548553
Romania,8,0,,,3,Fri Mar  6 18:35:53 PST 2020,1583548553
Belarus,6,0,,,,Fri Mar  6 18:35:53 PST 2020,1583548553
Azerbaijan,6,0,,,,Fri Mar  6 18:35:53 PST 2020,1583548553
Slovenia,6,0,,,0,Fri Mar  6 18:35:53 PST 2020,1583548553
Mexico,6,0,,,1,Fri Mar  6 18:35:53 PST 2020,1583548553
New Zealand,5,0,,,,Fri Mar  6 18:35:53 PST 2020,1583548553
Estonia,5,0,0,0,0,Fri Mar  6 18:35:53 PST 2020,1583548553
Saudi Arabia,5,0,,,,Fri Mar  6 18:35:53 PST 2020,1583548553
Pakistan,5,0,,,,Fri Mar  6 18:35:53 PST 2020,1583548553
Philippines,5,1,1,,2,Fri Mar  6 18:35:53 PST 2020,1583548553
Poland,5,0,0,0,0,Fri Mar  6 18:35:53 PST 2020,1583548553
Chile,5,0,,,,Fri Mar  6 18:35:53 PST 2020,1583548553
Senegal,4,0,0,0,0,Fri Mar  6 18:35:53 PST 2020,1583548553
Palestine,4,0,,,,Fri Mar  6 18:35:53 PST 2020,1583548553
Russia,4,0,,,2,Fri Mar  6 18:35:53 PST 2020,1583548553
Indonesia,4,0,,,,Fri Mar  6 18:35:53 PST 2020,1583548553
Egypt,3,0,,,1,Fri Mar  6 18:35:53 PST 2020,1583548553
Hungary,2,0,0,0,0,Fri Mar  6 18:35:53 PST 2020,1583548553
Morocco,2,0,,,,Fri Mar  6 18:35:53 PST 2020,1583548553
Bosnia,2,0,,,,Fri Mar  6 18:35:53 PST 2020,1583548553
Luxembourg,2,0,,,,Fri Mar  6 18:35:53 PST 2020,1583548553
Cameroon,2,0,,,,Fri Mar  6 18:35:53 PST 2020,1583548553
Nepal,1,0,,,1,Fri Mar  6 18:35:53 PST 2020,1583548553
Cambodia,1,0,,,1,Fri Mar  6 18:35:53 PST 2020,1583548553
Sri Lanka,1,0,,,1,Fri Mar  6 18:35:53 PST 2020,1583548553
Afghanistan,1,0,,,,Fri Mar  6 18:35:53 PST 2020,1583548553
North Macedonia,1,0,,,,Fri Mar  6 18:35:53 PST 2020,1583548553
Nigeria,1,0,,,,Fri Mar  6 18:35:53 PST 2020,1583548553
Lithuania,1,0,,,,Fri Mar  6 18:35:53 PST 2020,1583548553
Monaco,1,0,,,,Fri Mar  6 18:35:53 PST 2020,1583548553
Ukraine,1,0,,,,Fri Mar  6 18:35:53 PST 2020,1583548553
Latvia,1,0,,,,Fri Mar  6 18:35:53 PST 2020,1583548553
Tunisia,1,0,,,,Fri Mar  6 18:35:53 PST 2020,1583548553
Jordan,1,0,,,,Fri Mar  6 18:35:53 PST 2020,1583548553
Andorra,1,0,,,,Fri Mar  6 18:35:53 PST 2020,1583548553
Armenia,1,0,,,,Fri Mar  6 18:35:53 PST 2020,1583548553
Dominican Republic,1,0,,,,Fri Mar  6 18:35:53 PST 2020,1583548553
Liechtenstein,1,0,,,,Fri Mar  6 18:35:53 PST 2020,1583548553
Bhutan,1,0,,,,Fri Mar  6 18:35:53 PST 2020,1583548553
Gibraltar,1,0,1,,,Fri Mar  6 18:35:53 PST 2020,1583548553
Serbia,1,0,,,,Fri Mar  6 18:35:53 PST 2020,1583548553
