china,location,Cases,Deaths,Serious,Critical,Recovered,date2,unixtime
outside,Taiwan,42,1,0,0,12,Thu Mar  5 17:12:13 PST 2020,1583457133
outside,Austria,37,0,,,,Thu Mar  5 17:12:13 PST 2020,1583457133
outside,Canada,37,0,,1,3,Thu Mar  5 17:12:13 PST 2020,1583457133
outside,Iraq,35,2,,,,Thu Mar  5 17:12:13 PST 2020,1583457133
outside,Iceland,34,0,,,,Thu Mar  5 17:12:13 PST 2020,1583457133
outside,Greece,31,0,,,,Thu Mar  5 17:12:13 PST 2020,1583457133
outside,India,30,0,,,3,Thu Mar  5 17:12:13 PST 2020,1583457133
outside,UAE,27,0,2,,5,Thu Mar  5 17:12:13 PST 2020,1583457133
outside,Algeria,17,0,,,,Thu Mar  5 17:12:13 PST 2020,1583457133
outside,Vietnam,16,0,,,16,Thu Mar  5 17:12:13 PST 2020,1583457133
outside,San Marino,16,1,3,,,Thu Mar  5 17:12:13 PST 2020,1583457133
outside,Lebanon,16,0,,1,,Thu Mar  5 17:12:13 PST 2020,1583457133
outside,Israel,15,0,,,,Thu Mar  5 17:12:13 PST 2020,1583457133
outside,Oman,15,0,,,2,Thu Mar  5 17:12:13 PST 2020,1583457133
outside,Denmark,15,0,,,,Thu Mar  5 17:12:13 PST 2020,1583457133
outside,Finland,12,0,,,1,Thu Mar  5 17:12:13 PST 2020,1583457133
outside,Macau,10,0,,,6,Thu Mar  5 17:12:13 PST 2020,1583457133
outside,Ecuador,13,0,,1,,Thu Mar  5 17:12:13 PST 2020,1583457133
outside,Croatia,10,0,,,,Thu Mar  5 17:12:13 PST 2020,1583457133
outside,Qatar,8,0,,,,Thu Mar  5 17:12:13 PST 2020,1583457133
outside,Czech Republic,8,0,0,0,0,Thu Mar  5 17:12:13 PST 2020,1583457133
outside,Portugal,8,0,,,,Thu Mar  5 17:12:13 PST 2020,1583457133
outside,Ireland,13,0,,,,Thu Mar  5 17:12:13 PST 2020,1583457133
outside,Belarus,6,0,,,,Thu Mar  5 17:12:13 PST 2020,1583457133
outside,Romania,6,0,,,,Thu Mar  5 17:12:13 PST 2020,1583457133
outside,Slovenia,6,0,,,0,Thu Mar  5 17:12:13 PST 2020,1583457133
outside,Mexico,5,0,,,1,Thu Mar  5 17:12:13 PST 2020,1583457133
outside,Pakistan,5,0,,,,Thu Mar  5 17:12:13 PST 2020,1583457133
outside,Senegal,4,0,0,0,0,Thu Mar  5 17:12:13 PST 2020,1583457133
outside,Brazil,8,0,,,,Thu Mar  5 17:12:13 PST 2020,1583457133
outside,Estonia,5,0,0,0,0,Thu Mar  5 17:12:13 PST 2020,1583457133
outside,Palestine,4,0,,,,Thu Mar  5 17:12:13 PST 2020,1583457133
outside,Russia,4,0,,,2,Thu Mar  5 17:12:13 PST 2020,1583457133
outside,Georgia,9,0,1,,,Thu Mar  5 17:12:13 PST 2020,1583457133
outside,Azerbaijan,6,0,,,,Thu Mar  5 17:12:13 PST 2020,1583457133
outside,Saudi Arabia,5,0,,,,Thu Mar  5 17:12:13 PST 2020,1583457133
outside,Philippines,3,1,,,2,Thu Mar  5 17:12:13 PST 2020,1583457133
outside,Chile,3,0,,,,Thu Mar  5 17:12:13 PST 2020,1583457133
outside,New Zealand,3,0,,,,Thu Mar  5 17:12:13 PST 2020,1583457133
outside,Egypt,3,0,,,1,Thu Mar  5 17:12:13 PST 2020,1583457133
outside,Indonesia,2,0,,,,Thu Mar  5 17:12:13 PST 2020,1583457133
outside,Hungary,2,0,0,0,0,Thu Mar  5 17:12:13 PST 2020,1583457133
outside,Morocco,2,0,,,,Thu Mar  5 17:12:13 PST 2020,1583457133
outside,Bosnia,2,0,,,,Thu Mar  5 17:12:13 PST 2020,1583457133
outside,Nepal,1,0,,,1,Thu Mar  5 17:12:13 PST 2020,1583457133
outside,Cambodia,1,0,,,1,Thu Mar  5 17:12:13 PST 2020,1583457133
outside,Sri Lanka,1,0,,,1,Thu Mar  5 17:12:13 PST 2020,1583457133
outside,Afghanistan,1,0,,,,Thu Mar  5 17:12:13 PST 2020,1583457133
outside,North Macedonia,1,0,,,,Thu Mar  5 17:12:13 PST 2020,1583457133
outside,Nigeria,1,0,,,,Thu Mar  5 17:12:13 PST 2020,1583457133
outside,Lithuania,1,0,,,,Thu Mar  5 17:12:13 PST 2020,1583457133
outside,Monaco,1,0,,,,Thu Mar  5 17:12:13 PST 2020,1583457133
outside,Luxembourg,1,0,,,,Thu Mar  5 17:12:13 PST 2020,1583457133
outside,Ukraine,1,0,,,,Thu Mar  5 17:12:13 PST 2020,1583457133
outside,Latvia,1,0,,,,Thu Mar  5 17:12:13 PST 2020,1583457133
outside,Tunisia,1,0,,,,Thu Mar  5 17:12:13 PST 2020,1583457133
outside,Jordan,1,0,,,,Thu Mar  5 17:12:13 PST 2020,1583457133
outside,Andorra,1,0,,,,Thu Mar  5 17:12:13 PST 2020,1583457133
outside,Armenia,1,0,,,,Thu Mar  5 17:12:13 PST 2020,1583457133
outside,Dominican Republic,1,0,,,,Thu Mar  5 17:12:13 PST 2020,1583457133
outside,Argentina,1,0,,,,Thu Mar  5 17:12:13 PST 2020,1583457133
outside,Liechtenstein,1,0,,,,Thu Mar  5 17:12:13 PST 2020,1583457133
outside,Poland,1,0,0,0,0,Thu Mar  5 17:12:13 PST 2020,1583457133
outside,South Africa,1,0,,,,Thu Mar  5 17:12:13 PST 2020,1583457133
outside,TOTAL,17342,344,484,47,1403,Thu Mar  5 17:12:13 PST 2020,1583457133
