OTHER PLACES,Cases,Deaths,Serious,Critical,Recovered,date2,unixtime
Lebanon,16,0,,1,,Fri Mar  6 19:31:39 PST 2020,1583551899
Oman,16,0,,,2,Fri Mar  6 19:31:39 PST 2020,1583551899
Denmark,15,0,,,,Fri Mar  6 19:31:39 PST 2020,1583551899
Ecuador,13,0,,1,,Fri Mar  6 19:31:39 PST 2020,1583551899
Brazil,13,0,,,,Fri Mar  6 19:31:39 PST 2020,1583551899
Finland,12,0,,,1,Fri Mar  6 19:31:39 PST 2020,1583551899
Macau,10,0,,,6,Fri Mar  6 19:31:39 PST 2020,1583551899
Croatia,10,0,,,,Fri Mar  6 19:31:39 PST 2020,1583551899
Georgia,9,0,1,,,Fri Mar  6 19:31:39 PST 2020,1583551899
Qatar,8,0,,,,Fri Mar  6 19:31:39 PST 2020,1583551899
Portugal,8,0,,,,Fri Mar  6 19:31:39 PST 2020,1583551899
Argentina,8,0,,,,Fri Mar  6 19:31:39 PST 2020,1583551899
Romania,8,0,,,3,Fri Mar  6 19:31:39 PST 2020,1583551899
Belarus,6,0,,,,Fri Mar  6 19:31:39 PST 2020,1583551899
Azerbaijan,6,0,,,,Fri Mar  6 19:31:39 PST 2020,1583551899
Slovenia,6,0,,,0,Fri Mar  6 19:31:39 PST 2020,1583551899
Mexico,6,0,,,1,Fri Mar  6 19:31:39 PST 2020,1583551899
New Zealand,5,0,,,,Fri Mar  6 19:31:39 PST 2020,1583551899
Estonia,5,0,0,0,0,Fri Mar  6 19:31:39 PST 2020,1583551899
Saudi Arabia,5,0,,,,Fri Mar  6 19:31:39 PST 2020,1583551899
Pakistan,5,0,,,,Fri Mar  6 19:31:39 PST 2020,1583551899
Philippines,5,1,1,,2,Fri Mar  6 19:31:39 PST 2020,1583551899
Poland,5,0,0,0,0,Fri Mar  6 19:31:39 PST 2020,1583551899
Chile,5,0,,,,Fri Mar  6 19:31:39 PST 2020,1583551899
Senegal,4,0,0,0,0,Fri Mar  6 19:31:39 PST 2020,1583551899
Palestine,4,0,,,,Fri Mar  6 19:31:39 PST 2020,1583551899
Russia,4,0,,,2,Fri Mar  6 19:31:39 PST 2020,1583551899
Indonesia,4,0,,,,Fri Mar  6 19:31:39 PST 2020,1583551899
Egypt,3,0,,,1,Fri Mar  6 19:31:39 PST 2020,1583551899
Hungary,2,0,0,0,0,Fri Mar  6 19:31:39 PST 2020,1583551899
Morocco,2,0,,,,Fri Mar  6 19:31:39 PST 2020,1583551899
Bosnia,2,0,,,,Fri Mar  6 19:31:39 PST 2020,1583551899
Luxembourg,2,0,,,,Fri Mar  6 19:31:39 PST 2020,1583551899
Cameroon,2,0,,,,Fri Mar  6 19:31:39 PST 2020,1583551899
Nepal,1,0,,,1,Fri Mar  6 19:31:39 PST 2020,1583551899
Cambodia,1,0,,,1,Fri Mar  6 19:31:39 PST 2020,1583551899
Sri Lanka,1,0,,,1,Fri Mar  6 19:31:39 PST 2020,1583551899
Afghanistan,1,0,,,,Fri Mar  6 19:31:39 PST 2020,1583551899
North Macedonia,1,0,,,,Fri Mar  6 19:31:39 PST 2020,1583551899
Nigeria,1,0,,,,Fri Mar  6 19:31:39 PST 2020,1583551899
Lithuania,1,0,,,,Fri Mar  6 19:31:39 PST 2020,1583551899
Monaco,1,0,,,,Fri Mar  6 19:31:39 PST 2020,1583551899
Ukraine,1,0,,,,Fri Mar  6 19:31:39 PST 2020,1583551899
Latvia,1,0,,,,Fri Mar  6 19:31:39 PST 2020,1583551899
Tunisia,1,0,,,,Fri Mar  6 19:31:39 PST 2020,1583551899
Jordan,1,0,,,,Fri Mar  6 19:31:39 PST 2020,1583551899
Andorra,1,0,,,,Fri Mar  6 19:31:39 PST 2020,1583551899
Armenia,1,0,,,,Fri Mar  6 19:31:39 PST 2020,1583551899
Dominican Republic,1,0,,,,Fri Mar  6 19:31:39 PST 2020,1583551899
Liechtenstein,1,0,,,,Fri Mar  6 19:31:39 PST 2020,1583551899
Bhutan,1,0,,,,Fri Mar  6 19:31:39 PST 2020,1583551899
Gibraltar,1,0,1,,,Fri Mar  6 19:31:39 PST 2020,1583551899
Serbia,1,0,,,,Fri Mar  6 19:31:39 PST 2020,1583551899
Vatican City,1,0,,,,Fri Mar  6 19:31:39 PST 2020,1583551899
Colombia,1,0,,,,Fri Mar  6 19:31:39 PST 2020,1583551899
South Africa,1,0,,,,Fri Mar  6 19:31:39 PST 2020,1583551899
TOTAL,102007,3489,6087,49,57331,Fri Mar  6 19:31:39 PST 2020,1583551899
