OTHER PLACES,Cases,Deaths,Serious,Critical,Recovered,date2,unixtime
Mainland China,80778,3158,4492,,61475,Wed Mar 11 01:35:26 PDT 2020,1583915726
Italy,10149,631,877,,1004,Wed Mar 11 01:35:26 PDT 2020,1583915726
South Korea,7755,60,,36,288,Wed Mar 11 01:35:26 PDT 2020,1583915726
Iran,8042,291,,,2731,Wed Mar 11 01:35:26 PDT 2020,1583915726
France,1784,33,86,,12,Wed Mar 11 01:35:26 PDT 2020,1583915726
Spain,1695,36,101,,135,Wed Mar 11 01:35:26 PDT 2020,1583915726
Germany,1565,2,,2,18,Wed Mar 11 01:35:26 PDT 2020,1583915726
United States,1010,31,2,6,9,Wed Mar 11 01:35:26 PDT 2020,1583915726
Diamond Princess,696,7,18,,245,Wed Mar 11 01:35:26 PDT 2020,1583915726
Japan,581,10,31,,59,Wed Mar 11 01:35:26 PDT 2020,1583915726
Netherlands,382,4,1,,,Wed Mar 11 01:35:26 PDT 2020,1583915726
Switzerland,491,3,,,3,Wed Mar 11 01:35:26 PDT 2020,1583915726
Norway,400,0,,,,Wed Mar 11 01:35:26 PDT 2020,1583915726
United Kingdom,383,6,,,12,Wed Mar 11 01:35:26 PDT 2020,1583915726
Sweden,326,0,,,,Wed Mar 11 01:35:26 PDT 2020,1583915726
Belgium,267,0,1,1,1,Wed Mar 11 01:35:26 PDT 2020,1583915726
Denmark*,264,0,,,,Wed Mar 11 01:35:26 PDT 2020,1583915726
Austria,206,0,,,4,Wed Mar 11 01:35:26 PDT 2020,1583915726
Singapore,166,0,,12,93,Wed Mar 11 01:35:26 PDT 2020,1583915726
Malaysia,129,0,2,,25,Wed Mar 11 01:35:26 PDT 2020,1583915726
Hong Kong,121,2,2,4,59,Wed Mar 11 01:35:26 PDT 2020,1583915726
Bahrain,110,0,,1,30,Wed Mar 11 01:35:26 PDT 2020,1583915726
Australia,127,3,,,24,Wed Mar 11 01:35:26 PDT 2020,1583915726
Canada,97,1,,1,9,Wed Mar 11 01:35:26 PDT 2020,1583915726
Greece,89,0,,1,,Wed Mar 11 01:35:26 PDT 2020,1583915726
Iceland,81,0,,,,Wed Mar 11 01:35:26 PDT 2020,1583915726
Israel,76,0,1,,3,Wed Mar 11 01:35:26 PDT 2020,1583915726
Kuwait,69,0,2,1,0,Wed Mar 11 01:35:26 PDT 2020,1583915726
Czech Republic,63,0,0,0,0,Wed Mar 11 01:35:26 PDT 2020,1583915726
San Marino,62,2,5,,,Wed Mar 11 01:35:26 PDT 2020,1583915726
Iraq,60,5,,,,Wed Mar 11 01:35:26 PDT 2020,1583915726
