OTHER PLACES,Cases,Deaths,Serious,Critical,Recovered,date2,unixtime
Mainland China,80555,3042,5737,,53726,Fri Mar  6 16:49:38 PST 2020,1583542178
South Korea,6593,42,27,25,108,Fri Mar  6 16:49:38 PST 2020,1583542178
Iran,4747,124,,,913,Fri Mar  6 16:49:38 PST 2020,1583542178
Italy,4636,197,462,,523,Fri Mar  6 16:49:38 PST 2020,1583542178
Diamond Princess,696,6,34,,40,Fri Mar  6 16:49:38 PST 2020,1583542178
Germany,639,0,,2,17,Fri Mar  6 16:49:38 PST 2020,1583542178
France,613,9,23,,12,Fri Mar  6 16:49:38 PST 2020,1583542178
Japan,350,6,29,,10,Fri Mar  6 16:49:38 PST 2020,1583542178
United States,320,14,2,6,9,Fri Mar  6 16:49:38 PST 2020,1583542178
Spain,296,3,7,,2,Fri Mar  6 16:49:38 PST 2020,1583542178
Switzerland,210,1,,,,Fri Mar  6 16:49:38 PST 2020,1583542178
United Kingdom,164,1,,,12,Fri Mar  6 16:49:38 PST 2020,1583542178
Sweden,136,0,,,,Fri Mar  6 16:49:38 PST 2020,1583542178
Singapore,130,0,,9,82,Fri Mar  6 16:49:38 PST 2020,1583542178
Netherlands,128,1,1,,,Fri Mar  6 16:49:38 PST 2020,1583542178
Belgium,109,0,1,,1,Fri Mar  6 16:49:38 PST 2020,1583542178
Hong Kong,108,2,2,4,51,Fri Mar  6 16:49:38 PST 2020,1583542178
Norway,101,0,,,,Fri Mar  6 16:49:38 PST 2020,1583542178
Malaysia,83,0,,,23,Fri Mar  6 16:49:38 PST 2020,1583542178
Australia,61,2,,,22,Fri Mar  6 16:49:38 PST 2020,1583542178
Kuwait,58,0,0,0,0,Fri Mar  6 16:49:38 PST 2020,1583542178
Austria,55,0,,,,Fri Mar  6 16:49:38 PST 2020,1583542178
Bahrain,49,0,,,1,Fri Mar  6 16:49:38 PST 2020,1583542178
Canada,52,0,,1,8,Fri Mar  6 16:49:38 PST 2020,1583542178
Thailand,47,1,1,,31,Fri Mar  6 16:49:38 PST 2020,1583542178
Taiwan,45,1,0,0,12,Fri Mar  6 16:49:38 PST 2020,1583542178
Greece,45,0,1,,,Fri Mar  6 16:49:38 PST 2020,1583542178
Iraq,35,2,,,,Fri Mar  6 16:49:38 PST 2020,1583542178
Iceland,34,0,,,,Fri Mar  6 16:49:38 PST 2020,1583542178
India,30,0,,,3,Fri Mar  6 16:49:38 PST 2020,1583542178
UAE,43,0,2,,7,Fri Mar  6 16:49:38 PST 2020,1583542178
Czech Republic,19,0,0,0,0,Fri Mar  6 16:49:38 PST 2020,1583542178
Ireland,18,0,,,,Fri Mar  6 16:49:38 PST 2020,1583542178
Algeria,17,0,,,,Fri Mar  6 16:49:38 PST 2020,1583542178
Israel,17,0,,,,Fri Mar  6 16:49:38 PST 2020,1583542178
Vietnam,17,0,,,16,Fri Mar  6 16:49:38 PST 2020,1583542178
San Marino,16,1,3,,,Fri Mar  6 16:49:38 PST 2020,1583542178
Lebanon,16,0,,1,,Fri Mar  6 16:49:38 PST 2020,1583542178
Oman,16,0,,,2,Fri Mar  6 16:49:38 PST 2020,1583542178
Denmark,15,0,,,,Fri Mar  6 16:49:38 PST 2020,1583542178
Ecuador,13,0,,1,,Fri Mar  6 16:49:38 PST 2020,1583542178
Brazil,13,0,,,,Fri Mar  6 16:49:38 PST 2020,1583542178
Finland,12,0,,,1,Fri Mar  6 16:49:38 PST 2020,1583542178
Macau,10,0,,,6,Fri Mar  6 16:49:38 PST 2020,1583542178
Croatia,10,0,,,,Fri Mar  6 16:49:38 PST 2020,1583542178
Georgia,9,0,1,,,Fri Mar  6 16:49:38 PST 2020,1583542178
Qatar,8,0,,,,Fri Mar  6 16:49:38 PST 2020,1583542178
Portugal,8,0,,,,Fri Mar  6 16:49:38 PST 2020,1583542178
Argentina,8,0,,,,Fri Mar  6 16:49:38 PST 2020,1583542178
