OTHER PLACES,Cases,Deaths,Serious,Critical,Recovered,date2,unixtime
Argentina,8,0,,,,Fri Mar  6 17:27:55 PST 2020,1583544475
Romania,8,0,,,3,Fri Mar  6 17:27:55 PST 2020,1583544475
Belarus,6,0,,,,Fri Mar  6 17:27:55 PST 2020,1583544475
Azerbaijan,6,0,,,,Fri Mar  6 17:27:55 PST 2020,1583544475
Slovenia,6,0,,,0,Fri Mar  6 17:27:55 PST 2020,1583544475
Mexico,5,0,,,1,Fri Mar  6 17:27:55 PST 2020,1583544475
Estonia,5,0,0,0,0,Fri Mar  6 17:27:55 PST 2020,1583544475
Saudi Arabia,5,0,,,,Fri Mar  6 17:27:55 PST 2020,1583544475
Pakistan,5,0,,,,Fri Mar  6 17:27:55 PST 2020,1583544475
Philippines,5,1,1,,2,Fri Mar  6 17:27:55 PST 2020,1583544475
Poland,5,0,0,0,0,Fri Mar  6 17:27:55 PST 2020,1583544475
Chile,5,0,,,,Fri Mar  6 17:27:55 PST 2020,1583544475
Senegal,4,0,0,0,0,Fri Mar  6 17:27:55 PST 2020,1583544475
Palestine,4,0,,,,Fri Mar  6 17:27:55 PST 2020,1583544475
Russia,4,0,,,2,Fri Mar  6 17:27:55 PST 2020,1583544475
New Zealand,4,0,,,,Fri Mar  6 17:27:55 PST 2020,1583544475
Indonesia,4,0,,,,Fri Mar  6 17:27:55 PST 2020,1583544475
Egypt,3,0,,,1,Fri Mar  6 17:27:55 PST 2020,1583544475
Hungary,2,0,0,0,0,Fri Mar  6 17:27:55 PST 2020,1583544475
Morocco,2,0,,,,Fri Mar  6 17:27:55 PST 2020,1583544475
Bosnia,2,0,,,,Fri Mar  6 17:27:55 PST 2020,1583544475
Luxembourg,2,0,,,,Fri Mar  6 17:27:55 PST 2020,1583544475
Cameroon,2,0,,,,Fri Mar  6 17:27:55 PST 2020,1583544475
Nepal,1,0,,,1,Fri Mar  6 17:27:55 PST 2020,1583544475
Cambodia,1,0,,,1,Fri Mar  6 17:27:55 PST 2020,1583544475
Sri Lanka,1,0,,,1,Fri Mar  6 17:27:55 PST 2020,1583544475
Afghanistan,1,0,,,,Fri Mar  6 17:27:55 PST 2020,1583544475
North Macedonia,1,0,,,,Fri Mar  6 17:27:55 PST 2020,1583544475
Nigeria,1,0,,,,Fri Mar  6 17:27:55 PST 2020,1583544475
Lithuania,1,0,,,,Fri Mar  6 17:27:55 PST 2020,1583544475
Monaco,1,0,,,,Fri Mar  6 17:27:55 PST 2020,1583544475
Ukraine,1,0,,,,Fri Mar  6 17:27:55 PST 2020,1583544475
Latvia,1,0,,,,Fri Mar  6 17:27:55 PST 2020,1583544475
Tunisia,1,0,,,,Fri Mar  6 17:27:55 PST 2020,1583544475
Jordan,1,0,,,,Fri Mar  6 17:27:55 PST 2020,1583544475
Andorra,1,0,,,,Fri Mar  6 17:27:55 PST 2020,1583544475
Armenia,1,0,,,,Fri Mar  6 17:27:55 PST 2020,1583544475
Dominican Republic,1,0,,,,Fri Mar  6 17:27:55 PST 2020,1583544475
Liechtenstein,1,0,,,,Fri Mar  6 17:27:55 PST 2020,1583544475
Bhutan,1,0,,,,Fri Mar  6 17:27:55 PST 2020,1583544475
Gibraltar,1,0,1,,,Fri Mar  6 17:27:55 PST 2020,1583544475
Serbia,1,0,,,,Fri Mar  6 17:27:55 PST 2020,1583544475
Vatican City,1,0,,,,Fri Mar  6 17:27:55 PST 2020,1583544475
Colombia,1,0,,,,Fri Mar  6 17:27:55 PST 2020,1583544475
South Africa,1,0,,,,Fri Mar  6 17:27:55 PST 2020,1583544475
TOTAL,101622,3484,6087,49,57328,Fri Mar  6 17:27:55 PST 2020,1583544475
