OTHER PLACES,Cases,Deaths,Serious,Critical,Recovered,date2,unixtime
Mainland China,80793,3169,4257,,62793,Thu Mar 12 10:57:35 PDT 2020,1584035855
Italy,15113,1016,1153,,1258,Thu Mar 12 10:57:35 PDT 2020,1584035855
Iran,10075,429,,,2959,Thu Mar 12 10:57:35 PDT 2020,1584035855
South Korea,7869,66,,36,333,Thu Mar 12 10:57:35 PDT 2020,1584035855
Spain,3059,86,190,,189,Thu Mar 12 10:57:35 PDT 2020,1584035855
Germany,2512,5,,2,25,Thu Mar 12 10:57:35 PDT 2020,1584035855
France,2281,48,105,,12,Thu Mar 12 10:57:35 PDT 2020,1584035855
United States,1336,36,2,6,9,Thu Mar 12 10:57:35 PDT 2020,1584035855
Diamond Princess,696,7,14,,245,Thu Mar 12 10:57:35 PDT 2020,1584035855
Switzerland,642,4,,,4,Thu Mar 12 10:57:35 PDT 2020,1584035855
Japan,638,16,26,,59,Thu Mar 12 10:57:35 PDT 2020,1584035855
Norway,629,0,,,,Thu Mar 12 10:57:35 PDT 2020,1584035855
Denmark*,617,0,,,,Thu Mar 12 10:57:35 PDT 2020,1584035855
Netherlands,503,5,1,,2,Thu Mar 12 10:57:35 PDT 2020,1584035855
Sweden,500,1,,,,Thu Mar 12 10:57:35 PDT 2020,1584035855
United Kingdom,456,8,20,,12,Thu Mar 12 10:57:35 PDT 2020,1584035855
Belgium,314,3,,,1,Thu Mar 12 10:57:35 PDT 2020,1584035855
Austria,302,1,,,4,Thu Mar 12 10:57:35 PDT 2020,1584035855
Qatar,262,0,,,,Thu Mar 12 10:57:35 PDT 2020,1584035855
Bahrain,195,0,,1,35,Thu Mar 12 10:57:35 PDT 2020,1584035855
Singapore,178,0,,9,96,Thu Mar 12 10:57:35 PDT 2020,1584035855
Malaysia,149,0,2,,26,Thu Mar 12 10:57:35 PDT 2020,1584035855
Australia,156,3,,,26,Thu Mar 12 10:57:35 PDT 2020,1584035855
Hong Kong,130,2,2,4,59,Thu Mar 12 10:57:35 PDT 2020,1584035855
Canada,109,1,,1,9,Thu Mar 12 10:57:35 PDT 2020,1584035855
Israel,100,0,1,,3,Thu Mar 12 10:57:35 PDT 2020,1584035855
Greece,99,1,2,,,Thu Mar 12 10:57:35 PDT 2020,1584035855
Czech Republic,94,0,0,0,0,Thu Mar 12 10:57:35 PDT 2020,1584035855
Iceland,85,0,,,,Thu Mar 12 10:57:35 PDT 2020,1584035855
Kuwait,80,0,4,,5,Thu Mar 12 10:57:35 PDT 2020,1584035855
UAE,74,0,2,,20,Thu Mar 12 10:57:35 PDT 2020,1584035855
India,73,0,,,4,Thu Mar 12 10:57:35 PDT 2020,1584035855
Iraq,71,8,,,15,Thu Mar 12 10:57:35 PDT 2020,1584035855
Thailand,70,1,1,,35,Thu Mar 12 10:57:35 PDT 2020,1584035855
Egypt,67,1,,,27,Thu Mar 12 10:57:35 PDT 2020,1584035855
San Marino,62,2,5,,,Thu Mar 12 10:57:35 PDT 2020,1584035855
Lebanon,61,3,,3,,Thu Mar 12 10:57:35 PDT 2020,1584035855
Finland,59,0,,,1,Thu Mar 12 10:57:35 PDT 2020,1584035855
Portugal,59,0,,,,Thu Mar 12 10:57:35 PDT 2020,1584035855
Slovenia,57,0,0,0,0,Thu Mar 12 10:57:35 PDT 2020,1584035855
Brazil,52,0,,,,Thu Mar 12 10:57:35 PDT 2020,1584035855
Philippines,52,2,1,,2,Thu Mar 12 10:57:35 PDT 2020,1584035855
Taiwan,49,1,0,0,20,Thu Mar 12 10:57:35 PDT 2020,1584035855
Romania,48,0,,,6,Thu Mar 12 10:57:35 PDT 2020,1584035855
Poland,47,0,2,0,0,Thu Mar 12 10:57:35 PDT 2020,1584035855
Saudi Arabia,45,0,,,1,Thu Mar 12 10:57:35 PDT 2020,1584035855
Ireland,43,1,,,,Thu Mar 12 10:57:35 PDT 2020,1584035855
Vietnam,39,0,,,16,Thu Mar 12 10:57:35 PDT 2020,1584035855
Indonesia,34,1,,,,Thu Mar 12 10:57:35 PDT 2020,1584035855
Palestine,30,0,,,,Thu Mar 12 10:57:35 PDT 2020,1584035855
Russia,28,0,,,3,Thu Mar 12 10:57:35 PDT 2020,1584035855
Algeria,24,1,,,,Thu Mar 12 10:57:35 PDT 2020,1584035855
Georgia,24,0,1,,,Thu Mar 12 10:57:35 PDT 2020,1584035855
Chile,23,0,,,,Thu Mar 12 10:57:35 PDT 2020,1584035855
Costa Rica,22,0,1,,,Thu Mar 12 10:57:35 PDT 2020,1584035855
Argentina,21,1,,,,Thu Mar 12 10:57:35 PDT 2020,1584035855
Pakistan,19,0,,,2,Thu Mar 12 10:57:35 PDT 2020,1584035855
Croatia,19,0,,,,Thu Mar 12 10:57:35 PDT 2020,1584035855
Serbia,19,0,,,,Thu Mar 12 10:57:35 PDT 2020,1584035855
Luxembourg,19,0,,,,Thu Mar 12 10:57:35 PDT 2020,1584035855
Oman,18,0,0,0,9,Thu Mar 12 10:57:35 PDT 2020,1584035855
Peru,17,0,,,,Thu Mar 12 10:57:35 PDT 2020,1584035855
Ecuador,17,0,,1,,Thu Mar 12 10:57:35 PDT 2020,1584035855
South Africa,17,0,,,,Thu Mar 12 10:57:35 PDT 2020,1584035855
Latvia,16,0,,,,Thu Mar 12 10:57:35 PDT 2020,1584035855
Albania,15,1,,,,Thu Mar 12 10:57:35 PDT 2020,1584035855
Hungary,13,0,0,0,0,Thu Mar 12 10:57:35 PDT 2020,1584035855
Belarus,12,0,,,3,Thu Mar 12 10:57:35 PDT 2020,1584035855
Mexico,12,0,1,,4,Thu Mar 12 10:57:35 PDT 2020,1584035855
Azerbaijan,11,0,,,3,Thu Mar 12 10:57:35 PDT 2020,1584035855
Bosnia,11,0,,,,Thu Mar 12 10:57:35 PDT 2020,1584035855
Macau,10,0,,,6,Thu Mar 12 10:57:35 PDT 2020,1584035855
Estonia,10,0,0,0,0,Thu Mar 12 10:57:35 PDT 2020,1584035855
Slovakia,10,0,,,,Thu Mar 12 10:57:35 PDT 2020,1584035855
Colombia,9,0,,,,Thu Mar 12 10:57:35 PDT 2020,1584035855
Panama,8,1,,,,Thu Mar 12 10:57:35 PDT 2020,1584035855
Maldives,8,0,,,,Thu Mar 12 10:57:35 PDT 2020,1584035855
Afghanistan,7,0,,,,Thu Mar 12 10:57:35 PDT 2020,1584035855
North Macedonia,7,0,0,0,0,Thu Mar 12 10:57:35 PDT 2020,1584035855
Bulgaria,7,1,,,,Thu Mar 12 10:57:35 PDT 2020,1584035855
Malta,7,0,,,,Thu Mar 12 10:57:35 PDT 2020,1584035855
Tunisia,7,0,,,,Thu Mar 12 10:57:35 PDT 2020,1584035855
Cyprus,6,0,,,,Thu Mar 12 10:57:35 PDT 2020,1584035855
Morocco,6,1,,,,Thu Mar 12 10:57:35 PDT 2020,1584035855
New Zealand,5,0,,,,Thu Mar 12 10:57:35 PDT 2020,1584035855
Dominican Republic,5,0,,,,Thu Mar 12 10:57:35 PDT 2020,1584035855
Paraguay,5,0,1,,,Thu Mar 12 10:57:35 PDT 2020,1584035855
Senegal,4,0,0,0,0,Thu Mar 12 10:57:35 PDT 2020,1584035855
Bangladesh,3,0,,,,Thu Mar 12 10:57:35 PDT 2020,1584035855
Lithuania,3,0,,,,Thu Mar 12 10:57:35 PDT 2020,1584035855
Cambodia,3,0,,,1,Thu Mar 12 10:57:35 PDT 2020,1584035855
Moldova,3,0,,,,Thu Mar 12 10:57:35 PDT 2020,1584035855
Honduras,2,0,,,,Thu Mar 12 10:57:35 PDT 2020,1584035855
Cameroon,2,0,,,,Thu Mar 12 10:57:35 PDT 2020,1584035855
Nigeria,2,0,0,0,0,Thu Mar 12 10:57:35 PDT 2020,1584035855
Sri Lanka,2,0,,,1,Thu Mar 12 10:57:35 PDT 2020,1584035855
Jamaica,2,0,,,,Thu Mar 12 10:57:35 PDT 2020,1584035855
Togo,1,0,,,,Thu Mar 12 10:57:35 PDT 2020,1584035855
Nepal,1,0,,,1,Thu Mar 12 10:57:35 PDT 2020,1584035855
Monaco,1,0,,,,Thu Mar 12 10:57:35 PDT 2020,1584035855
Ukraine,1,0,,,,Thu Mar 12 10:57:35 PDT 2020,1584035855
Jordan,1,0,,,,Thu Mar 12 10:57:35 PDT 2020,1584035855
Andorra,1,0,,,,Thu Mar 12 10:57:35 PDT 2020,1584035855
Armenia,1,0,,,,Thu Mar 12 10:57:35 PDT 2020,1584035855
Liechtenstein,1,0,,,,Thu Mar 12 10:57:35 PDT 2020,1584035855
Bhutan,1,0,,,,Thu Mar 12 10:57:35 PDT 2020,1584035855
Gibraltar,1,0,1,,,Thu Mar 12 10:57:35 PDT 2020,1584035855
Vatican City,1,0,,,,Thu Mar 12 10:57:35 PDT 2020,1584035855
Turkey,1,0,,,,Thu Mar 12 10:57:35 PDT 2020,1584035855
Queue,2850,15,,,,Thu Mar 12 10:57:35 PDT 2020,1584035855
TOTAL,134446,4948,5795,63,68344,Thu Mar 12 10:57:35 PDT 2020,1584035855
