OTHER PLACES,Cases,Deaths,Serious,Critical,Recovered,date2,unixtime
Mainland China,80735,3119,5111,,58600,Mon Mar  9 12:10:56 PDT 2020,1583781056
South Korea,7478,53,,36,166,Mon Mar  9 12:10:56 PDT 2020,1583781056
Italy,7375,366,462,,622,Mon Mar  9 12:10:56 PDT 2020,1583781056
Iran,7161,237,,,2394,Mon Mar  9 12:10:56 PDT 2020,1583781056
France,1209,19,21,,12,Mon Mar  9 12:10:56 PDT 2020,1583781056
Germany,1151,0,,2,18,Mon Mar  9 12:10:56 PDT 2020,1583781056
Spain,979,25,11,,32,Mon Mar  9 12:10:56 PDT 2020,1583781056
Diamond Princess,696,7,31,,245,Mon Mar  9 12:10:56 PDT 2020,1583781056
United States,551,22,2,6,9,Mon Mar  9 12:10:56 PDT 2020,1583781056
Japan,497,7,30,,59,Mon Mar  9 12:10:56 PDT 2020,1583781056
Switzerland,374,2,,,3,Mon Mar  9 12:10:56 PDT 2020,1583781056
United Kingdom,280,3,,,12,Mon Mar  9 12:10:56 PDT 2020,1583781056
Netherlands,265,3,1,,,Mon Mar  9 12:10:56 PDT 2020,1583781056
Belgium,239,0,1,,1,Mon Mar  9 12:10:56 PDT 2020,1583781056
Sweden,203,0,,,,Mon Mar  9 12:10:56 PDT 2020,1583781056
Norway,176,0,,,,Mon Mar  9 12:10:56 PDT 2020,1583781056
Singapore,150,0,,9,90,Mon Mar  9 12:10:56 PDT 2020,1583781056
Malaysia,117,0,2,,24,Mon Mar  9 12:10:56 PDT 2020,1583781056
Hong Kong,115,2,2,4,59,Mon Mar  9 12:10:56 PDT 2020,1583781056
Austria,112,0,,,2,Mon Mar  9 12:10:56 PDT 2020,1583781056
Bahrain,109,0,,,14,Mon Mar  9 12:10:56 PDT 2020,1583781056
Australia,91,3,,,22,Mon Mar  9 12:10:56 PDT 2020,1583781056
Greece,73,0,1,,,Mon Mar  9 12:10:56 PDT 2020,1583781056
Kuwait,64,0,2,1,0,Mon Mar  9 12:10:56 PDT 2020,1583781056
Canada,67,0,,1,8,Mon Mar  9 12:10:56 PDT 2020,1583781056
Iraq,60,5,,,,Mon Mar  9 12:10:56 PDT 2020,1583781056
UAE,59,0,2,,7,Mon Mar  9 12:10:56 PDT 2020,1583781056
Iceland,58,0,,,,Mon Mar  9 12:10:56 PDT 2020,1583781056
Egypt,55,1,,,1,Mon Mar  9 12:10:56 PDT 2020,1583781056
Thailand,50,1,1,,31,Mon Mar  9 12:10:56 PDT 2020,1583781056
Taiwan,45,1,0,0,15,Mon Mar  9 12:10:56 PDT 2020,1583781056
India,43,0,,,4,Mon Mar  9 12:10:56 PDT 2020,1583781056
Israel,39,0,,,,Mon Mar  9 12:10:56 PDT 2020,1583781056
Denmark*,37,0,,,,Mon Mar  9 12:10:56 PDT 2020,1583781056
San Marino,36,1,5,,,Mon Mar  9 12:10:56 PDT 2020,1583781056
Lebanon,32,0,,1,,Mon Mar  9 12:10:56 PDT 2020,1583781056
Czech Republic,31,0,0,0,0,Mon Mar  9 12:10:56 PDT 2020,1583781056
Vietnam,31,0,,,16,Mon Mar  9 12:10:56 PDT 2020,1583781056
Portugal,30,0,,,,Mon Mar  9 12:10:56 PDT 2020,1583781056
Finland,30,0,,,1,Mon Mar  9 12:10:56 PDT 2020,1583781056
Brazil,25,0,,,,Mon Mar  9 12:10:56 PDT 2020,1583781056
Ireland,21,0,,,,Mon Mar  9 12:10:56 PDT 2020,1583781056
Algeria,20,0,,,,Mon Mar  9 12:10:56 PDT 2020,1583781056
Philippines,20,1,1,,2,Mon Mar  9 12:10:56 PDT 2020,1583781056
Indonesia,19,0,,,,Mon Mar  9 12:10:56 PDT 2020,1583781056
Qatar,18,0,,,,Mon Mar  9 12:10:56 PDT 2020,1583781056
Oman,16,0,,,2,Mon Mar  9 12:10:56 PDT 2020,1583781056
Poland,16,0,2,0,0,Mon Mar  9 12:10:56 PDT 2020,1583781056
Slovenia,16,0,0,0,0,Mon Mar  9 12:10:56 PDT 2020,1583781056
Russia,15,0,,,3,Mon Mar  9 12:10:56 PDT 2020,1583781056
Saudi Arabia,15,0,,,,Mon Mar  9 12:10:56 PDT 2020,1583781056
Ecuador,15,0,,1,,Mon Mar  9 12:10:56 PDT 2020,1583781056
Georgia,15,0,1,,,Mon Mar  9 12:10:56 PDT 2020,1583781056
Romania,14,0,,,4,Mon Mar  9 12:10:56 PDT 2020,1583781056
Argentina,12,1,,,,Mon Mar  9 12:10:56 PDT 2020,1583781056
Croatia,12,0,,,,Mon Mar  9 12:10:56 PDT 2020,1583781056
Macau,10,0,,,6,Mon Mar  9 12:10:56 PDT 2020,1583781056
Chile,10,0,,,,Mon Mar  9 12:10:56 PDT 2020,1583781056
Estonia,10,0,0,0,0,Mon Mar  9 12:10:56 PDT 2020,1583781056
Costa Rica,9,0,1,,,Mon Mar  9 12:10:56 PDT 2020,1583781056
Hungary,9,0,0,0,0,Mon Mar  9 12:10:56 PDT 2020,1583781056
Mexico,7,0,1,,1,Mon Mar  9 12:10:56 PDT 2020,1583781056
Peru,7,0,,,,Mon Mar  9 12:10:56 PDT 2020,1583781056
Belarus,6,0,,,,Mon Mar  9 12:10:56 PDT 2020,1583781056
Azerbaijan,6,0,,,,Mon Mar  9 12:10:56 PDT 2020,1583781056
Latvia,6,0,,,,Mon Mar  9 12:10:56 PDT 2020,1583781056
New Zealand,5,0,,,,Mon Mar  9 12:10:56 PDT 2020,1583781056
Luxembourg,5,0,,,,Mon Mar  9 12:10:56 PDT 2020,1583781056
Pakistan,5,0,,,,Mon Mar  9 12:10:56 PDT 2020,1583781056
Slovakia,5,0,,,,Mon Mar  9 12:10:56 PDT 2020,1583781056
Senegal,4,0,0,0,0,Mon Mar  9 12:10:56 PDT 2020,1583781056
Palestine,4,0,,,,Mon Mar  9 12:10:56 PDT 2020,1583781056
Afghanistan,4,0,,,,Mon Mar  9 12:10:56 PDT 2020,1583781056
Bulgaria,4,0,,,,Mon Mar  9 12:10:56 PDT 2020,1583781056
Maldives,4,0,,,,Mon Mar  9 12:10:56 PDT 2020,1583781056
South Africa,3,0,,,,Mon Mar  9 12:10:56 PDT 2020,1583781056
Bangladesh,3,0,,,,Mon Mar  9 12:10:56 PDT 2020,1583781056
Morocco,2,0,,,,Mon Mar  9 12:10:56 PDT 2020,1583781056
Bosnia,2,0,,,,Mon Mar  9 12:10:56 PDT 2020,1583781056
Cameroon,2,0,,,,Mon Mar  9 12:10:56 PDT 2020,1583781056
Cambodia,2,0,,,1,Mon Mar  9 12:10:56 PDT 2020,1583781056
Tunisia,2,0,,,,Mon Mar  9 12:10:56 PDT 2020,1583781056
Albania,2,0,,,,Mon Mar  9 12:10:56 PDT 2020,1583781056
Nigeria,2,0,0,0,0,Mon Mar  9 12:10:56 PDT 2020,1583781056
Moldova,1,0,,,,Mon Mar  9 12:10:56 PDT 2020,1583781056
Malta,1,0,,,,Mon Mar  9 12:10:56 PDT 2020,1583781056
Togo,1,0,,,,Mon Mar  9 12:10:56 PDT 2020,1583781056
Paraguay,1,0,,,,Mon Mar  9 12:10:56 PDT 2020,1583781056
Nepal,1,0,,,1,Mon Mar  9 12:10:56 PDT 2020,1583781056
Sri Lanka,1,0,,,1,Mon Mar  9 12:10:56 PDT 2020,1583781056
North Macedonia,1,0,,,,Mon Mar  9 12:10:56 PDT 2020,1583781056
Lithuania,1,0,,,,Mon Mar  9 12:10:56 PDT 2020,1583781056
Monaco,1,0,,,,Mon Mar  9 12:10:56 PDT 2020,1583781056
Ukraine,1,0,,,,Mon Mar  9 12:10:56 PDT 2020,1583781056
Jordan,1,0,,,,Mon Mar  9 12:10:56 PDT 2020,1583781056
Andorra,1,0,,,,Mon Mar  9 12:10:56 PDT 2020,1583781056
Armenia,1,0,,,,Mon Mar  9 12:10:56 PDT 2020,1583781056
Dominican Republic,1,0,,,,Mon Mar  9 12:10:56 PDT 2020,1583781056
Liechtenstein,1,0,,,,Mon Mar  9 12:10:56 PDT 2020,1583781056
Bhutan,1,0,,,,Mon Mar  9 12:10:56 PDT 2020,1583781056
Gibraltar,1,0,1,,,Mon Mar  9 12:10:56 PDT 2020,1583781056
Serbia,1,0,,,,Mon Mar  9 12:10:56 PDT 2020,1583781056
Vatican City,1,0,,,,Mon Mar  9 12:10:56 PDT 2020,1583781056
Colombia,1,0,,,,Mon Mar  9 12:10:56 PDT 2020,1583781056
TOTAL,111332,3879,5692,61,62488,Mon Mar  9 12:10:56 PDT 2020,1583781056
