OTHER PLACES,Cases,Deaths,Serious,Critical,Recovered,date2,unixtime
Mainland China,80754,3136,4794,,59897,Mon Mar  9 20:21:58 PDT 2020,1583810518
South Korea,7513,54,,36,247,Mon Mar  9 20:21:58 PDT 2020,1583810518
Italy,9172,463,733,,724,Mon Mar  9 20:21:58 PDT 2020,1583810518
Iran,7161,237,,,2394,Mon Mar  9 20:21:58 PDT 2020,1583810518
France,1412,30,66,,12,Mon Mar  9 20:21:58 PDT 2020,1583810518
Germany,1224,2,,2,18,Mon Mar  9 20:21:58 PDT 2020,1583810518
Spain,1231,30,11,,32,Mon Mar  9 20:21:58 PDT 2020,1583810518
Diamond Princess,696,7,31,,245,Mon Mar  9 20:21:58 PDT 2020,1583810518
United States,637,27,2,6,9,Mon Mar  9 20:21:58 PDT 2020,1583810518
Japan,497,7,30,,59,Mon Mar  9 20:21:58 PDT 2020,1583810518
Switzerland,374,2,,,3,Mon Mar  9 20:21:58 PDT 2020,1583810518
Netherlands,321,3,1,,,Mon Mar  9 20:21:58 PDT 2020,1583810518
United Kingdom,319,3,,,12,Mon Mar  9 20:21:58 PDT 2020,1583810518
Sweden,248,0,,,,Mon Mar  9 20:21:58 PDT 2020,1583810518
Belgium,239,0,1,1,1,Mon Mar  9 20:21:58 PDT 2020,1583810518
Norway,227,0,,,,Mon Mar  9 20:21:58 PDT 2020,1583810518
Singapore,160,0,,10,93,Mon Mar  9 20:21:58 PDT 2020,1583810518
Austria,131,0,,,2,Mon Mar  9 20:21:58 PDT 2020,1583810518
Malaysia,117,0,2,,24,Mon Mar  9 20:21:58 PDT 2020,1583810518
Hong Kong,116,2,2,4,59,Mon Mar  9 20:21:58 PDT 2020,1583810518
Bahrain,109,0,,,14,Mon Mar  9 20:21:58 PDT 2020,1583810518
Australia,91,3,,,22,Mon Mar  9 20:21:58 PDT 2020,1583810518
Greece,84,0,1,,,Mon Mar  9 20:21:58 PDT 2020,1583810518
Canada,67,0,,1,8,Mon Mar  9 20:21:58 PDT 2020,1583810518
Iceland,65,0,,,,Mon Mar  9 20:21:58 PDT 2020,1583810518
Kuwait,64,0,2,1,0,Mon Mar  9 20:21:58 PDT 2020,1583810518
Iraq,60,5,,,,Mon Mar  9 20:21:58 PDT 2020,1583810518
UAE,59,0,2,,7,Mon Mar  9 20:21:58 PDT 2020,1583810518
Egypt,55,1,,,1,Mon Mar  9 20:21:58 PDT 2020,1583810518
Thailand,50,1,1,,31,Mon Mar  9 20:21:58 PDT 2020,1583810518
San Marino,49,2,5,,,Mon Mar  9 20:21:58 PDT 2020,1583810518
Taiwan,45,1,0,0,15,Mon Mar  9 20:21:58 PDT 2020,1583810518
India,43,0,,,4,Mon Mar  9 20:21:58 PDT 2020,1583810518
Portugal,39,0,,,,Mon Mar  9 20:21:58 PDT 2020,1583810518
Israel,39,0,,,,Mon Mar  9 20:21:58 PDT 2020,1583810518
Denmark*,37,0,,,,Mon Mar  9 20:21:58 PDT 2020,1583810518
Lebanon,32,0,,1,,Mon Mar  9 20:21:58 PDT 2020,1583810518
Czech Republic,31,0,0,0,0,Mon Mar  9 20:21:58 PDT 2020,1583810518
Vietnam,31,0,,,16,Mon Mar  9 20:21:58 PDT 2020,1583810518
Finland,30,0,,,1,Mon Mar  9 20:21:58 PDT 2020,1583810518
Brazil,25,0,,,,Mon Mar  9 20:21:58 PDT 2020,1583810518
Ireland,24,0,,,,Mon Mar  9 20:21:58 PDT 2020,1583810518
Algeria,20,0,,,,Mon Mar  9 20:21:58 PDT 2020,1583810518
Philippines,20,1,1,,2,Mon Mar  9 20:21:58 PDT 2020,1583810518
Indonesia,19,0,,,,Mon Mar  9 20:21:58 PDT 2020,1583810518
Qatar,18,0,,,,Mon Mar  9 20:21:58 PDT 2020,1583810518
Romania,17,0,,,4,Mon Mar  9 20:21:58 PDT 2020,1583810518
Oman,16,0,,,2,Mon Mar  9 20:21:58 PDT 2020,1583810518
Poland,16,0,2,0,0,Mon Mar  9 20:21:58 PDT 2020,1583810518
Slovenia,16,0,0,0,0,Mon Mar  9 20:21:58 PDT 2020,1583810518
Russia,15,0,,,3,Mon Mar  9 20:21:58 PDT 2020,1583810518
Saudi Arabia,15,0,,,,Mon Mar  9 20:21:58 PDT 2020,1583810518
Ecuador,15,0,,1,,Mon Mar  9 20:21:58 PDT 2020,1583810518
Georgia,15,0,1,,,Mon Mar  9 20:21:58 PDT 2020,1583810518
Argentina,12,1,,,,Mon Mar  9 20:21:58 PDT 2020,1583810518
Croatia,12,0,,,,Mon Mar  9 20:21:58 PDT 2020,1583810518
Macau,10,0,,,6,Mon Mar  9 20:21:58 PDT 2020,1583810518
Chile,10,0,,,,Mon Mar  9 20:21:58 PDT 2020,1583810518
Estonia,10,0,0,0,0,Mon Mar  9 20:21:58 PDT 2020,1583810518
Costa Rica,9,0,1,,,Mon Mar  9 20:21:58 PDT 2020,1583810518
Hungary,9,0,0,0,0,Mon Mar  9 20:21:58 PDT 2020,1583810518
Mexico,7,0,1,,4,Mon Mar  9 20:21:58 PDT 2020,1583810518
Peru,7,0,,,,Mon Mar  9 20:21:58 PDT 2020,1583810518
Belarus,6,0,,,,Mon Mar  9 20:21:58 PDT 2020,1583810518
Azerbaijan,6,0,,,,Mon Mar  9 20:21:58 PDT 2020,1583810518
Latvia,6,0,,,,Mon Mar  9 20:21:58 PDT 2020,1583810518
New Zealand,5,0,,,,Mon Mar  9 20:21:58 PDT 2020,1583810518
Luxembourg,5,0,,,,Mon Mar  9 20:21:58 PDT 2020,1583810518
Pakistan,5,0,,,,Mon Mar  9 20:21:58 PDT 2020,1583810518
Slovakia,5,0,,,,Mon Mar  9 20:21:58 PDT 2020,1583810518
Senegal,4,0,0,0,0,Mon Mar  9 20:21:58 PDT 2020,1583810518
Palestine,4,0,,,,Mon Mar  9 20:21:58 PDT 2020,1583810518
Afghanistan,4,0,,,,Mon Mar  9 20:21:58 PDT 2020,1583810518
Bulgaria,4,0,,,,Mon Mar  9 20:21:58 PDT 2020,1583810518
Maldives,4,0,,,,Mon Mar  9 20:21:58 PDT 2020,1583810518
South Africa,3,0,,,,Mon Mar  9 20:21:58 PDT 2020,1583810518
Bangladesh,3,0,,,,Mon Mar  9 20:21:58 PDT 2020,1583810518
Colombia,3,0,,,,Mon Mar  9 20:21:58 PDT 2020,1583810518
Morocco,2,0,,,,Mon Mar  9 20:21:58 PDT 2020,1583810518
Bosnia,2,0,,,,Mon Mar  9 20:21:58 PDT 2020,1583810518
Cameroon,2,0,,,,Mon Mar  9 20:21:58 PDT 2020,1583810518
Cambodia,2,0,,,1,Mon Mar  9 20:21:58 PDT 2020,1583810518
Tunisia,2,0,,,,Mon Mar  9 20:21:58 PDT 2020,1583810518
Albania,2,0,,,,Mon Mar  9 20:21:58 PDT 2020,1583810518
Nigeria,2,0,0,0,0,Mon Mar  9 20:21:58 PDT 2020,1583810518
Moldova,1,0,,,,Mon Mar  9 20:21:58 PDT 2020,1583810518
Malta,1,0,,,,Mon Mar  9 20:21:58 PDT 2020,1583810518
Togo,1,0,,,,Mon Mar  9 20:21:58 PDT 2020,1583810518
Paraguay,1,0,,,,Mon Mar  9 20:21:58 PDT 2020,1583810518
Nepal,1,0,,,1,Mon Mar  9 20:21:58 PDT 2020,1583810518
Sri Lanka,1,0,,,1,Mon Mar  9 20:21:58 PDT 2020,1583810518
North Macedonia,1,0,,,,Mon Mar  9 20:21:58 PDT 2020,1583810518
Lithuania,1,0,,,,Mon Mar  9 20:21:58 PDT 2020,1583810518
Monaco,1,0,,,,Mon Mar  9 20:21:58 PDT 2020,1583810518
Ukraine,1,0,,,,Mon Mar  9 20:21:58 PDT 2020,1583810518
Jordan,1,0,,,,Mon Mar  9 20:21:58 PDT 2020,1583810518
Andorra,1,0,,,,Mon Mar  9 20:21:58 PDT 2020,1583810518
Armenia,1,0,,,,Mon Mar  9 20:21:58 PDT 2020,1583810518
Dominican Republic,1,0,,,,Mon Mar  9 20:21:58 PDT 2020,1583810518
Liechtenstein,1,0,,,,Mon Mar  9 20:21:58 PDT 2020,1583810518
Bhutan,1,0,,,,Mon Mar  9 20:21:58 PDT 2020,1583810518
Gibraltar,1,0,1,,,Mon Mar  9 20:21:58 PDT 2020,1583810518
Serbia,1,0,,,,Mon Mar  9 20:21:58 PDT 2020,1583810518
Vatican City,1,0,,,,Mon Mar  9 20:21:58 PDT 2020,1583810518
TOTAL,114066,4018,5691,63,63974,Mon Mar  9 20:21:58 PDT 2020,1583810518
