OTHER PLACES,Cases,Deaths,Serious,Critical,Recovered,date2,unixtime
Estonia,10,0,0,0,0,Mon Mar  9 18:53:55 PDT 2020,1583805235
Costa Rica,9,0,1,,,Mon Mar  9 18:53:55 PDT 2020,1583805235
Hungary,9,0,0,0,0,Mon Mar  9 18:53:55 PDT 2020,1583805235
Mexico,7,0,1,,4,Mon Mar  9 18:53:55 PDT 2020,1583805235
Peru,7,0,,,,Mon Mar  9 18:53:55 PDT 2020,1583805235
Belarus,6,0,,,,Mon Mar  9 18:53:55 PDT 2020,1583805235
Azerbaijan,6,0,,,,Mon Mar  9 18:53:55 PDT 2020,1583805235
Latvia,6,0,,,,Mon Mar  9 18:53:55 PDT 2020,1583805235
New Zealand,5,0,,,,Mon Mar  9 18:53:55 PDT 2020,1583805235
Luxembourg,5,0,,,,Mon Mar  9 18:53:55 PDT 2020,1583805235
Pakistan,5,0,,,,Mon Mar  9 18:53:55 PDT 2020,1583805235
Slovakia,5,0,,,,Mon Mar  9 18:53:55 PDT 2020,1583805235
Senegal,4,0,0,0,0,Mon Mar  9 18:53:55 PDT 2020,1583805235
Palestine,4,0,,,,Mon Mar  9 18:53:55 PDT 2020,1583805235
Afghanistan,4,0,,,,Mon Mar  9 18:53:55 PDT 2020,1583805235
Bulgaria,4,0,,,,Mon Mar  9 18:53:55 PDT 2020,1583805235
Maldives,4,0,,,,Mon Mar  9 18:53:55 PDT 2020,1583805235
South Africa,3,0,,,,Mon Mar  9 18:53:55 PDT 2020,1583805235
Bangladesh,3,0,,,,Mon Mar  9 18:53:55 PDT 2020,1583805235
Colombia,3,0,,,,Mon Mar  9 18:53:55 PDT 2020,1583805235
Morocco,2,0,,,,Mon Mar  9 18:53:55 PDT 2020,1583805235
Bosnia,2,0,,,,Mon Mar  9 18:53:55 PDT 2020,1583805235
Cameroon,2,0,,,,Mon Mar  9 18:53:55 PDT 2020,1583805235
Cambodia,2,0,,,1,Mon Mar  9 18:53:55 PDT 2020,1583805235
Tunisia,2,0,,,,Mon Mar  9 18:53:55 PDT 2020,1583805235
Albania,2,0,,,,Mon Mar  9 18:53:55 PDT 2020,1583805235
Nigeria,2,0,0,0,0,Mon Mar  9 18:53:55 PDT 2020,1583805235
Moldova,1,0,,,,Mon Mar  9 18:53:55 PDT 2020,1583805235
Malta,1,0,,,,Mon Mar  9 18:53:55 PDT 2020,1583805235
Togo,1,0,,,,Mon Mar  9 18:53:55 PDT 2020,1583805235
Paraguay,1,0,,,,Mon Mar  9 18:53:55 PDT 2020,1583805235
Nepal,1,0,,,1,Mon Mar  9 18:53:55 PDT 2020,1583805235
Sri Lanka,1,0,,,1,Mon Mar  9 18:53:55 PDT 2020,1583805235
North Macedonia,1,0,,,,Mon Mar  9 18:53:55 PDT 2020,1583805235
Lithuania,1,0,,,,Mon Mar  9 18:53:55 PDT 2020,1583805235
Monaco,1,0,,,,Mon Mar  9 18:53:55 PDT 2020,1583805235
Ukraine,1,0,,,,Mon Mar  9 18:53:55 PDT 2020,1583805235
Jordan,1,0,,,,Mon Mar  9 18:53:55 PDT 2020,1583805235
Andorra,1,0,,,,Mon Mar  9 18:53:55 PDT 2020,1583805235
Armenia,1,0,,,,Mon Mar  9 18:53:55 PDT 2020,1583805235
Dominican Republic,1,0,,,,Mon Mar  9 18:53:55 PDT 2020,1583805235
Liechtenstein,1,0,,,,Mon Mar  9 18:53:55 PDT 2020,1583805235
Bhutan,1,0,,,,Mon Mar  9 18:53:55 PDT 2020,1583805235
Gibraltar,1,0,1,,,Mon Mar  9 18:53:55 PDT 2020,1583805235
Serbia,1,0,,,,Mon Mar  9 18:53:55 PDT 2020,1583805235
Vatican City,1,0,,,,Mon Mar  9 18:53:55 PDT 2020,1583805235
TOTAL,114057,4017,5691,63,63974,Mon Mar  9 18:53:55 PDT 2020,1583805235
