OTHER PLACES,Cases,Deaths,Serious,Critical,Recovered,date2,unixtime
China,80860,3213,3032,,67490,Mon Mar 16 11:45:22 PDT 2020,1584384322
Italy,27980,2158,1851,,2749,Mon Mar 16 11:45:22 PDT 2020,1584384322
Iran,14991,853,,,4996,Mon Mar 16 11:45:22 PDT 2020,1584384322
Spain,9437,336,432,,530,Mon Mar 16 11:45:22 PDT 2020,1584384322
South Korea,8236,75,,36,1137,Mon Mar 16 11:45:22 PDT 2020,1584384322
Germany,7174,14,,2,60,Mon Mar 16 11:45:22 PDT 2020,1584384322
France,5423,127,300,,12,Mon Mar 16 11:45:22 PDT 2020,1584384322
United States,4262,70,60,4,9,Mon Mar 16 11:45:22 PDT 2020,1584384322
Switzerland,2200,14,,,4,Mon Mar 16 11:45:22 PDT 2020,1584384322
United Kingdom,1543,53,20,,18,Mon Mar 16 11:45:22 PDT 2020,1584384322
Netherlands,1413,24,,45,2,Mon Mar 16 11:45:22 PDT 2020,1584384322
Norway,1256,3,,,,Mon Mar 16 11:45:22 PDT 2020,1584384322
Belgium,1085,5,53,,1,Mon Mar 16 11:45:22 PDT 2020,1584384322
Sweden,1032,3,,,,Mon Mar 16 11:45:22 PDT 2020,1584384322
Austria,959,1,,,6,Mon Mar 16 11:45:22 PDT 2020,1584384322
Denmark,932,1,,,,Mon Mar 16 11:45:22 PDT 2020,1584384322
Japan,818,24,32,,59,Mon Mar 16 11:45:22 PDT 2020,1584384322
Diamond Princess,697,7,14,,245,Mon Mar 16 11:45:22 PDT 2020,1584384322
Malaysia,553,0,5,,42,Mon Mar 16 11:45:22 PDT 2020,1584384322
Qatar,401,0,,,4,Mon Mar 16 11:45:22 PDT 2020,1584384322
Canada,373,4,,1,11,Mon Mar 16 11:45:22 PDT 2020,1584384322
Australia,360,5,,,27,Mon Mar 16 11:45:22 PDT 2020,1584384322
Greece,331,4,5,,10,Mon Mar 16 11:45:22 PDT 2020,1584384322
Portugal,331,1,18,,2,Mon Mar 16 11:45:22 PDT 2020,1584384322
Czech Republic,298,0,2,0,0,Mon Mar 16 11:45:22 PDT 2020,1584384322
Israel,277,0,4,,4,Mon Mar 16 11:45:22 PDT 2020,1584384322
Finland,272,0,,,1,Mon Mar 16 11:45:22 PDT 2020,1584384322
Singapore,226,0,,13,105,Mon Mar 16 11:45:22 PDT 2020,1584384322
Bahrain,221,1,,1,77,Mon Mar 16 11:45:22 PDT 2020,1584384322
Slovenia,219,1,0,0,0,Mon Mar 16 11:45:22 PDT 2020,1584384322
Brazil,218,0,,,1,Mon Mar 16 11:45:22 PDT 2020,1584384322
Iceland,180,0,1,,,Mon Mar 16 11:45:22 PDT 2020,1584384322
Pakistan,179,0,,,3,Mon Mar 16 11:45:22 PDT 2020,1584384322
Estonia,171,0,,,1,Mon Mar 16 11:45:22 PDT 2020,1584384322
Ireland,169,2,,,,Mon Mar 16 11:45:22 PDT 2020,1584384322
Romania,159,0,,,9,Mon Mar 16 11:45:22 PDT 2020,1584384322
Poland,150,3,2,0,0,Mon Mar 16 11:45:22 PDT 2020,1584384322
Hong Kong,149,4,2,2,81,Mon Mar 16 11:45:22 PDT 2020,1584384322
Thailand,147,1,1,,38,Mon Mar 16 11:45:22 PDT 2020,1584384322
Philippines,142,12,1,,3,Mon Mar 16 11:45:22 PDT 2020,1584384322
Indonesia,134,5,,,8,Mon Mar 16 11:45:22 PDT 2020,1584384322
Iraq,133,10,,,26,Mon Mar 16 11:45:22 PDT 2020,1584384322
India,130,2,,,13,Mon Mar 16 11:45:22 PDT 2020,1584384322
Egypt,126,2,,,27,Mon Mar 16 11:45:22 PDT 2020,1584384322
Saudi Arabia,118,0,,,3,Mon Mar 16 11:45:22 PDT 2020,1584384322
Kuwait,112,0,4,,9,Mon Mar 16 11:45:22 PDT 2020,1584384322
San Marino,109,7,11,,4,Mon Mar 16 11:45:22 PDT 2020,1584384322
Lebanon,99,3,,2,,Mon Mar 16 11:45:22 PDT 2020,1584384322
United Arab Emirates,98,0,,,26,Mon Mar 16 11:45:22 PDT 2020,1584384322
Russia,93,0,,,4,Mon Mar 16 11:45:22 PDT 2020,1584384322
Luxembourg,77,1,,,,Mon Mar 16 11:45:22 PDT 2020,1584384322
Chile,75,0,,,,Mon Mar 16 11:45:22 PDT 2020,1584384322
Peru,71,0,,,,Mon Mar 16 11:45:22 PDT 2020,1584384322
Taiwan,67,1,0,0,20,Mon Mar 16 11:45:22 PDT 2020,1584384322
South Africa,62,0,,,,Mon Mar 16 11:45:22 PDT 2020,1584384322
Slovakia,61,0,,,,Mon Mar 16 11:45:22 PDT 2020,1584384322
Vietnam,57,0,,,16,Mon Mar 16 11:45:22 PDT 2020,1584384322
Argentina,56,2,,,,Mon Mar 16 11:45:22 PDT 2020,1584384322
Croatia,56,0,,,1,Mon Mar 16 11:45:22 PDT 2020,1584384322
Serbia,55,0,1,,,Mon Mar 16 11:45:22 PDT 2020,1584384322
Panama,55,1,,,,Mon Mar 16 11:45:22 PDT 2020,1584384322
Mexico,53,0,,1,3,Mon Mar 16 11:45:22 PDT 2020,1584384322
Bulgaria,51,2,,,,Mon Mar 16 11:45:22 PDT 2020,1584384322
Algeria,60,4,,,10,Mon Mar 16 11:45:22 PDT 2020,1584384322
Brunei,50,0,,,,Mon Mar 16 11:45:22 PDT 2020,1584384322
Colombia,45,0,,,,Mon Mar 16 11:45:22 PDT 2020,1584384322
Albania,42,1,2,,,Mon Mar 16 11:45:22 PDT 2020,1584384322
Palestine,38,0,0,0,0,Mon Mar 16 11:45:22 PDT 2020,1584384322
Ecuador,37,2,,1,,Mon Mar 16 11:45:22 PDT 2020,1584384322
Costa Rica,35,0,1,,,Mon Mar 16 11:45:22 PDT 2020,1584384322
Georgia,33,0,1,,1,Mon Mar 16 11:45:22 PDT 2020,1584384322
Hungary,32,1,,,0,Mon Mar 16 11:45:22 PDT 2020,1584384322
Belarus,27,0,,,3,Mon Mar 16 11:45:22 PDT 2020,1584384322
Cyprus,33,0,,,,Mon Mar 16 11:45:22 PDT 2020,1584384322
Latvia,30,0,,,,Mon Mar 16 11:45:22 PDT 2020,1584384322
Armenia,30,0,,,1,Mon Mar 16 11:45:22 PDT 2020,1584384322
Morocco,28,1,,,,Mon Mar 16 11:45:22 PDT 2020,1584384322
Senegal,27,0,,,0,Mon Mar 16 11:45:22 PDT 2020,1584384322
Azerbaijan,25,1,,,3,Mon Mar 16 11:45:22 PDT 2020,1584384322
Bosnia,24,0,,,,Mon Mar 16 11:45:22 PDT 2020,1584384322
Moldova,23,0,,,,Mon Mar 16 11:45:22 PDT 2020,1584384322
Oman,22,0,0,0,9,Mon Mar 16 11:45:22 PDT 2020,1584384322
Afghanistan,21,0,,,,Mon Mar 16 11:45:22 PDT 2020,1584384322
Malta,21,0,,,2,Mon Mar 16 11:45:22 PDT 2020,1584384322
Tunisia,20,0,,,,Mon Mar 16 11:45:22 PDT 2020,1584384322
North Macedonia,19,0,0,0,0,Mon Mar 16 11:45:22 PDT 2020,1584384322
Turkey,18,0,,,,Mon Mar 16 11:45:22 PDT 2020,1584384322
Sri Lanka,18,0,,,1,Mon Mar 16 11:45:22 PDT 2020,1584384322
Venezuela,17,0,,,,Mon Mar 16 11:45:22 PDT 2020,1584384322
Jamaica,15,0,,,,Mon Mar 16 11:45:22 PDT 2020,1584384322
Jordan,15,0,,,1,Mon Mar 16 11:45:22 PDT 2020,1584384322
Lithuania,14,0,,,,Mon Mar 16 11:45:22 PDT 2020,1584384322
Andorra,14,0,,,,Mon Mar 16 11:45:22 PDT 2020,1584384322
Maldives,13,0,,,,Mon Mar 16 11:45:22 PDT 2020,1584384322
Cambodia,12,0,,,1,Mon Mar 16 11:45:22 PDT 2020,1584384322
Dominican Republic,11,0,,,,Mon Mar 16 11:45:22 PDT 2020,1584384322
Macau,11,0,,,6,Mon Mar 16 11:45:22 PDT 2020,1584384322
Bolivia,10,,,,,Mon Mar 16 11:45:22 PDT 2020,1584384322
New Zealand,10,0,,,,Mon Mar 16 11:45:22 PDT 2020,1584384322
