OTHER PLACES,Cases,Deaths,Serious,Critical,Recovered,date2,unixtime
Mainland China,80778,3158,4492,,61475,Wed Mar 11 10:18:43 PDT 2020,1583947123
Italy,10149,631,877,,1004,Wed Mar 11 10:18:43 PDT 2020,1583947123
Iran,9000,354,,,2959,Wed Mar 11 10:18:43 PDT 2020,1583947123
South Korea,7755,60,,36,288,Wed Mar 11 10:18:43 PDT 2020,1583947123
Spain,2124,49,126,,136,Wed Mar 11 10:18:43 PDT 2020,1583947123
France,1784,33,86,,12,Wed Mar 11 10:18:43 PDT 2020,1583947123
Germany,1622,3,,2,25,Wed Mar 11 10:18:43 PDT 2020,1583947123
United States,1016,31,2,6,9,Wed Mar 11 10:18:43 PDT 2020,1583947123
Diamond Princess,696,7,18,,245,Wed Mar 11 10:18:43 PDT 2020,1583947123
Switzerland,642,3,,,3,Wed Mar 11 10:18:43 PDT 2020,1583947123
Japan,581,10,31,,59,Wed Mar 11 10:18:43 PDT 2020,1583947123
Netherlands,503,5,1,,,Wed Mar 11 10:18:43 PDT 2020,1583947123
Sweden,436,0,,,,Wed Mar 11 10:18:43 PDT 2020,1583947123
Norway,428,0,,,,Wed Mar 11 10:18:43 PDT 2020,1583947123
United Kingdom,383,6,,,12,Wed Mar 11 10:18:43 PDT 2020,1583947123
Denmark*,342,0,,,,Wed Mar 11 10:18:43 PDT 2020,1583947123
Belgium,314,1,1,1,1,Wed Mar 11 10:18:43 PDT 2020,1583947123
Austria,206,0,,,4,Wed Mar 11 10:18:43 PDT 2020,1583947123
Bahrain,189,0,,1,30,Wed Mar 11 10:18:43 PDT 2020,1583947123
Singapore,166,0,,12,93,Wed Mar 11 10:18:43 PDT 2020,1583947123
Malaysia,149,0,2,,26,Wed Mar 11 10:18:43 PDT 2020,1583947123
Hong Kong,121,2,2,4,59,Wed Mar 11 10:18:43 PDT 2020,1583947123
Australia,127,3,,,24,Wed Mar 11 10:18:43 PDT 2020,1583947123
Canada,97,1,,1,9,Wed Mar 11 10:18:43 PDT 2020,1583947123
Greece,89,0,,1,,Wed Mar 11 10:18:43 PDT 2020,1583947123
Iceland,85,0,,,,Wed Mar 11 10:18:43 PDT 2020,1583947123
Israel,76,0,1,,3,Wed Mar 11 10:18:43 PDT 2020,1583947123
UAE,74,0,2,,17,Wed Mar 11 10:18:43 PDT 2020,1583947123
Kuwait,72,0,2,1,2,Wed Mar 11 10:18:43 PDT 2020,1583947123
Czech Republic,63,0,0,0,0,Wed Mar 11 10:18:43 PDT 2020,1583947123
San Marino,62,2,5,,,Wed Mar 11 10:18:43 PDT 2020,1583947123
Lebanon,61,2,,3,,Wed Mar 11 10:18:43 PDT 2020,1583947123
Iraq,60,5,,,,Wed Mar 11 10:18:43 PDT 2020,1583947123
India,60,0,,,4,Wed Mar 11 10:18:43 PDT 2020,1583947123
Egypt,60,1,,,27,Wed Mar 11 10:18:43 PDT 2020,1583947123
Thailand,59,1,1,,34,Wed Mar 11 10:18:43 PDT 2020,1583947123
Finland,59,0,,,1,Wed Mar 11 10:18:43 PDT 2020,1583947123
Portugal,59,0,,,,Wed Mar 11 10:18:43 PDT 2020,1583947123
Philippines,49,1,1,,2,Wed Mar 11 10:18:43 PDT 2020,1583947123
Taiwan,48,1,0,0,17,Wed Mar 11 10:18:43 PDT 2020,1583947123
Vietnam,37,0,,,16,Wed Mar 11 10:18:43 PDT 2020,1583947123
Brazil,34,0,,,,Wed Mar 11 10:18:43 PDT 2020,1583947123
Ireland,34,0,,,,Wed Mar 11 10:18:43 PDT 2020,1583947123
Slovenia,31,0,0,0,0,Wed Mar 11 10:18:43 PDT 2020,1583947123
Indonesia,34,1,,,,Wed Mar 11 10:18:43 PDT 2020,1583947123
Romania,32,0,,,6,Wed Mar 11 10:18:43 PDT 2020,1583947123
Palestine,30,0,,,,Wed Mar 11 10:18:43 PDT 2020,1583947123
Poland,27,0,2,0,0,Wed Mar 11 10:18:43 PDT 2020,1583947123
Qatar,24,0,,,,Wed Mar 11 10:18:43 PDT 2020,1583947123
Algeria,20,0,,,,Wed Mar 11 10:18:43 PDT 2020,1583947123
Pakistan,19,0,,,2,Wed Mar 11 10:18:43 PDT 2020,1583947123
Chile,17,0,,,,Wed Mar 11 10:18:43 PDT 2020,1583947123
Oman,16,0,,,2,Wed Mar 11 10:18:43 PDT 2020,1583947123
Russia,15,0,,,3,Wed Mar 11 10:18:43 PDT 2020,1583947123
Saudi Arabia,15,0,,,,Wed Mar 11 10:18:43 PDT 2020,1583947123
Ecuador,15,0,,1,,Wed Mar 11 10:18:43 PDT 2020,1583947123
Georgia,15,0,1,,,Wed Mar 11 10:18:43 PDT 2020,1583947123
South Africa,13,0,,,,Wed Mar 11 10:18:43 PDT 2020,1583947123
Argentina,12,1,,,,Wed Mar 11 10:18:43 PDT 2020,1583947123
Croatia,12,0,,,,Wed Mar 11 10:18:43 PDT 2020,1583947123
Serbia,12,0,,,,Wed Mar 11 10:18:43 PDT 2020,1583947123
Albania,12,1,,,,Wed Mar 11 10:18:43 PDT 2020,1583947123
Macau,10,0,,,6,Wed Mar 11 10:18:43 PDT 2020,1583947123
Estonia,10,0,0,0,0,Wed Mar 11 10:18:43 PDT 2020,1583947123
Costa Rica,9,0,1,,,Wed Mar 11 10:18:43 PDT 2020,1583947123
Hungary,9,0,0,0,0,Wed Mar 11 10:18:43 PDT 2020,1583947123
Colombia,9,0,,,,Wed Mar 11 10:18:43 PDT 2020,1583947123
Panama,8,1,,,,Wed Mar 11 10:18:43 PDT 2020,1583947123
Maldives,8,0,,,,Wed Mar 11 10:18:43 PDT 2020,1583947123
Bosnia,7,0,,,,Wed Mar 11 10:18:43 PDT 2020,1583947123
Mexico,7,0,1,,4,Wed Mar 11 10:18:43 PDT 2020,1583947123
Peru,7,0,,,,Wed Mar 11 10:18:43 PDT 2020,1583947123
Afghanistan,7,0,,,,Wed Mar 11 10:18:43 PDT 2020,1583947123
Luxembourg,7,0,,,,Wed Mar 11 10:18:43 PDT 2020,1583947123
North Macedonia,7,0,0,0,0,Wed Mar 11 10:18:43 PDT 2020,1583947123
Slovakia,7,0,,,,Wed Mar 11 10:18:43 PDT 2020,1583947123
Tunisia,6,0,,,,Wed Mar 11 10:18:43 PDT 2020,1583947123
Belarus,6,0,,,,Wed Mar 11 10:18:43 PDT 2020,1583947123
Azerbaijan,6,0,,,3,Wed Mar 11 10:18:43 PDT 2020,1583947123
Latvia,6,0,,,,Wed Mar 11 10:18:43 PDT 2020,1583947123
Bulgaria,6,0,,,,Wed Mar 11 10:18:43 PDT 2020,1583947123
New Zealand,5,0,,,,Wed Mar 11 10:18:43 PDT 2020,1583947123
Dominican Republic,5,0,,,,Wed Mar 11 10:18:43 PDT 2020,1583947123
Paraguay,5,0,1,,,Wed Mar 11 10:18:43 PDT 2020,1583947123
Malta,5,0,,,,Wed Mar 11 10:18:43 PDT 2020,1583947123
Senegal,4,0,0,0,0,Wed Mar 11 10:18:43 PDT 2020,1583947123
