OTHER PLACES,Cases,Deaths,Serious,Critical,Recovered,date2,unixtime
Taiwan,45,1,0,0,15,Mon Mar  9 20:25:22 PDT 2020,1583810722
India,43,0,,,4,Mon Mar  9 20:25:22 PDT 2020,1583810722
Portugal,39,0,,,,Mon Mar  9 20:25:22 PDT 2020,1583810722
Israel,39,0,,,,Mon Mar  9 20:25:22 PDT 2020,1583810722
Denmark*,37,0,,,,Mon Mar  9 20:25:22 PDT 2020,1583810722
Lebanon,32,0,,1,,Mon Mar  9 20:25:22 PDT 2020,1583810722
Czech Republic,31,0,0,0,0,Mon Mar  9 20:25:22 PDT 2020,1583810722
Vietnam,31,0,,,16,Mon Mar  9 20:25:22 PDT 2020,1583810722
Finland,30,0,,,1,Mon Mar  9 20:25:22 PDT 2020,1583810722
Brazil,25,0,,,,Mon Mar  9 20:25:22 PDT 2020,1583810722
Ireland,24,0,,,,Mon Mar  9 20:25:22 PDT 2020,1583810722
Algeria,20,0,,,,Mon Mar  9 20:25:22 PDT 2020,1583810722
Philippines,20,1,1,,2,Mon Mar  9 20:25:22 PDT 2020,1583810722
Indonesia,19,0,,,,Mon Mar  9 20:25:22 PDT 2020,1583810722
Qatar,18,0,,,,Mon Mar  9 20:25:22 PDT 2020,1583810722
Romania,17,0,,,4,Mon Mar  9 20:25:22 PDT 2020,1583810722
Oman,16,0,,,2,Mon Mar  9 20:25:22 PDT 2020,1583810722
Poland,16,0,2,0,0,Mon Mar  9 20:25:22 PDT 2020,1583810722
Slovenia,16,0,0,0,0,Mon Mar  9 20:25:22 PDT 2020,1583810722
Russia,15,0,,,3,Mon Mar  9 20:25:22 PDT 2020,1583810722
Saudi Arabia,15,0,,,,Mon Mar  9 20:25:22 PDT 2020,1583810722
Ecuador,15,0,,1,,Mon Mar  9 20:25:22 PDT 2020,1583810722
Georgia,15,0,1,,,Mon Mar  9 20:25:22 PDT 2020,1583810722
Argentina,12,1,,,,Mon Mar  9 20:25:22 PDT 2020,1583810722
Croatia,12,0,,,,Mon Mar  9 20:25:22 PDT 2020,1583810722
Macau,10,0,,,6,Mon Mar  9 20:25:22 PDT 2020,1583810722
Chile,10,0,,,,Mon Mar  9 20:25:22 PDT 2020,1583810722
Estonia,10,0,0,0,0,Mon Mar  9 20:25:22 PDT 2020,1583810722
Costa Rica,9,0,1,,,Mon Mar  9 20:25:22 PDT 2020,1583810722
Hungary,9,0,0,0,0,Mon Mar  9 20:25:22 PDT 2020,1583810722
Mexico,7,0,1,,4,Mon Mar  9 20:25:22 PDT 2020,1583810722
Peru,7,0,,,,Mon Mar  9 20:25:22 PDT 2020,1583810722
Belarus,6,0,,,,Mon Mar  9 20:25:22 PDT 2020,1583810722
Azerbaijan,6,0,,,,Mon Mar  9 20:25:22 PDT 2020,1583810722
Latvia,6,0,,,,Mon Mar  9 20:25:22 PDT 2020,1583810722
New Zealand,5,0,,,,Mon Mar  9 20:25:22 PDT 2020,1583810722
Luxembourg,5,0,,,,Mon Mar  9 20:25:22 PDT 2020,1583810722
Pakistan,5,0,,,,Mon Mar  9 20:25:22 PDT 2020,1583810722
Slovakia,5,0,,,,Mon Mar  9 20:25:22 PDT 2020,1583810722
Senegal,4,0,0,0,0,Mon Mar  9 20:25:22 PDT 2020,1583810722
Palestine,4,0,,,,Mon Mar  9 20:25:22 PDT 2020,1583810722
Afghanistan,4,0,,,,Mon Mar  9 20:25:22 PDT 2020,1583810722
Bulgaria,4,0,,,,Mon Mar  9 20:25:22 PDT 2020,1583810722
Maldives,4,0,,,,Mon Mar  9 20:25:22 PDT 2020,1583810722
South Africa,3,0,,,,Mon Mar  9 20:25:22 PDT 2020,1583810722
Bangladesh,3,0,,,,Mon Mar  9 20:25:22 PDT 2020,1583810722
Colombia,3,0,,,,Mon Mar  9 20:25:22 PDT 2020,1583810722
Morocco,2,0,,,,Mon Mar  9 20:25:22 PDT 2020,1583810722
Bosnia,2,0,,,,Mon Mar  9 20:25:22 PDT 2020,1583810722
Cameroon,2,0,,,,Mon Mar  9 20:25:22 PDT 2020,1583810722
Cambodia,2,0,,,1,Mon Mar  9 20:25:22 PDT 2020,1583810722
Tunisia,2,0,,,,Mon Mar  9 20:25:22 PDT 2020,1583810722
Albania,2,0,,,,Mon Mar  9 20:25:22 PDT 2020,1583810722
Nigeria,2,0,0,0,0,Mon Mar  9 20:25:22 PDT 2020,1583810722
Moldova,1,0,,,,Mon Mar  9 20:25:22 PDT 2020,1583810722
Malta,1,0,,,,Mon Mar  9 20:25:22 PDT 2020,1583810722
Togo,1,0,,,,Mon Mar  9 20:25:22 PDT 2020,1583810722
Paraguay,1,0,,,,Mon Mar  9 20:25:22 PDT 2020,1583810722
Nepal,1,0,,,1,Mon Mar  9 20:25:22 PDT 2020,1583810722
Sri Lanka,1,0,,,1,Mon Mar  9 20:25:22 PDT 2020,1583810722
North Macedonia,1,0,,,,Mon Mar  9 20:25:22 PDT 2020,1583810722
Lithuania,1,0,,,,Mon Mar  9 20:25:22 PDT 2020,1583810722
Monaco,1,0,,,,Mon Mar  9 20:25:22 PDT 2020,1583810722
Ukraine,1,0,,,,Mon Mar  9 20:25:22 PDT 2020,1583810722
Jordan,1,0,,,,Mon Mar  9 20:25:22 PDT 2020,1583810722
Andorra,1,0,,,,Mon Mar  9 20:25:22 PDT 2020,1583810722
Armenia,1,0,,,,Mon Mar  9 20:25:22 PDT 2020,1583810722
Dominican Republic,1,0,,,,Mon Mar  9 20:25:22 PDT 2020,1583810722
Liechtenstein,1,0,,,,Mon Mar  9 20:25:22 PDT 2020,1583810722
Bhutan,1,0,,,,Mon Mar  9 20:25:22 PDT 2020,1583810722
Gibraltar,1,0,1,,,Mon Mar  9 20:25:22 PDT 2020,1583810722
Serbia,1,0,,,,Mon Mar  9 20:25:22 PDT 2020,1583810722
Vatican City,1,0,,,,Mon Mar  9 20:25:22 PDT 2020,1583810722
TOTAL,114066,4018,5691,63,63974,Mon Mar  9 20:25:22 PDT 2020,1583810722
