china,location,Cases,Deaths,Notes,date2,unixtime
inside,Hubei province (includes Wuhan),66337,2727,"7,370 serious",Sat Feb 29 12:37:03 PST 2020,1583008623
inside,Guangdong province,1349,7,"18 serious, 20 critical",Sat Feb 29 12:37:03 PST 2020,1583008623
inside,Henan province,1272,21,"7 serious, 6 critical",Sat Feb 29 12:37:03 PST 2020,1583008623
inside,Zhejiang province,1205,1,"10 serious, 9 critical",Sat Feb 29 12:37:03 PST 2020,1583008623
inside,Hunan province,1018,4,19 serious,Sat Feb 29 12:37:03 PST 2020,1583008623
inside,Beijing,411,8,,Sat Feb 29 12:37:03 PST 2020,1583008623
inside,Shanghai,337,3,10 serious,Sat Feb 29 12:37:03 PST 2020,1583008623
inside,Other regions,7322,64,,Sat Feb 29 12:37:03 PST 2020,1583008623
inside,TOTAL,79251,2835,"7,664 serious39,002 recovered1,418 suspected",Sat Feb 29 12:37:03 PST 2020,1583008623
outside,South Korea,3150,17,"10 critical, 24 recovered",Sat Feb 29 12:37:03 PST 2020,1583008623
outside,Italy,1128,29,"105 serious, 46 recovered",Sat Feb 29 12:37:03 PST 2020,1583008623
outside,Diamond Princess,705,6,"36 serious, 10 recovered",Sat Feb 29 12:37:03 PST 2020,1583008623
outside,Iran,593,43,123 recovered,Sat Feb 29 12:37:03 PST 2020,1583008623
outside,Japan,241*,5,"20 serious, 32 recovered",Sat Feb 29 12:37:03 PST 2020,1583008623
outside,Singapore,102,0,"7 critical, 72 recovered",Sat Feb 29 12:37:03 PST 2020,1583008623
outside,Hong Kong,93,2,"4 critical, 2 serious, 18 recovered",Sat Feb 29 12:37:03 PST 2020,1583008623
outside,Germany,79,0,"2 critical, 16 recovered",Sat Feb 29 12:37:03 PST 2020,1583008623
outside,United States,68,1,"1 serious, 7 recovered",Sat Feb 29 12:37:03 PST 2020,1583008623
outside,France,100,2,"8 serious, 12 recovered",Sat Feb 29 12:37:03 PST 2020,1583008623
outside,Spain,45,0,"1 serious, 2 recovered",Sat Feb 29 12:37:03 PST 2020,1583008623
outside,Kuwait,45,0,,Sat Feb 29 12:37:03 PST 2020,1583008623
outside,Thailand,42,0,"2 critical, 28 recovered",Sat Feb 29 12:37:03 PST 2020,1583008623
outside,Taiwan,39,1,5 recovered,Sat Feb 29 12:37:03 PST 2020,1583008623
outside,Bahrain,41,0,,Sat Feb 29 12:37:03 PST 2020,1583008623
outside,Malaysia,25,0,17 recovered,Sat Feb 29 12:37:03 PST 2020,1583008623
outside,Australia,25,0,15 recovered,Sat Feb 29 12:37:03 PST 2020,1583008623
outside,United Kingdom,23,0,8 recovered,Sat Feb 29 12:37:03 PST 2020,1583008623
outside,UAE,19,0,"2 serious, 5 recovered",Sat Feb 29 12:37:03 PST 2020,1583008623
outside,Vietnam,16,0,16 recovered,Sat Feb 29 12:37:03 PST 2020,1583008623
outside,Canada,16,0,3 recovered,Sat Feb 29 12:37:03 PST 2020,1583008623
outside,Sweden,12,0,,Sat Feb 29 12:37:03 PST 2020,1583008623
outside,Macau,10,0,6 recovered,Sat Feb 29 12:37:03 PST 2020,1583008623
outside,Iraq,13,0,,Sat Feb 29 12:37:03 PST 2020,1583008623
outside,Israel,7,0,,Sat Feb 29 12:37:03 PST 2020,1583008623
outside,Oman,6,0,1 recovered,Sat Feb 29 12:37:03 PST 2020,1583008623
outside,Philippines,3,1,2 recovered,Sat Feb 29 12:37:03 PST 2020,1583008623
outside,India,3,0,3 recovered,Sat Feb 29 12:37:03 PST 2020,1583008623
outside,Finland,3,0,1 recovered,Sat Feb 29 12:37:03 PST 2020,1583008623
outside,Russia,2,0,2 recovered,Sat Feb 29 12:37:03 PST 2020,1583008623
outside,Nepal,1,0,1 recovered,Sat Feb 29 12:37:03 PST 2020,1583008623
outside,Cambodia,1,0,1 recovered,Sat Feb 29 12:37:03 PST 2020,1583008623
outside,Sri Lanka,1,0,1 recovered,Sat Feb 29 12:37:03 PST 2020,1583008623
outside,Belgium,1,0,1 recovered,Sat Feb 29 12:37:03 PST 2020,1583008623
outside,Egypt,1,0,1 recovered,Sat Feb 29 12:37:03 PST 2020,1583008623
outside,Lebanon,4,0,,Sat Feb 29 12:37:03 PST 2020,1583008623
outside,Afghanistan,1,0,,Sat Feb 29 12:37:03 PST 2020,1583008623
outside,Austria,9,0,,Sat Feb 29 12:37:03 PST 2020,1583008623
outside,Croatia,6,0,,Sat Feb 29 12:37:03 PST 2020,1583008623
outside,Switzerland,18,0,,Sat Feb 29 12:37:03 PST 2020,1583008623
outside,Algeria,1,0,,Sat Feb 29 12:37:03 PST 2020,1583008623
outside,Brazil,1,0,,Sat Feb 29 12:37:03 PST 2020,1583008623
outside,Greece,4,0,,Sat Feb 29 12:37:03 PST 2020,1583008623
outside,Pakistan,4,0,,Sat Feb 29 12:37:03 PST 2020,1583008623
outside,North Macedonia,1,0,,Sat Feb 29 12:37:03 PST 2020,1583008623
outside,Georgia,3,0,,Sat Feb 29 12:37:03 PST 2020,1583008623
outside,Norway,7,0,,Sat Feb 29 12:37:03 PST 2020,1583008623
outside,Romania,3,0,,Sat Feb 29 12:37:03 PST 2020,1583008623
outside,Denmark,3,0,,Sat Feb 29 12:37:03 PST 2020,1583008623
outside,Estonia,1,0,,Sat Feb 29 12:37:03 PST 2020,1583008623
outside,Netherlands,6,0,,Sat Feb 29 12:37:03 PST 2020,1583008623
outside,San Marino,1,0,1 serious,Sat Feb 29 12:37:03 PST 2020,1583008623
outside,Nigeria,1,0,,Sat Feb 29 12:37:03 PST 2020,1583008623
outside,Lithuania,1,0,,Sat Feb 29 12:37:03 PST 2020,1583008623
outside,New Zealand,1,0,,Sat Feb 29 12:37:03 PST 2020,1583008623
outside,Belarus,1,0,,Sat Feb 29 12:37:03 PST 2020,1583008623
outside,Mexico,3,0,,Sat Feb 29 12:37:03 PST 2020,1583008623
outside,Azerbaijan,1,0,,Sat Feb 29 12:37:03 PST 2020,1583008623
outside,Iceland,1,0,,Sat Feb 29 12:37:03 PST 2020,1583008623
outside,Monaco,1,0,,Sat Feb 29 12:37:03 PST 2020,1583008623
outside,Qatar,1,0,,Sat Feb 29 12:37:03 PST 2020,1583008623
outside,Ecuador,1,0,1 critical,Sat Feb 29 12:37:03 PST 2020,1583008623
outside,Luxembourg,1,0,,Sat Feb 29 12:37:03 PST 2020,1583008623
outside,TOTAL,6718,107,204 serious/critical,Sat Feb 29 12:37:03 PST 2020,1583008623
