OTHER PLACES,Cases,Deaths,Serious,Critical,Recovered,date2,unixtime
Togo,1,0,,,,Wed Mar 11 10:58:41 PDT 2020,1583949521
Nepal,1,0,,,1,Wed Mar 11 10:58:41 PDT 2020,1583949521
Monaco,1,0,,,,Wed Mar 11 10:58:41 PDT 2020,1583949521
Ukraine,1,0,,,,Wed Mar 11 10:58:41 PDT 2020,1583949521
Jordan,1,0,,,,Wed Mar 11 10:58:41 PDT 2020,1583949521
Andorra,1,0,,,,Wed Mar 11 10:58:41 PDT 2020,1583949521
Armenia,1,0,,,,Wed Mar 11 10:58:41 PDT 2020,1583949521
Liechtenstein,1,0,,,,Wed Mar 11 10:58:41 PDT 2020,1583949521
Bhutan,1,0,,,,Wed Mar 11 10:58:41 PDT 2020,1583949521
Gibraltar,1,0,1,,,Wed Mar 11 10:58:41 PDT 2020,1583949521
Vatican City,1,0,,,,Wed Mar 11 10:58:41 PDT 2020,1583949521
Turkey,1,0,,,,Wed Mar 11 10:58:41 PDT 2020,1583949521
Queue,523,,,,,Wed Mar 11 10:58:41 PDT 2020,1583949521
TOTAL,121844,4375,5657,69,66625,Wed Mar 11 10:58:41 PDT 2020,1583949521
