OTHER PLACES,Cases,Deaths,Serious,Critical,Recovered,date2,unixtime
Mainland China,80651,3070,5489,,55404,Sat Mar  7 12:47:45 PST 2020,1583614065
South Korea,7041,48,,36,118,Sat Mar  7 12:47:45 PST 2020,1583614065
Iran,5823,145,,,1669,Sat Mar  7 12:47:45 PST 2020,1583614065
Italy,5883,233,462,,589,Sat Mar  7 12:47:45 PST 2020,1583614065
Germany,800,0,,2,17,Sat Mar  7 12:47:45 PST 2020,1583614065
Diamond Princess,696,7,33,,40,Sat Mar  7 12:47:45 PST 2020,1583614065
France,949,16,21,,12,Sat Mar  7 12:47:45 PST 2020,1583614065
Spain,500,10,11,,30,Sat Mar  7 12:47:45 PST 2020,1583614065
Japan,461,6,29,,10,Sat Mar  7 12:47:45 PST 2020,1583614065
United States,396,19,2,6,9,Sat Mar  7 12:47:45 PST 2020,1583614065
Switzerland,264,1,,,3,Sat Mar  7 12:47:45 PST 2020,1583614065
United Kingdom,209,2,,,12,Sat Mar  7 12:47:45 PST 2020,1583614065
Sweden,161,0,,,,Sat Mar  7 12:47:45 PST 2020,1583614065
Singapore,138,0,,8,90,Sat Mar  7 12:47:45 PST 2020,1583614065
Netherlands,188,1,1,,,Sat Mar  7 12:47:45 PST 2020,1583614065
Norway,156,0,,,,Sat Mar  7 12:47:45 PST 2020,1583614065
Belgium,169,0,1,,1,Sat Mar  7 12:47:45 PST 2020,1583614065
Hong Kong,108,2,2,4,51,Sat Mar  7 12:47:45 PST 2020,1583614065
Malaysia,83,0,,,23,Sat Mar  7 12:47:45 PST 2020,1583614065
Austria,79,0,,,,Sat Mar  7 12:47:45 PST 2020,1583614065
Greece,66,0,1,,,Sat Mar  7 12:47:45 PST 2020,1583614065
Australia,62,2,,,22,Sat Mar  7 12:47:45 PST 2020,1583614065
Bahrain,62,0,,,6,Sat Mar  7 12:47:45 PST 2020,1583614065
Kuwait,61,0,0,0,0,Sat Mar  7 12:47:45 PST 2020,1583614065
Canada,60,0,,1,8,Sat Mar  7 12:47:45 PST 2020,1583614065
Iceland,50,0,,,,Sat Mar  7 12:47:45 PST 2020,1583614065
Thailand,47,1,1,,31,Sat Mar  7 12:47:45 PST 2020,1583614065
Iraq,46,3,,,,Sat Mar  7 12:47:45 PST 2020,1583614065
Taiwan,45,1,0,0,12,Sat Mar  7 12:47:45 PST 2020,1583614065
UAE,45,0,2,,7,Sat Mar  7 12:47:45 PST 2020,1583614065
India,34,0,,,3,Sat Mar  7 12:47:45 PST 2020,1583614065
Portugal,21,0,,,,Sat Mar  7 12:47:45 PST 2020,1583614065
