OTHER PLACES,Cases,Deaths,Serious,Critical,Recovered,date2,unixtime
Mainland China,80651,3070,5489,,55404,Fri Mar  6 19:22:17 PST 2020,1583551337
South Korea,6767,44,27,25,108,Fri Mar  6 19:22:17 PST 2020,1583551337
Iran,4747,124,,,913,Fri Mar  6 19:22:17 PST 2020,1583551337
Italy,4636,197,462,,523,Fri Mar  6 19:22:17 PST 2020,1583551337
Diamond Princess,696,6,34,,40,Fri Mar  6 19:22:17 PST 2020,1583551337
Germany,670,0,,2,17,Fri Mar  6 19:22:17 PST 2020,1583551337
France,613,9,23,,12,Fri Mar  6 19:22:17 PST 2020,1583551337
Spain,402,5,7,,2,Fri Mar  6 19:22:17 PST 2020,1583551337
Japan,350,6,29,,10,Fri Mar  6 19:22:17 PST 2020,1583551337
United States,321,14,2,6,9,Fri Mar  6 19:22:17 PST 2020,1583551337
Switzerland,210,1,,,3,Fri Mar  6 19:22:17 PST 2020,1583551337
United Kingdom,164,1,,,12,Fri Mar  6 19:22:17 PST 2020,1583551337
Sweden,137,0,,,,Fri Mar  6 19:22:17 PST 2020,1583551337
Singapore,130,0,,9,82,Fri Mar  6 19:22:17 PST 2020,1583551337
Netherlands,128,1,1,,,Fri Mar  6 19:22:17 PST 2020,1583551337
Norway,127,0,,,,Fri Mar  6 19:22:17 PST 2020,1583551337
Belgium,109,0,1,,1,Fri Mar  6 19:22:17 PST 2020,1583551337
Hong Kong,108,2,2,4,51,Fri Mar  6 19:22:17 PST 2020,1583551337
Malaysia,83,0,,,23,Fri Mar  6 19:22:17 PST 2020,1583551337
Austria,66,0,,,,Fri Mar  6 19:22:17 PST 2020,1583551337
Australia,61,2,,,22,Fri Mar  6 19:22:17 PST 2020,1583551337
Kuwait,58,0,0,0,0,Fri Mar  6 19:22:17 PST 2020,1583551337
Bahrain,56,0,,,1,Fri Mar  6 19:22:17 PST 2020,1583551337
Canada,54,0,,1,8,Fri Mar  6 19:22:17 PST 2020,1583551337
Thailand,47,1,1,,31,Fri Mar  6 19:22:17 PST 2020,1583551337
Iraq,46,3,,,,Fri Mar  6 19:22:17 PST 2020,1583551337
Taiwan,45,1,0,0,12,Fri Mar  6 19:22:17 PST 2020,1583551337
Greece,45,0,1,,,Fri Mar  6 19:22:17 PST 2020,1583551337
Iceland,45,0,,,,Fri Mar  6 19:22:17 PST 2020,1583551337
India,31,0,,,3,Fri Mar  6 19:22:17 PST 2020,1583551337
UAE,43,0,2,,7,Fri Mar  6 19:22:17 PST 2020,1583551337
Czech Republic,19,0,0,0,0,Fri Mar  6 19:22:17 PST 2020,1583551337
Ireland,18,0,,,,Fri Mar  6 19:22:17 PST 2020,1583551337
Algeria,17,0,,,,Fri Mar  6 19:22:17 PST 2020,1583551337
Israel,17,0,,,,Fri Mar  6 19:22:17 PST 2020,1583551337
Vietnam,17,0,,,16,Fri Mar  6 19:22:17 PST 2020,1583551337
San Marino,16,1,3,,,Fri Mar  6 19:22:17 PST 2020,1583551337
Lebanon,16,0,,1,,Fri Mar  6 19:22:17 PST 2020,1583551337
Oman,16,0,,,2,Fri Mar  6 19:22:17 PST 2020,1583551337
Denmark,15,0,,,,Fri Mar  6 19:22:17 PST 2020,1583551337
Ecuador,13,0,,1,,Fri Mar  6 19:22:17 PST 2020,1583551337
Brazil,13,0,,,,Fri Mar  6 19:22:17 PST 2020,1583551337
Finland,12,0,,,1,Fri Mar  6 19:22:17 PST 2020,1583551337
Macau,10,0,,,6,Fri Mar  6 19:22:17 PST 2020,1583551337
Croatia,10,0,,,,Fri Mar  6 19:22:17 PST 2020,1583551337
