OTHER PLACES,Cases,Deaths,Serious,Critical,Recovered,date2,unixtime
Mainland China,80695,3097,5264,,57065,Sat Mar  7 19:55:20 PST 2020,1583639720
South Korea,7134,50,,36,118,Sat Mar  7 19:55:20 PST 2020,1583639720
Iran,5823,145,,,1669,Sat Mar  7 19:55:20 PST 2020,1583639720
Italy,5883,233,462,,589,Sat Mar  7 19:55:20 PST 2020,1583639720
Germany,800,0,,2,17,Sat Mar  7 19:55:20 PST 2020,1583639720
Diamond Princess,696,7,33,,40,Sat Mar  7 19:55:20 PST 2020,1583639720
France,949,16,21,,12,Sat Mar  7 19:55:20 PST 2020,1583639720
Spain,516,10,11,,30,Sat Mar  7 19:55:20 PST 2020,1583639720
Japan,461,6,29,,10,Sat Mar  7 19:55:20 PST 2020,1583639720
United States,440,19,2,6,9,Sat Mar  7 19:55:20 PST 2020,1583639720
Switzerland,264,1,,,3,Sat Mar  7 19:55:20 PST 2020,1583639720
United Kingdom,209,2,,,12,Sat Mar  7 19:55:20 PST 2020,1583639720
Sweden,161,0,,,,Sat Mar  7 19:55:20 PST 2020,1583639720
Singapore,138,0,,8,90,Sat Mar  7 19:55:20 PST 2020,1583639720
Netherlands,188,1,1,,,Sat Mar  7 19:55:20 PST 2020,1583639720
Norway,156,0,,,,Sat Mar  7 19:55:20 PST 2020,1583639720
Belgium,169,0,1,,1,Sat Mar  7 19:55:20 PST 2020,1583639720
Hong Kong,108,2,2,4,51,Sat Mar  7 19:55:20 PST 2020,1583639720
Malaysia,93,0,,,23,Sat Mar  7 19:55:20 PST 2020,1583639720
Austria,79,0,,,,Sat Mar  7 19:55:20 PST 2020,1583639720
Australia,77,3,,,22,Sat Mar  7 19:55:20 PST 2020,1583639720
Greece,66,0,1,,,Sat Mar  7 19:55:20 PST 2020,1583639720
Bahrain,62,0,,,6,Sat Mar  7 19:55:20 PST 2020,1583639720
Kuwait,61,0,0,0,0,Sat Mar  7 19:55:20 PST 2020,1583639720
Canada,60,0,,1,8,Sat Mar  7 19:55:20 PST 2020,1583639720
Iceland,50,0,,,,Sat Mar  7 19:55:20 PST 2020,1583639720
Egypt,48,0,,,1,Sat Mar  7 19:55:20 PST 2020,1583639720
Thailand,47,1,1,,31,Sat Mar  7 19:55:20 PST 2020,1583639720
Iraq,46,3,,,,Sat Mar  7 19:55:20 PST 2020,1583639720
Taiwan,45,1,0,0,12,Sat Mar  7 19:55:20 PST 2020,1583639720
UAE,45,0,2,,7,Sat Mar  7 19:55:20 PST 2020,1583639720
India,34,0,,,3,Sat Mar  7 19:55:20 PST 2020,1583639720
Lebanon,28,0,,1,,Sat Mar  7 19:55:20 PST 2020,1583639720
Portugal,21,0,,,,Sat Mar  7 19:55:20 PST 2020,1583639720
Vietnam,21,0,,,16,Sat Mar  7 19:55:20 PST 2020,1583639720
Czech Republic,19,0,0,0,0,Sat Mar  7 19:55:20 PST 2020,1583639720
Finland,19,0,,,1,Sat Mar  7 19:55:20 PST 2020,1583639720
Brazil,19,0,,,,Sat Mar  7 19:55:20 PST 2020,1583639720
Ireland,19,0,,,,Sat Mar  7 19:55:20 PST 2020,1583639720
Algeria,17,0,,,,Sat Mar  7 19:55:20 PST 2020,1583639720
Israel,17,0,,,,Sat Mar  7 19:55:20 PST 2020,1583639720
San Marino,16,1,3,,,Sat Mar  7 19:55:20 PST 2020,1583639720
Oman,16,0,,,2,Sat Mar  7 19:55:20 PST 2020,1583639720
Denmark,15,0,,,,Sat Mar  7 19:55:20 PST 2020,1583639720
Russia,15,0,,,3,Sat Mar  7 19:55:20 PST 2020,1583639720
Ecuador,14,0,,1,,Sat Mar  7 19:55:20 PST 2020,1583639720
Romania,13,0,,,3,Sat Mar  7 19:55:20 PST 2020,1583639720
Qatar,12,0,,,,Sat Mar  7 19:55:20 PST 2020,1583639720
Slovenia,12,0,0,0,0,Sat Mar  7 19:55:20 PST 2020,1583639720
Macau,10,0,,,6,Sat Mar  7 19:55:20 PST 2020,1583639720
Croatia,10,0,,,,Sat Mar  7 19:55:20 PST 2020,1583639720
Georgia,9,0,1,,,Sat Mar  7 19:55:20 PST 2020,1583639720
Argentina,9,1,,,,Sat Mar  7 19:55:20 PST 2020,1583639720
Saudi Arabia,7,0,,,,Sat Mar  7 19:55:20 PST 2020,1583639720
Belarus,6,0,,,,Sat Mar  7 19:55:20 PST 2020,1583639720
Azerbaijan,6,0,,,,Sat Mar  7 19:55:20 PST 2020,1583639720
Mexico,6,0,,,1,Sat Mar  7 19:55:20 PST 2020,1583639720
Philippines,6,1,1,,2,Sat Mar  7 19:55:20 PST 2020,1583639720
New Zealand,5,0,,,,Sat Mar  7 19:55:20 PST 2020,1583639720
Estonia,5,0,0,0,0,Sat Mar  7 19:55:20 PST 2020,1583639720
Pakistan,5,0,,,,Sat Mar  7 19:55:20 PST 2020,1583639720
Poland,5,0,0,0,0,Sat Mar  7 19:55:20 PST 2020,1583639720
Chile,5,0,,,,Sat Mar  7 19:55:20 PST 2020,1583639720
Senegal,4,0,0,0,0,Sat Mar  7 19:55:20 PST 2020,1583639720
Palestine,4,0,,,,Sat Mar  7 19:55:20 PST 2020,1583639720
Indonesia,4,0,,,,Sat Mar  7 19:55:20 PST 2020,1583639720
Afghanistan,4,0,,,,Sat Mar  7 19:55:20 PST 2020,1583639720
Luxembourg,3,0,,,,Sat Mar  7 19:55:20 PST 2020,1583639720
Hungary,2,0,0,0,0,Sat Mar  7 19:55:20 PST 2020,1583639720
Morocco,2,0,,,,Sat Mar  7 19:55:20 PST 2020,1583639720
Bosnia,2,0,,,,Sat Mar  7 19:55:20 PST 2020,1583639720
Cameroon,2,0,,,,Sat Mar  7 19:55:20 PST 2020,1583639720
