china,location,Cases,Deaths,Serious,Critical,Recovered,date2,unixtime
inside,Hubei province(includes Wuhan),67466,2902,5788,,40479,Thu Mar  5 16:15:31 PST 2020,1583453731
inside,Guangdong province,1350,7,12,19,1159,Thu Mar  5 16:15:31 PST 2020,1583453731
inside,Henan province,1272,22,3,2,1234,Thu Mar  5 16:15:31 PST 2020,1583453731
inside,Zhejiang province,1213,1,3,3,1107,Thu Mar  5 16:15:31 PST 2020,1583453731
inside,Hunan province,1018,4,15,,913,Thu Mar  5 16:15:31 PST 2020,1583453731
inside,Beijing,417,8,,,294,Thu Mar  5 16:15:31 PST 2020,1583453731
inside,Shanghai,338,3,,9,298,Thu Mar  5 16:15:31 PST 2020,1583453731
inside,Other regions,7335,65,100+,,,Thu Mar  5 16:15:31 PST 2020,1583453731
inside,CHINA TOTAL,80409,3012,5952,,52045,Thu Mar  5 16:15:31 PST 2020,1583453731
outside,South Korea,6088,42,27,25,88,Thu Mar  5 16:15:31 PST 2020,1583453731
outside,Italy,3858,148,351,,414,Thu Mar  5 16:15:31 PST 2020,1583453731
outside,Iran,3513,108,,,552,Thu Mar  5 16:15:31 PST 2020,1583453731
outside,Diamond Princess,696,6,34,,40,Thu Mar  5 16:15:31 PST 2020,1583453731
outside,France,423,7,23,,12,Thu Mar  5 16:15:31 PST 2020,1583453731
outside,Germany,400,0,,2,17,Thu Mar  5 16:15:31 PST 2020,1583453731
outside,Japan,350,6,29,,10,Thu Mar  5 16:15:31 PST 2020,1583453731
outside,Spain,248,3,7,,2,Thu Mar  5 16:15:31 PST 2020,1583453731
outside,United States,206,12,2,6,9,Thu Mar  5 16:15:31 PST 2020,1583453731
outside,Singapore,117,0,,7,81,Thu Mar  5 16:15:31 PST 2020,1583453731
outside,United Kingdom,116,1,,,8,Thu Mar  5 16:15:31 PST 2020,1583453731
outside,Hong Kong,105,2,2,4,36,Thu Mar  5 16:15:31 PST 2020,1583453731
outside,Switzerland,80,1,,,,Thu Mar  5 16:15:31 PST 2020,1583453731
outside,Norway,72,0,,,,Thu Mar  5 16:15:31 PST 2020,1583453731
outside,Sweden,90,0,,,,Thu Mar  5 16:15:31 PST 2020,1583453731
outside,Netherlands,82,0,1,,,Thu Mar  5 16:15:31 PST 2020,1583453731
outside,Australia,60,2,,,22,Thu Mar  5 16:15:31 PST 2020,1583453731
outside,Kuwait,58,0,0,0,0,Thu Mar  5 16:15:31 PST 2020,1583453731
outside,Malaysia,55,0,,,22,Thu Mar  5 16:15:31 PST 2020,1583453731
outside,Belgium,50,0,1,,1,Thu Mar  5 16:15:31 PST 2020,1583453731
outside,Bahrain,49,0,,,1,Thu Mar  5 16:15:31 PST 2020,1583453731
outside,Thailand,47,1,1,,31,Thu Mar  5 16:15:31 PST 2020,1583453731
outside,Taiwan,42,1,0,0,12,Thu Mar  5 16:15:31 PST 2020,1583453731
outside,Austria,37,0,,,,Thu Mar  5 16:15:31 PST 2020,1583453731
outside,Canada,37,0,,1,3,Thu Mar  5 16:15:31 PST 2020,1583453731
outside,Iraq,35,2,,,,Thu Mar  5 16:15:31 PST 2020,1583453731
outside,Iceland,34,0,,,,Thu Mar  5 16:15:31 PST 2020,1583453731
outside,Greece,31,0,,,,Thu Mar  5 16:15:31 PST 2020,1583453731
outside,India,30,0,,,3,Thu Mar  5 16:15:31 PST 2020,1583453731
outside,UAE,27,0,2,,5,Thu Mar  5 16:15:31 PST 2020,1583453731
outside,Algeria,17,0,,,,Thu Mar  5 16:15:31 PST 2020,1583453731
outside,Vietnam,16,0,,,16,Thu Mar  5 16:15:31 PST 2020,1583453731
outside,San Marino,16,1,3,,,Thu Mar  5 16:15:31 PST 2020,1583453731
outside,Lebanon,16,0,,1,,Thu Mar  5 16:15:31 PST 2020,1583453731
outside,Israel,15,0,,,,Thu Mar  5 16:15:31 PST 2020,1583453731
outside,Oman,15,0,,,2,Thu Mar  5 16:15:31 PST 2020,1583453731
outside,Denmark,15,0,,,,Thu Mar  5 16:15:31 PST 2020,1583453731
outside,Finland,12,0,,,1,Thu Mar  5 16:15:31 PST 2020,1583453731
outside,Macau,10,0,,,6,Thu Mar  5 16:15:31 PST 2020,1583453731
outside,Ecuador,10,0,,1,,Thu Mar  5 16:15:31 PST 2020,1583453731
outside,Croatia,10,0,,,,Thu Mar  5 16:15:31 PST 2020,1583453731
outside,Qatar,8,0,,,,Thu Mar  5 16:15:31 PST 2020,1583453731
outside,Czech Republic,8,0,0,0,0,Thu Mar  5 16:15:31 PST 2020,1583453731
outside,Portugal,8,0,,,,Thu Mar  5 16:15:31 PST 2020,1583453731
outside,Ireland,13,0,,,,Thu Mar  5 16:15:31 PST 2020,1583453731
outside,Belarus,6,0,,,,Thu Mar  5 16:15:31 PST 2020,1583453731
outside,Romania,6,0,,,,Thu Mar  5 16:15:31 PST 2020,1583453731
outside,Slovenia,6,0,,,0,Thu Mar  5 16:15:31 PST 2020,1583453731
outside,Mexico,5,0,,,1,Thu Mar  5 16:15:31 PST 2020,1583453731
outside,Pakistan,5,0,,,,Thu Mar  5 16:15:31 PST 2020,1583453731
outside,Senegal,4,0,0,0,0,Thu Mar  5 16:15:31 PST 2020,1583453731
outside,Brazil,8,0,,,,Thu Mar  5 16:15:31 PST 2020,1583453731
outside,Estonia,5,0,0,0,0,Thu Mar  5 16:15:31 PST 2020,1583453731
outside,Palestine,4,0,,,,Thu Mar  5 16:15:31 PST 2020,1583453731
outside,Russia,4,0,,,2,Thu Mar  5 16:15:31 PST 2020,1583453731
outside,Georgia,9,0,1,,,Thu Mar  5 16:15:31 PST 2020,1583453731
outside,Azerbaijan,6,0,,,,Thu Mar  5 16:15:31 PST 2020,1583453731
outside,Saudi Arabia,5,0,,,,Thu Mar  5 16:15:31 PST 2020,1583453731
outside,Philippines,3,1,,,2,Thu Mar  5 16:15:31 PST 2020,1583453731
outside,Chile,3,0,,,,Thu Mar  5 16:15:31 PST 2020,1583453731
outside,New Zealand,3,0,,,,Thu Mar  5 16:15:31 PST 2020,1583453731
outside,Egypt,3,0,,,1,Thu Mar  5 16:15:31 PST 2020,1583453731
outside,Indonesia,2,0,,,,Thu Mar  5 16:15:31 PST 2020,1583453731
outside,Hungary,2,0,0,0,0,Thu Mar  5 16:15:31 PST 2020,1583453731
outside,Morocco,2,0,,,,Thu Mar  5 16:15:31 PST 2020,1583453731
outside,Bosnia,2,0,,,,Thu Mar  5 16:15:31 PST 2020,1583453731
outside,Nepal,1,0,,,1,Thu Mar  5 16:15:31 PST 2020,1583453731
