OTHER PLACES,Cases,Deaths,Serious,Critical,Recovered,date2,unixtime
China,80860,3213,3032,,67490,Mon Mar 16 12:53:02 PDT 2020,1584388382
Italy,27980,2158,1851,,2749,Mon Mar 16 12:53:02 PDT 2020,1584388382
Iran,14991,853,,,4996,Mon Mar 16 12:53:02 PDT 2020,1584388382
Spain,9940,342,432,,530,Mon Mar 16 12:53:02 PDT 2020,1584388382
South Korea,8236,75,,36,1137,Mon Mar 16 12:53:02 PDT 2020,1584388382
Germany,7272,14,,2,60,Mon Mar 16 12:53:02 PDT 2020,1584388382
France,6633,148,300,,12,Mon Mar 16 12:53:02 PDT 2020,1584388382
United States,4289,71,60,4,9,Mon Mar 16 12:53:02 PDT 2020,1584388382
Switzerland,2200,14,,,4,Mon Mar 16 12:53:02 PDT 2020,1584388382
United Kingdom,1543,55,20,,18,Mon Mar 16 12:53:02 PDT 2020,1584388382
Netherlands,1413,24,,45,2,Mon Mar 16 12:53:02 PDT 2020,1584388382
Norway,1256,3,,,,Mon Mar 16 12:53:02 PDT 2020,1584388382
Belgium,1085,5,53,,1,Mon Mar 16 12:53:02 PDT 2020,1584388382
Sweden,1032,3,,,,Mon Mar 16 12:53:02 PDT 2020,1584388382
Austria,959,1,,,6,Mon Mar 16 12:53:02 PDT 2020,1584388382
Denmark,932,1,,,,Mon Mar 16 12:53:02 PDT 2020,1584388382
Japan,818,24,32,,59,Mon Mar 16 12:53:02 PDT 2020,1584388382
Diamond Princess,697,7,14,,245,Mon Mar 16 12:53:02 PDT 2020,1584388382
Malaysia,553,0,5,,42,Mon Mar 16 12:53:02 PDT 2020,1584388382
Qatar,401,0,,,4,Mon Mar 16 12:53:02 PDT 2020,1584388382
Canada,373,4,,1,11,Mon Mar 16 12:53:02 PDT 2020,1584388382
Australia,360,5,,,27,Mon Mar 16 12:53:02 PDT 2020,1584388382
Greece,331,4,5,,10,Mon Mar 16 12:53:02 PDT 2020,1584388382
Portugal,331,1,18,,2,Mon Mar 16 12:53:02 PDT 2020,1584388382
Czech Republic,298,0,2,0,0,Mon Mar 16 12:53:02 PDT 2020,1584388382
Israel,277,0,4,,4,Mon Mar 16 12:53:02 PDT 2020,1584388382
Finland,272,0,,,1,Mon Mar 16 12:53:02 PDT 2020,1584388382
Singapore,226,0,,13,105,Mon Mar 16 12:53:02 PDT 2020,1584388382
Bahrain,221,1,,1,77,Mon Mar 16 12:53:02 PDT 2020,1584388382
Slovenia,219,1,0,0,0,Mon Mar 16 12:53:02 PDT 2020,1584388382
Brazil,218,0,,,1,Mon Mar 16 12:53:02 PDT 2020,1584388382
Iceland,180,0,1,,,Mon Mar 16 12:53:02 PDT 2020,1584388382
Pakistan,179,0,,,3,Mon Mar 16 12:53:02 PDT 2020,1584388382
Estonia,171,0,,,1,Mon Mar 16 12:53:02 PDT 2020,1584388382
Ireland,169,2,,,,Mon Mar 16 12:53:02 PDT 2020,1584388382
Romania,159,0,,,9,Mon Mar 16 12:53:02 PDT 2020,1584388382
Chile,156,0,,,,Mon Mar 16 12:53:02 PDT 2020,1584388382
Poland,150,3,2,0,0,Mon Mar 16 12:53:02 PDT 2020,1584388382
Hong Kong,149,4,2,2,81,Mon Mar 16 12:53:02 PDT 2020,1584388382
Thailand,147,1,1,,38,Mon Mar 16 12:53:02 PDT 2020,1584388382
Philippines,142,12,1,,3,Mon Mar 16 12:53:02 PDT 2020,1584388382
Indonesia,134,5,,,8,Mon Mar 16 12:53:02 PDT 2020,1584388382
Saudi Arabia,133,0,,,6,Mon Mar 16 12:53:02 PDT 2020,1584388382
Iraq,133,10,,,26,Mon Mar 16 12:53:02 PDT 2020,1584388382
India,130,2,,,13,Mon Mar 16 12:53:02 PDT 2020,1584388382
Egypt,126,2,,,27,Mon Mar 16 12:53:02 PDT 2020,1584388382
Kuwait,112,0,4,,9,Mon Mar 16 12:53:02 PDT 2020,1584388382
San Marino,109,7,11,,4,Mon Mar 16 12:53:02 PDT 2020,1584388382
Lebanon,99,3,,2,,Mon Mar 16 12:53:02 PDT 2020,1584388382
United Arab Emirates,98,0,,,26,Mon Mar 16 12:53:02 PDT 2020,1584388382
Russia,93,0,,,4,Mon Mar 16 12:53:02 PDT 2020,1584388382
Peru,86,0,,,,Mon Mar 16 12:53:02 PDT 2020,1584388382
Luxembourg,77,1,,,,Mon Mar 16 12:53:02 PDT 2020,1584388382
Taiwan,67,1,0,0,20,Mon Mar 16 12:53:02 PDT 2020,1584388382
South Africa,62,0,,,,Mon Mar 16 12:53:02 PDT 2020,1584388382
Slovakia,61,0,,,,Mon Mar 16 12:53:02 PDT 2020,1584388382
Algeria,60,4,,,10,Mon Mar 16 12:53:02 PDT 2020,1584388382
