OTHER PLACES,Cases,Deaths,Serious,Critical,Recovered,date2,unixtime
Hungary,9,0,0,0,0,Mon Mar  9 16:06:48 PDT 2020,1583795208
Mexico,7,0,1,,1,Mon Mar  9 16:06:48 PDT 2020,1583795208
Peru,7,0,,,,Mon Mar  9 16:06:48 PDT 2020,1583795208
Belarus,6,0,,,,Mon Mar  9 16:06:48 PDT 2020,1583795208
Azerbaijan,6,0,,,,Mon Mar  9 16:06:48 PDT 2020,1583795208
Latvia,6,0,,,,Mon Mar  9 16:06:48 PDT 2020,1583795208
New Zealand,5,0,,,,Mon Mar  9 16:06:48 PDT 2020,1583795208
Luxembourg,5,0,,,,Mon Mar  9 16:06:48 PDT 2020,1583795208
Pakistan,5,0,,,,Mon Mar  9 16:06:48 PDT 2020,1583795208
Slovakia,5,0,,,,Mon Mar  9 16:06:48 PDT 2020,1583795208
Senegal,4,0,0,0,0,Mon Mar  9 16:06:48 PDT 2020,1583795208
Palestine,4,0,,,,Mon Mar  9 16:06:48 PDT 2020,1583795208
Afghanistan,4,0,,,,Mon Mar  9 16:06:48 PDT 2020,1583795208
Bulgaria,4,0,,,,Mon Mar  9 16:06:48 PDT 2020,1583795208
Maldives,4,0,,,,Mon Mar  9 16:06:48 PDT 2020,1583795208
South Africa,3,0,,,,Mon Mar  9 16:06:48 PDT 2020,1583795208
Bangladesh,3,0,,,,Mon Mar  9 16:06:48 PDT 2020,1583795208
Morocco,2,0,,,,Mon Mar  9 16:06:48 PDT 2020,1583795208
Bosnia,2,0,,,,Mon Mar  9 16:06:48 PDT 2020,1583795208
Cameroon,2,0,,,,Mon Mar  9 16:06:48 PDT 2020,1583795208
Cambodia,2,0,,,1,Mon Mar  9 16:06:48 PDT 2020,1583795208
Tunisia,2,0,,,,Mon Mar  9 16:06:48 PDT 2020,1583795208
Albania,2,0,,,,Mon Mar  9 16:06:48 PDT 2020,1583795208
Nigeria,2,0,0,0,0,Mon Mar  9 16:06:48 PDT 2020,1583795208
Moldova,1,0,,,,Mon Mar  9 16:06:48 PDT 2020,1583795208
Malta,1,0,,,,Mon Mar  9 16:06:48 PDT 2020,1583795208
Togo,1,0,,,,Mon Mar  9 16:06:48 PDT 2020,1583795208
Paraguay,1,0,,,,Mon Mar  9 16:06:48 PDT 2020,1583795208
Nepal,1,0,,,1,Mon Mar  9 16:06:48 PDT 2020,1583795208
Sri Lanka,1,0,,,1,Mon Mar  9 16:06:48 PDT 2020,1583795208
North Macedonia,1,0,,,,Mon Mar  9 16:06:48 PDT 2020,1583795208
Lithuania,1,0,,,,Mon Mar  9 16:06:48 PDT 2020,1583795208
Monaco,1,0,,,,Mon Mar  9 16:06:48 PDT 2020,1583795208
Ukraine,1,0,,,,Mon Mar  9 16:06:48 PDT 2020,1583795208
Jordan,1,0,,,,Mon Mar  9 16:06:48 PDT 2020,1583795208
Andorra,1,0,,,,Mon Mar  9 16:06:48 PDT 2020,1583795208
Armenia,1,0,,,,Mon Mar  9 16:06:48 PDT 2020,1583795208
Dominican Republic,1,0,,,,Mon Mar  9 16:06:48 PDT 2020,1583795208
Liechtenstein,1,0,,,,Mon Mar  9 16:06:48 PDT 2020,1583795208
Bhutan,1,0,,,,Mon Mar  9 16:06:48 PDT 2020,1583795208
Gibraltar,1,0,1,,,Mon Mar  9 16:06:48 PDT 2020,1583795208
Serbia,1,0,,,,Mon Mar  9 16:06:48 PDT 2020,1583795208
Vatican City,1,0,,,,Mon Mar  9 16:06:48 PDT 2020,1583795208
Colombia,1,0,,,,Mon Mar  9 16:06:48 PDT 2020,1583795208
TOTAL,113464,3989,6008,61,62590,Mon Mar  9 16:06:48 PDT 2020,1583795208
