OTHER PLACES,Cases,Deaths,Serious,Critical,Recovered,date2,unixtime
Mainland China,80793,3169,4257,,62793,Thu Mar 12 10:55:00 PDT 2020,1584035700
Italy,15113,1016,1153,,1258,Thu Mar 12 10:55:00 PDT 2020,1584035700
Iran,10075,429,,,2959,Thu Mar 12 10:55:00 PDT 2020,1584035700
South Korea,7869,66,,36,333,Thu Mar 12 10:55:00 PDT 2020,1584035700
Spain,3059,86,190,,189,Thu Mar 12 10:55:00 PDT 2020,1584035700
Germany,2512,5,,2,25,Thu Mar 12 10:55:00 PDT 2020,1584035700
France,2281,48,105,,12,Thu Mar 12 10:55:00 PDT 2020,1584035700
United States,1336,36,2,6,9,Thu Mar 12 10:55:00 PDT 2020,1584035700
Diamond Princess,696,7,14,,245,Thu Mar 12 10:55:00 PDT 2020,1584035700
Switzerland,642,4,,,4,Thu Mar 12 10:55:00 PDT 2020,1584035700
Japan,638,16,26,,59,Thu Mar 12 10:55:00 PDT 2020,1584035700
Norway,629,0,,,,Thu Mar 12 10:55:00 PDT 2020,1584035700
Denmark*,617,0,,,,Thu Mar 12 10:55:00 PDT 2020,1584035700
Netherlands,503,5,1,,2,Thu Mar 12 10:55:00 PDT 2020,1584035700
Sweden,500,1,,,,Thu Mar 12 10:55:00 PDT 2020,1584035700
United Kingdom,456,8,20,,12,Thu Mar 12 10:55:00 PDT 2020,1584035700
Belgium,314,3,,,1,Thu Mar 12 10:55:00 PDT 2020,1584035700
Austria,302,1,,,4,Thu Mar 12 10:55:00 PDT 2020,1584035700
Qatar,262,0,,,,Thu Mar 12 10:55:00 PDT 2020,1584035700
Bahrain,195,0,,1,35,Thu Mar 12 10:55:00 PDT 2020,1584035700
Singapore,178,0,,9,96,Thu Mar 12 10:55:00 PDT 2020,1584035700
Malaysia,149,0,2,,26,Thu Mar 12 10:55:00 PDT 2020,1584035700
Australia,156,3,,,26,Thu Mar 12 10:55:00 PDT 2020,1584035700
Hong Kong,130,2,2,4,59,Thu Mar 12 10:55:00 PDT 2020,1584035700
Canada,109,1,,1,9,Thu Mar 12 10:55:00 PDT 2020,1584035700
Israel,100,0,1,,3,Thu Mar 12 10:55:00 PDT 2020,1584035700
Greece,99,1,2,,,Thu Mar 12 10:55:00 PDT 2020,1584035700
Czech Republic,94,0,0,0,0,Thu Mar 12 10:55:00 PDT 2020,1584035700
Iceland,85,0,,,,Thu Mar 12 10:55:00 PDT 2020,1584035700
Kuwait,80,0,4,,5,Thu Mar 12 10:55:00 PDT 2020,1584035700
UAE,74,0,2,,17,Thu Mar 12 10:55:00 PDT 2020,1584035700
India,73,0,,,4,Thu Mar 12 10:55:00 PDT 2020,1584035700
Iraq,71,8,,,15,Thu Mar 12 10:55:00 PDT 2020,1584035700
Thailand,70,1,1,,35,Thu Mar 12 10:55:00 PDT 2020,1584035700
Egypt,67,1,,,27,Thu Mar 12 10:55:00 PDT 2020,1584035700
San Marino,62,2,5,,,Thu Mar 12 10:55:00 PDT 2020,1584035700
Lebanon,61,3,,3,,Thu Mar 12 10:55:00 PDT 2020,1584035700
Finland,59,0,,,1,Thu Mar 12 10:55:00 PDT 2020,1584035700
Portugal,59,0,,,,Thu Mar 12 10:55:00 PDT 2020,1584035700
Slovenia,57,0,0,0,0,Thu Mar 12 10:55:00 PDT 2020,1584035700
Brazil,52,0,,,,Thu Mar 12 10:55:00 PDT 2020,1584035700
Philippines,52,2,1,,2,Thu Mar 12 10:55:00 PDT 2020,1584035700
Taiwan,49,1,0,0,20,Thu Mar 12 10:55:00 PDT 2020,1584035700
Romania,48,0,,,6,Thu Mar 12 10:55:00 PDT 2020,1584035700
Poland,47,0,2,0,0,Thu Mar 12 10:55:00 PDT 2020,1584035700
Saudi Arabia,45,0,,,1,Thu Mar 12 10:55:00 PDT 2020,1584035700
Ireland,43,1,,,,Thu Mar 12 10:55:00 PDT 2020,1584035700
Vietnam,39,0,,,16,Thu Mar 12 10:55:00 PDT 2020,1584035700
Indonesia,34,1,,,,Thu Mar 12 10:55:00 PDT 2020,1584035700
Palestine,30,0,,,,Thu Mar 12 10:55:00 PDT 2020,1584035700
Russia,28,0,,,3,Thu Mar 12 10:55:00 PDT 2020,1584035700
Algeria,24,1,,,,Thu Mar 12 10:55:00 PDT 2020,1584035700
Georgia,24,0,1,,,Thu Mar 12 10:55:00 PDT 2020,1584035700
Chile,23,0,,,,Thu Mar 12 10:55:00 PDT 2020,1584035700
Costa Rica,22,0,1,,,Thu Mar 12 10:55:00 PDT 2020,1584035700
Argentina,21,1,,,,Thu Mar 12 10:55:00 PDT 2020,1584035700
Pakistan,19,0,,,2,Thu Mar 12 10:55:00 PDT 2020,1584035700
Croatia,19,0,,,,Thu Mar 12 10:55:00 PDT 2020,1584035700
Serbia,19,0,,,,Thu Mar 12 10:55:00 PDT 2020,1584035700
Luxembourg,19,0,,,,Thu Mar 12 10:55:00 PDT 2020,1584035700
Oman,18,0,0,0,9,Thu Mar 12 10:55:00 PDT 2020,1584035700
Peru,17,0,,,,Thu Mar 12 10:55:00 PDT 2020,1584035700
Ecuador,17,0,,1,,Thu Mar 12 10:55:00 PDT 2020,1584035700
South Africa,17,0,,,,Thu Mar 12 10:55:00 PDT 2020,1584035700
Latvia,16,0,,,,Thu Mar 12 10:55:00 PDT 2020,1584035700
Albania,15,1,,,,Thu Mar 12 10:55:00 PDT 2020,1584035700
Hungary,13,0,0,0,0,Thu Mar 12 10:55:00 PDT 2020,1584035700
Belarus,12,0,,,3,Thu Mar 12 10:55:00 PDT 2020,1584035700
Mexico,12,0,1,,4,Thu Mar 12 10:55:00 PDT 2020,1584035700
Azerbaijan,11,0,,,3,Thu Mar 12 10:55:00 PDT 2020,1584035700
Bosnia,11,0,,,,Thu Mar 12 10:55:00 PDT 2020,1584035700
Macau,10,0,,,6,Thu Mar 12 10:55:00 PDT 2020,1584035700
Estonia,10,0,0,0,0,Thu Mar 12 10:55:00 PDT 2020,1584035700
Slovakia,10,0,,,,Thu Mar 12 10:55:00 PDT 2020,1584035700
Colombia,9,0,,,,Thu Mar 12 10:55:00 PDT 2020,1584035700
Panama,8,1,,,,Thu Mar 12 10:55:00 PDT 2020,1584035700
Maldives,8,0,,,,Thu Mar 12 10:55:00 PDT 2020,1584035700
Afghanistan,7,0,,,,Thu Mar 12 10:55:00 PDT 2020,1584035700
North Macedonia,7,0,0,0,0,Thu Mar 12 10:55:00 PDT 2020,1584035700
