china,location,Cases,Deaths,Serious,Critical,Recovered,date2,unixtime
inside,Hubei province(includes Wuhan),67466,2902,5788,,40479,Thu Mar  5 13:50:13 PST 2020,1583445013
inside,Guangdong province,1350,7,12,19,1159,Thu Mar  5 13:50:13 PST 2020,1583445013
inside,Henan province,1272,22,3,2,1234,Thu Mar  5 13:50:13 PST 2020,1583445013
inside,Zhejiang province,1213,1,3,3,1107,Thu Mar  5 13:50:13 PST 2020,1583445013
inside,Hunan province,1018,4,15,,913,Thu Mar  5 13:50:13 PST 2020,1583445013
inside,Beijing,417,8,,,294,Thu Mar  5 13:50:13 PST 2020,1583445013
inside,Shanghai,338,3,,9,298,Thu Mar  5 13:50:13 PST 2020,1583445013
inside,Other regions,7335,65,100+,,,Thu Mar  5 13:50:13 PST 2020,1583445013
inside,CHINA TOTAL,80409,3012,5952,,52045,Thu Mar  5 13:50:13 PST 2020,1583445013
outside,South Korea,6088,42,27,25,88,Thu Mar  5 13:50:13 PST 2020,1583445013
outside,Italy,3858,148,351,,414,Thu Mar  5 13:50:13 PST 2020,1583445013
outside,Iran,3513,108,,,552,Thu Mar  5 13:50:13 PST 2020,1583445013
outside,Diamond Princess,706,6,34,,40,Thu Mar  5 13:50:13 PST 2020,1583445013
outside,France,423,7,23,,12,Thu Mar  5 13:50:13 PST 2020,1583445013
outside,Germany,400,0,,2,16,Thu Mar  5 13:50:13 PST 2020,1583445013
outside,Japan,350,6,29,,10,Thu Mar  5 13:50:13 PST 2020,1583445013
outside,Spain,248,3,7,,2,Thu Mar  5 13:50:13 PST 2020,1583445013
outside,United States,197,12,2,6,9,Thu Mar  5 13:50:13 PST 2020,1583445013
outside,Singapore,117,0,,7,81,Thu Mar  5 13:50:13 PST 2020,1583445013
outside,United Kingdom,116,1,,,8,Thu Mar  5 13:50:13 PST 2020,1583445013
outside,Hong Kong,105,2,2,4,36,Thu Mar  5 13:50:13 PST 2020,1583445013
outside,Switzerland,80,1,,,,Thu Mar  5 13:50:13 PST 2020,1583445013
outside,Norway,72,0,,,,Thu Mar  5 13:50:13 PST 2020,1583445013
outside,Sweden,90,0,,,,Thu Mar  5 13:50:13 PST 2020,1583445013
outside,Netherlands,82,0,1,,,Thu Mar  5 13:50:13 PST 2020,1583445013
outside,Kuwait,58,0,0,0,0,Thu Mar  5 13:50:13 PST 2020,1583445013
