OTHER PLACES,Cases,Deaths,Serious,Critical,Recovered,date2,unixtime
Mainland China,80651,3070,5489,,55404,Fri Mar  6 22:04:59 PST 2020,1583561099
South Korea,6767,44,27,25,108,Fri Mar  6 22:04:59 PST 2020,1583561099
Iran,4747,124,,,913,Fri Mar  6 22:04:59 PST 2020,1583561099
Italy,4636,197,462,,523,Fri Mar  6 22:04:59 PST 2020,1583561099
Diamond Princess,696,6,34,,40,Fri Mar  6 22:04:59 PST 2020,1583561099
Germany,670,0,,2,17,Fri Mar  6 22:04:59 PST 2020,1583561099
France,613,9,23,,12,Fri Mar  6 22:04:59 PST 2020,1583561099
Spain,402,5,7,,2,Fri Mar  6 22:04:59 PST 2020,1583561099
Japan,418,6,29,,10,Fri Mar  6 22:04:59 PST 2020,1583561099
United States,329,16,2,6,9,Fri Mar  6 22:04:59 PST 2020,1583561099
Switzerland,210,1,,,3,Fri Mar  6 22:04:59 PST 2020,1583561099
United Kingdom,164,1,,,12,Fri Mar  6 22:04:59 PST 2020,1583561099
Sweden,137,0,,,,Fri Mar  6 22:04:59 PST 2020,1583561099
Singapore,130,0,,9,82,Fri Mar  6 22:04:59 PST 2020,1583561099
Netherlands,128,1,1,,,Fri Mar  6 22:04:59 PST 2020,1583561099
Norway,127,0,,,,Fri Mar  6 22:04:59 PST 2020,1583561099
Belgium,109,0,1,,1,Fri Mar  6 22:04:59 PST 2020,1583561099
Hong Kong,108,2,2,4,51,Fri Mar  6 22:04:59 PST 2020,1583561099
Malaysia,83,0,,,23,Fri Mar  6 22:04:59 PST 2020,1583561099
Austria,66,0,,,,Fri Mar  6 22:04:59 PST 2020,1583561099
Australia,62,2,,,22,Fri Mar  6 22:04:59 PST 2020,1583561099
Kuwait,58,0,0,0,0,Fri Mar  6 22:04:59 PST 2020,1583561099
Bahrain,56,0,,,1,Fri Mar  6 22:04:59 PST 2020,1583561099
Canada,54,0,,1,8,Fri Mar  6 22:04:59 PST 2020,1583561099
Thailand,47,1,1,,31,Fri Mar  6 22:04:59 PST 2020,1583561099
Iraq,46,3,,,,Fri Mar  6 22:04:59 PST 2020,1583561099
Taiwan,45,1,0,0,12,Fri Mar  6 22:04:59 PST 2020,1583561099
Greece,45,0,1,,,Fri Mar  6 22:04:59 PST 2020,1583561099
Iceland,45,0,,,,Fri Mar  6 22:04:59 PST 2020,1583561099
India,31,0,,,3,Fri Mar  6 22:04:59 PST 2020,1583561099
UAE,43,0,2,,7,Fri Mar  6 22:04:59 PST 2020,1583561099
Czech Republic,19,0,0,0,0,Fri Mar  6 22:04:59 PST 2020,1583561099
Ireland,18,0,,,,Fri Mar  6 22:04:59 PST 2020,1583561099
Algeria,17,0,,,,Fri Mar  6 22:04:59 PST 2020,1583561099
