OTHER PLACES,Cases,Deaths,Serious,Critical,Recovered,date2,unixtime
Mainland China,80735,3119,5111,,58600,Mon Mar  9 08:34:26 PDT 2020,1583768066
South Korea,7478,53,,36,166,Mon Mar  9 08:34:26 PDT 2020,1583768066
Italy,7375,366,462,,622,Mon Mar  9 08:34:26 PDT 2020,1583768066
Iran,7161,237,,,2394,Mon Mar  9 08:34:26 PDT 2020,1583768066
France,1209,19,21,,12,Mon Mar  9 08:34:26 PDT 2020,1583768066
Germany,1151,0,,2,18,Mon Mar  9 08:34:26 PDT 2020,1583768066
Spain,979,25,11,,32,Mon Mar  9 08:34:26 PDT 2020,1583768066
Diamond Princess,696,7,31,,245,Mon Mar  9 08:34:26 PDT 2020,1583768066
United States,551,22,2,6,9,Mon Mar  9 08:34:26 PDT 2020,1583768066
Japan,497,7,30,,59,Mon Mar  9 08:34:26 PDT 2020,1583768066
Switzerland,374,2,,,3,Mon Mar  9 08:34:26 PDT 2020,1583768066
United Kingdom,280,3,,,12,Mon Mar  9 08:34:26 PDT 2020,1583768066
Netherlands,265,3,1,,,Mon Mar  9 08:34:26 PDT 2020,1583768066
Belgium,239,0,1,,1,Mon Mar  9 08:34:26 PDT 2020,1583768066
Sweden,203,0,,,,Mon Mar  9 08:34:26 PDT 2020,1583768066
Norway,176,0,,,,Mon Mar  9 08:34:26 PDT 2020,1583768066
Singapore,150,0,,9,90,Mon Mar  9 08:34:26 PDT 2020,1583768066
Malaysia,117,0,2,,24,Mon Mar  9 08:34:26 PDT 2020,1583768066
Hong Kong,115,2,2,4,59,Mon Mar  9 08:34:26 PDT 2020,1583768066
Austria,112,0,,,2,Mon Mar  9 08:34:26 PDT 2020,1583768066
Bahrain,109,0,,,14,Mon Mar  9 08:34:26 PDT 2020,1583768066
Australia,91,3,,,22,Mon Mar  9 08:34:26 PDT 2020,1583768066
Greece,73,0,1,,,Mon Mar  9 08:34:26 PDT 2020,1583768066
Kuwait,64,0,2,1,0,Mon Mar  9 08:34:26 PDT 2020,1583768066
Canada,67,0,,1,8,Mon Mar  9 08:34:26 PDT 2020,1583768066
Iraq,60,5,,,,Mon Mar  9 08:34:26 PDT 2020,1583768066
UAE,59,0,2,,7,Mon Mar  9 08:34:26 PDT 2020,1583768066
Iceland,58,0,,,,Mon Mar  9 08:34:26 PDT 2020,1583768066
Egypt,55,1,,,1,Mon Mar  9 08:34:26 PDT 2020,1583768066
Thailand,50,1,1,,31,Mon Mar  9 08:34:26 PDT 2020,1583768066
Taiwan,45,1,0,0,15,Mon Mar  9 08:34:26 PDT 2020,1583768066
India,43,0,,,4,Mon Mar  9 08:34:26 PDT 2020,1583768066
Israel,39,0,,,,Mon Mar  9 08:34:26 PDT 2020,1583768066
Denmark*,37,0,,,,Mon Mar  9 08:34:26 PDT 2020,1583768066
San Marino,36,1,5,,,Mon Mar  9 08:34:26 PDT 2020,1583768066
Lebanon,32,0,,1,,Mon Mar  9 08:34:26 PDT 2020,1583768066
Czech Republic,31,0,0,0,0,Mon Mar  9 08:34:26 PDT 2020,1583768066
Vietnam,31,0,,,16,Mon Mar  9 08:34:26 PDT 2020,1583768066
Portugal,30,0,,,,Mon Mar  9 08:34:26 PDT 2020,1583768066
Finland,30,0,,,1,Mon Mar  9 08:34:26 PDT 2020,1583768066
Brazil,25,0,,,,Mon Mar  9 08:34:26 PDT 2020,1583768066
Ireland,21,0,,,,Mon Mar  9 08:34:26 PDT 2020,1583768066
Algeria,20,0,,,,Mon Mar  9 08:34:26 PDT 2020,1583768066
Philippines,20,1,1,,2,Mon Mar  9 08:34:26 PDT 2020,1583768066
Indonesia,19,0,,,,Mon Mar  9 08:34:26 PDT 2020,1583768066
Qatar,18,0,,,,Mon Mar  9 08:34:26 PDT 2020,1583768066
Oman,16,0,,,2,Mon Mar  9 08:34:26 PDT 2020,1583768066
Poland,16,0,2,0,0,Mon Mar  9 08:34:26 PDT 2020,1583768066
Slovenia,16,0,0,0,0,Mon Mar  9 08:34:26 PDT 2020,1583768066
Russia,15,0,,,3,Mon Mar  9 08:34:26 PDT 2020,1583768066
Saudi Arabia,15,0,,,,Mon Mar  9 08:34:26 PDT 2020,1583768066
Ecuador,15,0,,1,,Mon Mar  9 08:34:26 PDT 2020,1583768066
Georgia,15,0,1,,,Mon Mar  9 08:34:26 PDT 2020,1583768066
Romania,14,0,,,4,Mon Mar  9 08:34:26 PDT 2020,1583768066
Argentina,12,1,,,,Mon Mar  9 08:34:26 PDT 2020,1583768066
Croatia,12,0,,,,Mon Mar  9 08:34:26 PDT 2020,1583768066
Macau,10,0,,,6,Mon Mar  9 08:34:26 PDT 2020,1583768066
Chile,10,0,,,,Mon Mar  9 08:34:26 PDT 2020,1583768066
Estonia,10,0,0,0,0,Mon Mar  9 08:34:26 PDT 2020,1583768066
Costa Rica,9,0,1,,,Mon Mar  9 08:34:26 PDT 2020,1583768066
Hungary,9,0,0,0,0,Mon Mar  9 08:34:26 PDT 2020,1583768066
Mexico,7,0,1,,1,Mon Mar  9 08:34:26 PDT 2020,1583768066
Peru,7,0,,,,Mon Mar  9 08:34:26 PDT 2020,1583768066
Belarus,6,0,,,,Mon Mar  9 08:34:26 PDT 2020,1583768066
Azerbaijan,6,0,,,,Mon Mar  9 08:34:26 PDT 2020,1583768066
Latvia,6,0,,,,Mon Mar  9 08:34:26 PDT 2020,1583768066
New Zealand,5,0,,,,Mon Mar  9 08:34:26 PDT 2020,1583768066
Luxembourg,5,0,,,,Mon Mar  9 08:34:26 PDT 2020,1583768066
Pakistan,5,0,,,,Mon Mar  9 08:34:26 PDT 2020,1583768066
Slovakia,5,0,,,,Mon Mar  9 08:34:26 PDT 2020,1583768066
Senegal,4,0,0,0,0,Mon Mar  9 08:34:26 PDT 2020,1583768066
Palestine,4,0,,,,Mon Mar  9 08:34:26 PDT 2020,1583768066
Afghanistan,4,0,,,,Mon Mar  9 08:34:26 PDT 2020,1583768066
Bulgaria,4,0,,,,Mon Mar  9 08:34:26 PDT 2020,1583768066
Maldives,4,0,,,,Mon Mar  9 08:34:26 PDT 2020,1583768066
South Africa,3,0,,,,Mon Mar  9 08:34:26 PDT 2020,1583768066
Bangladesh,3,0,,,,Mon Mar  9 08:34:26 PDT 2020,1583768066
Morocco,2,0,,,,Mon Mar  9 08:34:26 PDT 2020,1583768066
Bosnia,2,0,,,,Mon Mar  9 08:34:26 PDT 2020,1583768066
Cameroon,2,0,,,,Mon Mar  9 08:34:26 PDT 2020,1583768066
Cambodia,2,0,,,1,Mon Mar  9 08:34:26 PDT 2020,1583768066
Tunisia,2,0,,,,Mon Mar  9 08:34:26 PDT 2020,1583768066
Albania,2,0,,,,Mon Mar  9 08:34:26 PDT 2020,1583768066
Nigeria,2,0,0,0,0,Mon Mar  9 08:34:26 PDT 2020,1583768066
Moldova,1,0,,,,Mon Mar  9 08:34:26 PDT 2020,1583768066
Malta,1,0,,,,Mon Mar  9 08:34:26 PDT 2020,1583768066
Togo,1,0,,,,Mon Mar  9 08:34:26 PDT 2020,1583768066
Paraguay,1,0,,,,Mon Mar  9 08:34:26 PDT 2020,1583768066
Nepal,1,0,,,1,Mon Mar  9 08:34:26 PDT 2020,1583768066
Sri Lanka,1,0,,,1,Mon Mar  9 08:34:26 PDT 2020,1583768066
North Macedonia,1,0,,,,Mon Mar  9 08:34:26 PDT 2020,1583768066
Lithuania,1,0,,,,Mon Mar  9 08:34:26 PDT 2020,1583768066
Monaco,1,0,,,,Mon Mar  9 08:34:26 PDT 2020,1583768066
Ukraine,1,0,,,,Mon Mar  9 08:34:26 PDT 2020,1583768066
Jordan,1,0,,,,Mon Mar  9 08:34:26 PDT 2020,1583768066
Andorra,1,0,,,,Mon Mar  9 08:34:26 PDT 2020,1583768066
Armenia,1,0,,,,Mon Mar  9 08:34:26 PDT 2020,1583768066
