OTHER PLACES,Cases,Deaths,Serious,Critical,Recovered,date2,unixtime
Mainland China,80651,3070,5489,,55404,Sat Mar  7 09:05:37 PST 2020,1583600737
South Korea,7041,48,,36,118,Sat Mar  7 09:05:37 PST 2020,1583600737
Iran,5823,145,,,1669,Sat Mar  7 09:05:37 PST 2020,1583600737
Italy,4636,197,462,,523,Sat Mar  7 09:05:37 PST 2020,1583600737
Germany,795,0,,2,17,Sat Mar  7 09:05:37 PST 2020,1583600737
Diamond Princess,696,7,33,,40,Sat Mar  7 09:05:37 PST 2020,1583600737
France,716,11,21,,12,Sat Mar  7 09:05:37 PST 2020,1583600737
Spain,500,10,11,,30,Sat Mar  7 09:05:37 PST 2020,1583600737
Japan,461,6,29,,10,Sat Mar  7 09:05:37 PST 2020,1583600737
United States,329,16,2,6,9,Sat Mar  7 09:05:37 PST 2020,1583600737
Switzerland,264,1,,,3,Sat Mar  7 09:05:37 PST 2020,1583600737
United Kingdom,206,2,,,12,Sat Mar  7 09:05:37 PST 2020,1583600737
Sweden,161,0,,,,Sat Mar  7 09:05:37 PST 2020,1583600737
Singapore,138,0,,8,90,Sat Mar  7 09:05:37 PST 2020,1583600737
Netherlands,188,1,1,,,Sat Mar  7 09:05:37 PST 2020,1583600737
Norway,136,0,,,,Sat Mar  7 09:05:37 PST 2020,1583600737
Belgium,169,0,1,,1,Sat Mar  7 09:05:37 PST 2020,1583600737
Hong Kong,108,2,2,4,51,Sat Mar  7 09:05:37 PST 2020,1583600737
Malaysia,83,0,,,23,Sat Mar  7 09:05:37 PST 2020,1583600737
Austria,79,0,,,,Sat Mar  7 09:05:37 PST 2020,1583600737
Australia,62,2,,,22,Sat Mar  7 09:05:37 PST 2020,1583600737
Kuwait,58,0,0,0,0,Sat Mar  7 09:05:37 PST 2020,1583600737
Bahrain,56,0,,,1,Sat Mar  7 09:05:37 PST 2020,1583600737
Canada,54,0,,1,8,Sat Mar  7 09:05:37 PST 2020,1583600737
Iceland,50,0,,,,Sat Mar  7 09:05:37 PST 2020,1583600737
Thailand,47,1,1,,31,Sat Mar  7 09:05:37 PST 2020,1583600737
Iraq,46,3,,,,Sat Mar  7 09:05:37 PST 2020,1583600737
Taiwan,45,1,0,0,12,Sat Mar  7 09:05:37 PST 2020,1583600737
Greece,45,0,1,,,Sat Mar  7 09:05:37 PST 2020,1583600737
India,31,0,,,3,Sat Mar  7 09:05:37 PST 2020,1583600737
UAE,43,0,2,,7,Sat Mar  7 09:05:37 PST 2020,1583600737
Czech Republic,19,0,0,0,0,Sat Mar  7 09:05:37 PST 2020,1583600737
Ireland,18,0,,,,Sat Mar  7 09:05:37 PST 2020,1583600737
Algeria,17,0,,,,Sat Mar  7 09:05:37 PST 2020,1583600737
Israel,17,0,,,,Sat Mar  7 09:05:37 PST 2020,1583600737
Vietnam,20,0,,,16,Sat Mar  7 09:05:37 PST 2020,1583600737
San Marino,16,1,3,,,Sat Mar  7 09:05:37 PST 2020,1583600737
Lebanon,16,0,,1,,Sat Mar  7 09:05:37 PST 2020,1583600737
Oman,16,0,,,2,Sat Mar  7 09:05:37 PST 2020,1583600737
Denmark,15,0,,,,Sat Mar  7 09:05:37 PST 2020,1583600737
Ecuador,14,0,,1,,Sat Mar  7 09:05:37 PST 2020,1583600737
Brazil,13,0,,,,Sat Mar  7 09:05:37 PST 2020,1583600737
Finland,12,0,,,1,Sat Mar  7 09:05:37 PST 2020,1583600737
Macau,10,0,,,6,Sat Mar  7 09:05:37 PST 2020,1583600737
Croatia,10,0,,,,Sat Mar  7 09:05:37 PST 2020,1583600737
Georgia,9,0,1,,,Sat Mar  7 09:05:37 PST 2020,1583600737
Qatar,8,0,,,,Sat Mar  7 09:05:37 PST 2020,1583600737
Portugal,8,0,,,,Sat Mar  7 09:05:37 PST 2020,1583600737
Argentina,8,0,,,,Sat Mar  7 09:05:37 PST 2020,1583600737
Romania,8,0,,,3,Sat Mar  7 09:05:37 PST 2020,1583600737
Belarus,6,0,,,,Sat Mar  7 09:05:37 PST 2020,1583600737
Azerbaijan,6,0,,,,Sat Mar  7 09:05:37 PST 2020,1583600737
Slovenia,6,0,,,0,Sat Mar  7 09:05:37 PST 2020,1583600737
Mexico,6,0,,,1,Sat Mar  7 09:05:37 PST 2020,1583600737
New Zealand,5,0,,,,Sat Mar  7 09:05:37 PST 2020,1583600737
Estonia,5,0,0,0,0,Sat Mar  7 09:05:37 PST 2020,1583600737
Saudi Arabia,5,0,,,,Sat Mar  7 09:05:37 PST 2020,1583600737
Pakistan,5,0,,,,Sat Mar  7 09:05:37 PST 2020,1583600737
Philippines,5,1,1,,2,Sat Mar  7 09:05:37 PST 2020,1583600737
Poland,5,0,0,0,0,Sat Mar  7 09:05:37 PST 2020,1583600737
Chile,5,0,,,,Sat Mar  7 09:05:37 PST 2020,1583600737
Senegal,4,0,0,0,0,Sat Mar  7 09:05:37 PST 2020,1583600737
Palestine,4,0,,,,Sat Mar  7 09:05:37 PST 2020,1583600737
