OTHER PLACES,Cases,Deaths,Serious,Critical,Recovered,date2,unixtime
Mainland China,80651,3070,5489,,55404,Sat Mar  7 08:35:36 PST 2020,1583598936
South Korea,7041,48,,36,118,Sat Mar  7 08:35:36 PST 2020,1583598936
Iran,5823,145,,,1669,Sat Mar  7 08:35:36 PST 2020,1583598936
Italy,4636,197,462,,523,Sat Mar  7 08:35:36 PST 2020,1583598936
Diamond Princess,696,7,33,,40,Sat Mar  7 08:35:36 PST 2020,1583598936
Germany,718,0,,2,17,Sat Mar  7 08:35:36 PST 2020,1583598936
France,716,11,21,,12,Sat Mar  7 08:35:36 PST 2020,1583598936
Spain,500,10,11,,30,Sat Mar  7 08:35:36 PST 2020,1583598936
Japan,461,6,29,,10,Sat Mar  7 08:35:36 PST 2020,1583598936
United States,329,16,2,6,9,Sat Mar  7 08:35:36 PST 2020,1583598936
Switzerland,264,1,,,3,Sat Mar  7 08:35:36 PST 2020,1583598936
United Kingdom,206,2,,,12,Sat Mar  7 08:35:36 PST 2020,1583598936
Sweden,161,0,,,,Sat Mar  7 08:35:36 PST 2020,1583598936
Singapore,138,0,,8,90,Sat Mar  7 08:35:36 PST 2020,1583598936
Netherlands,188,1,1,,,Sat Mar  7 08:35:36 PST 2020,1583598936
Norway,136,0,,,,Sat Mar  7 08:35:36 PST 2020,1583598936
Belgium,169,0,1,,1,Sat Mar  7 08:35:36 PST 2020,1583598936
Hong Kong,108,2,2,4,51,Sat Mar  7 08:35:36 PST 2020,1583598936
Malaysia,83,0,,,23,Sat Mar  7 08:35:36 PST 2020,1583598936
Austria,79,0,,,,Sat Mar  7 08:35:36 PST 2020,1583598936
Australia,62,2,,,22,Sat Mar  7 08:35:36 PST 2020,1583598936
Kuwait,58,0,0,0,0,Sat Mar  7 08:35:36 PST 2020,1583598936
Bahrain,56,0,,,1,Sat Mar  7 08:35:36 PST 2020,1583598936
Canada,54,0,,1,8,Sat Mar  7 08:35:36 PST 2020,1583598936
Thailand,47,1,1,,31,Sat Mar  7 08:35:36 PST 2020,1583598936
Iraq,46,3,,,,Sat Mar  7 08:35:36 PST 2020,1583598936
Taiwan,45,1,0,0,12,Sat Mar  7 08:35:36 PST 2020,1583598936
Greece,45,0,1,,,Sat Mar  7 08:35:36 PST 2020,1583598936
Iceland,45,0,,,,Sat Mar  7 08:35:36 PST 2020,1583598936
India,31,0,,,3,Sat Mar  7 08:35:36 PST 2020,1583598936
UAE,43,0,2,,7,Sat Mar  7 08:35:36 PST 2020,1583598936
Czech Republic,19,0,0,0,0,Sat Mar  7 08:35:36 PST 2020,1583598936
Ireland,18,0,,,,Sat Mar  7 08:35:36 PST 2020,1583598936
Algeria,17,0,,,,Sat Mar  7 08:35:36 PST 2020,1583598936
Israel,17,0,,,,Sat Mar  7 08:35:36 PST 2020,1583598936
Vietnam,20,0,,,16,Sat Mar  7 08:35:36 PST 2020,1583598936
San Marino,16,1,3,,,Sat Mar  7 08:35:36 PST 2020,1583598936
Lebanon,16,0,,1,,Sat Mar  7 08:35:36 PST 2020,1583598936
Oman,16,0,,,2,Sat Mar  7 08:35:36 PST 2020,1583598936
Denmark,15,0,,,,Sat Mar  7 08:35:36 PST 2020,1583598936
Ecuador,14,0,,1,,Sat Mar  7 08:35:36 PST 2020,1583598936
Brazil,13,0,,,,Sat Mar  7 08:35:36 PST 2020,1583598936
Finland,12,0,,,1,Sat Mar  7 08:35:36 PST 2020,1583598936
Macau,10,0,,,6,Sat Mar  7 08:35:36 PST 2020,1583598936
Croatia,10,0,,,,Sat Mar  7 08:35:36 PST 2020,1583598936
Georgia,9,0,1,,,Sat Mar  7 08:35:36 PST 2020,1583598936
Qatar,8,0,,,,Sat Mar  7 08:35:36 PST 2020,1583598936
Portugal,8,0,,,,Sat Mar  7 08:35:36 PST 2020,1583598936
Argentina,8,0,,,,Sat Mar  7 08:35:36 PST 2020,1583598936
Romania,8,0,,,3,Sat Mar  7 08:35:36 PST 2020,1583598936
Belarus,6,0,,,,Sat Mar  7 08:35:36 PST 2020,1583598936
Azerbaijan,6,0,,,,Sat Mar  7 08:35:36 PST 2020,1583598936
Slovenia,6,0,,,0,Sat Mar  7 08:35:36 PST 2020,1583598936
Mexico,6,0,,,1,Sat Mar  7 08:35:36 PST 2020,1583598936
New Zealand,5,0,,,,Sat Mar  7 08:35:36 PST 2020,1583598936
Estonia,5,0,0,0,0,Sat Mar  7 08:35:36 PST 2020,1583598936
Saudi Arabia,5,0,,,,Sat Mar  7 08:35:36 PST 2020,1583598936
Pakistan,5,0,,,,Sat Mar  7 08:35:36 PST 2020,1583598936
Philippines,5,1,1,,2,Sat Mar  7 08:35:36 PST 2020,1583598936
Poland,5,0,0,0,0,Sat Mar  7 08:35:36 PST 2020,1583598936
Chile,5,0,,,,Sat Mar  7 08:35:36 PST 2020,1583598936
Senegal,4,0,0,0,0,Sat Mar  7 08:35:36 PST 2020,1583598936
Palestine,4,0,,,,Sat Mar  7 08:35:36 PST 2020,1583598936
Russia,4,0,,,2,Sat Mar  7 08:35:36 PST 2020,1583598936
Indonesia,4,0,,,,Sat Mar  7 08:35:36 PST 2020,1583598936
Egypt,3,0,,,1,Sat Mar  7 08:35:36 PST 2020,1583598936
Hungary,2,0,0,0,0,Sat Mar  7 08:35:36 PST 2020,1583598936
Morocco,2,0,,,,Sat Mar  7 08:35:36 PST 2020,1583598936
Bosnia,2,0,,,,Sat Mar  7 08:35:36 PST 2020,1583598936
Luxembourg,2,0,,,,Sat Mar  7 08:35:36 PST 2020,1583598936
Cameroon,2,0,,,,Sat Mar  7 08:35:36 PST 2020,1583598936
Nepal,1,0,,,1,Sat Mar  7 08:35:36 PST 2020,1583598936
Cambodia,1,0,,,1,Sat Mar  7 08:35:36 PST 2020,1583598936
Sri Lanka,1,0,,,1,Sat Mar  7 08:35:36 PST 2020,1583598936
Afghanistan,1,0,,,,Sat Mar  7 08:35:36 PST 2020,1583598936
North Macedonia,1,0,,,,Sat Mar  7 08:35:36 PST 2020,1583598936
Nigeria,1,0,,,,Sat Mar  7 08:35:36 PST 2020,1583598936
Lithuania,1,0,,,,Sat Mar  7 08:35:36 PST 2020,1583598936
Monaco,1,0,,,,Sat Mar  7 08:35:36 PST 2020,1583598936
Ukraine,1,0,,,,Sat Mar  7 08:35:36 PST 2020,1583598936
Latvia,1,0,,,,Sat Mar  7 08:35:36 PST 2020,1583598936
Tunisia,1,0,,,,Sat Mar  7 08:35:36 PST 2020,1583598936
Jordan,1,0,,,,Sat Mar  7 08:35:36 PST 2020,1583598936
Andorra,1,0,,,,Sat Mar  7 08:35:36 PST 2020,1583598936
Armenia,1,0,,,,Sat Mar  7 08:35:36 PST 2020,1583598936
Dominican Republic,1,0,,,,Sat Mar  7 08:35:36 PST 2020,1583598936
Liechtenstein,1,0,,,,Sat Mar  7 08:35:36 PST 2020,1583598936
Bhutan,1,0,,,,Sat Mar  7 08:35:36 PST 2020,1583598936
Gibraltar,1,0,1,,,Sat Mar  7 08:35:36 PST 2020,1583598936
Serbia,1,0,,,,Sat Mar  7 08:35:36 PST 2020,1583598936
Vatican City,1,0,,,,Sat Mar  7 08:35:36 PST 2020,1583598936
Colombia,1,0,,,,Sat Mar  7 08:35:36 PST 2020,1583598936
South Africa,1,0,,,,Sat Mar  7 08:35:36 PST 2020,1583598936
TOTAL,103999,3525,6061,59,58133,Sat Mar  7 08:35:36 PST 2020,1583598936
