OTHER PLACES,Cases,Deaths,Serious,Critical,Recovered,date2,unixtime
Mainland China,80651,3070,5489,,55404,Fri Mar  6 17:53:26 PST 2020,1583546006
South Korea,6767,44,27,25,108,Fri Mar  6 17:53:26 PST 2020,1583546006
Iran,4747,124,,,913,Fri Mar  6 17:53:26 PST 2020,1583546006
Italy,4636,197,462,,523,Fri Mar  6 17:53:26 PST 2020,1583546006
Diamond Princess,696,6,34,,40,Fri Mar  6 17:53:26 PST 2020,1583546006
Germany,670,0,,2,17,Fri Mar  6 17:53:26 PST 2020,1583546006
France,613,9,23,,12,Fri Mar  6 17:53:26 PST 2020,1583546006
Japan,350,6,29,,10,Fri Mar  6 17:53:26 PST 2020,1583546006
United States,321,14,2,6,9,Fri Mar  6 17:53:26 PST 2020,1583546006
Spain,365,5,7,,2,Fri Mar  6 17:53:26 PST 2020,1583546006
Switzerland,210,1,,,,Fri Mar  6 17:53:26 PST 2020,1583546006
United Kingdom,164,1,,,12,Fri Mar  6 17:53:26 PST 2020,1583546006
Sweden,136,0,,,,Fri Mar  6 17:53:26 PST 2020,1583546006
Singapore,130,0,,9,82,Fri Mar  6 17:53:26 PST 2020,1583546006
Netherlands,128,1,1,,,Fri Mar  6 17:53:26 PST 2020,1583546006
Belgium,109,0,1,,1,Fri Mar  6 17:53:26 PST 2020,1583546006
Hong Kong,108,2,2,4,51,Fri Mar  6 17:53:26 PST 2020,1583546006
Norway,101,0,,,,Fri Mar  6 17:53:26 PST 2020,1583546006
Malaysia,83,0,,,23,Fri Mar  6 17:53:26 PST 2020,1583546006
Australia,61,2,,,22,Fri Mar  6 17:53:26 PST 2020,1583546006
Kuwait,58,0,0,0,0,Fri Mar  6 17:53:26 PST 2020,1583546006
Austria,55,0,,,,Fri Mar  6 17:53:26 PST 2020,1583546006
Bahrain,49,0,,,1,Fri Mar  6 17:53:26 PST 2020,1583546006
Canada,52,0,,1,8,Fri Mar  6 17:53:26 PST 2020,1583546006
Thailand,47,1,1,,31,Fri Mar  6 17:53:26 PST 2020,1583546006
Taiwan,45,1,0,0,12,Fri Mar  6 17:53:26 PST 2020,1583546006
Greece,45,0,1,,,Fri Mar  6 17:53:26 PST 2020,1583546006
Iraq,35,2,,,,Fri Mar  6 17:53:26 PST 2020,1583546006
Iceland,34,0,,,,Fri Mar  6 17:53:26 PST 2020,1583546006
India,30,0,,,3,Fri Mar  6 17:53:26 PST 2020,1583546006
UAE,43,0,2,,7,Fri Mar  6 17:53:26 PST 2020,1583546006
Czech Republic,19,0,0,0,0,Fri Mar  6 17:53:26 PST 2020,1583546006
Ireland,18,0,,,,Fri Mar  6 17:53:26 PST 2020,1583546006
Algeria,17,0,,,,Fri Mar  6 17:53:26 PST 2020,1583546006
Israel,17,0,,,,Fri Mar  6 17:53:26 PST 2020,1583546006
Vietnam,17,0,,,16,Fri Mar  6 17:53:26 PST 2020,1583546006
San Marino,16,1,3,,,Fri Mar  6 17:53:26 PST 2020,1583546006
Lebanon,16,0,,1,,Fri Mar  6 17:53:26 PST 2020,1583546006
Oman,16,0,,,2,Fri Mar  6 17:53:26 PST 2020,1583546006
Denmark,15,0,,,,Fri Mar  6 17:53:26 PST 2020,1583546006
Ecuador,13,0,,1,,Fri Mar  6 17:53:26 PST 2020,1583546006
Brazil,13,0,,,,Fri Mar  6 17:53:26 PST 2020,1583546006
Finland,12,0,,,1,Fri Mar  6 17:53:26 PST 2020,1583546006
Macau,10,0,,,6,Fri Mar  6 17:53:26 PST 2020,1583546006
Croatia,10,0,,,,Fri Mar  6 17:53:26 PST 2020,1583546006
Georgia,9,0,1,,,Fri Mar  6 17:53:26 PST 2020,1583546006
Qatar,8,0,,,,Fri Mar  6 17:53:26 PST 2020,1583546006
Portugal,8,0,,,,Fri Mar  6 17:53:26 PST 2020,1583546006
Argentina,8,0,,,,Fri Mar  6 17:53:26 PST 2020,1583546006
Romania,8,0,,,3,Fri Mar  6 17:53:26 PST 2020,1583546006
Belarus,6,0,,,,Fri Mar  6 17:53:26 PST 2020,1583546006
Azerbaijan,6,0,,,,Fri Mar  6 17:53:26 PST 2020,1583546006
Slovenia,6,0,,,0,Fri Mar  6 17:53:26 PST 2020,1583546006
Mexico,6,0,,,1,Fri Mar  6 17:53:26 PST 2020,1583546006
Estonia,5,0,0,0,0,Fri Mar  6 17:53:26 PST 2020,1583546006
Saudi Arabia,5,0,,,,Fri Mar  6 17:53:26 PST 2020,1583546006
Pakistan,5,0,,,,Fri Mar  6 17:53:26 PST 2020,1583546006
Philippines,5,1,1,,2,Fri Mar  6 17:53:26 PST 2020,1583546006
Poland,5,0,0,0,0,Fri Mar  6 17:53:26 PST 2020,1583546006
Chile,5,0,,,,Fri Mar  6 17:53:26 PST 2020,1583546006
Senegal,4,0,0,0,0,Fri Mar  6 17:53:26 PST 2020,1583546006
Palestine,4,0,,,,Fri Mar  6 17:53:26 PST 2020,1583546006
Russia,4,0,,,2,Fri Mar  6 17:53:26 PST 2020,1583546006
New Zealand,4,0,,,,Fri Mar  6 17:53:26 PST 2020,1583546006
Indonesia,4,0,,,,Fri Mar  6 17:53:26 PST 2020,1583546006
Egypt,3,0,,,1,Fri Mar  6 17:53:26 PST 2020,1583546006
Hungary,2,0,0,0,0,Fri Mar  6 17:53:26 PST 2020,1583546006
Morocco,2,0,,,,Fri Mar  6 17:53:26 PST 2020,1583546006
Bosnia,2,0,,,,Fri Mar  6 17:53:26 PST 2020,1583546006
Luxembourg,2,0,,,,Fri Mar  6 17:53:26 PST 2020,1583546006
Cameroon,2,0,,,,Fri Mar  6 17:53:26 PST 2020,1583546006
Nepal,1,0,,,1,Fri Mar  6 17:53:26 PST 2020,1583546006
Cambodia,1,0,,,1,Fri Mar  6 17:53:26 PST 2020,1583546006
Sri Lanka,1,0,,,1,Fri Mar  6 17:53:26 PST 2020,1583546006
Afghanistan,1,0,,,,Fri Mar  6 17:53:26 PST 2020,1583546006
North Macedonia,1,0,,,,Fri Mar  6 17:53:26 PST 2020,1583546006
Nigeria,1,0,,,,Fri Mar  6 17:53:26 PST 2020,1583546006
Lithuania,1,0,,,,Fri Mar  6 17:53:26 PST 2020,1583546006
Monaco,1,0,,,,Fri Mar  6 17:53:26 PST 2020,1583546006
Ukraine,1,0,,,,Fri Mar  6 17:53:26 PST 2020,1583546006
Latvia,1,0,,,,Fri Mar  6 17:53:26 PST 2020,1583546006
Tunisia,1,0,,,,Fri Mar  6 17:53:26 PST 2020,1583546006
Jordan,1,0,,,,Fri Mar  6 17:53:26 PST 2020,1583546006
Andorra,1,0,,,,Fri Mar  6 17:53:26 PST 2020,1583546006
Armenia,1,0,,,,Fri Mar  6 17:53:26 PST 2020,1583546006
Dominican Republic,1,0,,,,Fri Mar  6 17:53:26 PST 2020,1583546006
Liechtenstein,1,0,,,,Fri Mar  6 17:53:26 PST 2020,1583546006
Bhutan,1,0,,,,Fri Mar  6 17:53:26 PST 2020,1583546006
Gibraltar,1,0,1,,,Fri Mar  6 17:53:26 PST 2020,1583546006
Serbia,1,0,,,,Fri Mar  6 17:53:26 PST 2020,1583546006
Vatican City,1,0,,,,Fri Mar  6 17:53:26 PST 2020,1583546006
Colombia,1,0,,,,Fri Mar  6 17:53:26 PST 2020,1583546006
South Africa,1,0,,,,Fri Mar  6 17:53:26 PST 2020,1583546006
TOTAL,101898,3488,6087,49,57328,Fri Mar  6 17:53:26 PST 2020,1583546006
