OTHER PLACES,Cases,Deaths,Serious,Critical,Recovered,date2,unixtime
Mainland China,80651,3070,5489,,55404,Fri Mar  6 18:26:23 PST 2020,1583547983
South Korea,6767,44,27,25,108,Fri Mar  6 18:26:23 PST 2020,1583547983
Iran,4747,124,,,913,Fri Mar  6 18:26:23 PST 2020,1583547983
Italy,4636,197,462,,523,Fri Mar  6 18:26:23 PST 2020,1583547983
Diamond Princess,696,6,34,,40,Fri Mar  6 18:26:23 PST 2020,1583547983
Germany,670,0,,2,17,Fri Mar  6 18:26:23 PST 2020,1583547983
France,613,9,23,,12,Fri Mar  6 18:26:23 PST 2020,1583547983
Japan,350,6,29,,10,Fri Mar  6 18:26:23 PST 2020,1583547983
United States,321,14,2,6,9,Fri Mar  6 18:26:23 PST 2020,1583547983
Spain,374,5,7,,2,Fri Mar  6 18:26:23 PST 2020,1583547983
Switzerland,210,1,,,,Fri Mar  6 18:26:23 PST 2020,1583547983
United Kingdom,164,1,,,12,Fri Mar  6 18:26:23 PST 2020,1583547983
Sweden,136,0,,,,Fri Mar  6 18:26:23 PST 2020,1583547983
Singapore,130,0,,9,82,Fri Mar  6 18:26:23 PST 2020,1583547983
Netherlands,128,1,1,,,Fri Mar  6 18:26:23 PST 2020,1583547983
Belgium,109,0,1,,1,Fri Mar  6 18:26:23 PST 2020,1583547983
Hong Kong,108,2,2,4,51,Fri Mar  6 18:26:23 PST 2020,1583547983
Norway,101,0,,,,Fri Mar  6 18:26:23 PST 2020,1583547983
Malaysia,83,0,,,23,Fri Mar  6 18:26:23 PST 2020,1583547983
Australia,61,2,,,22,Fri Mar  6 18:26:23 PST 2020,1583547983
Kuwait,58,0,0,0,0,Fri Mar  6 18:26:23 PST 2020,1583547983
Austria,55,0,,,,Fri Mar  6 18:26:23 PST 2020,1583547983
Bahrain,49,0,,,1,Fri Mar  6 18:26:23 PST 2020,1583547983
Canada,52,0,,1,8,Fri Mar  6 18:26:23 PST 2020,1583547983
Thailand,47,1,1,,31,Fri Mar  6 18:26:23 PST 2020,1583547983
Taiwan,45,1,0,0,12,Fri Mar  6 18:26:23 PST 2020,1583547983
Greece,45,0,1,,,Fri Mar  6 18:26:23 PST 2020,1583547983
Iceland,45,0,,,,Fri Mar  6 18:26:23 PST 2020,1583547983
Iraq,35,2,,,,Fri Mar  6 18:26:23 PST 2020,1583547983
India,30,0,,,3,Fri Mar  6 18:26:23 PST 2020,1583547983
UAE,43,0,2,,7,Fri Mar  6 18:26:23 PST 2020,1583547983
Czech Republic,19,0,0,0,0,Fri Mar  6 18:26:23 PST 2020,1583547983
Ireland,18,0,,,,Fri Mar  6 18:26:23 PST 2020,1583547983
Algeria,17,0,,,,Fri Mar  6 18:26:23 PST 2020,1583547983
Israel,17,0,,,,Fri Mar  6 18:26:23 PST 2020,1583547983
Vietnam,17,0,,,16,Fri Mar  6 18:26:23 PST 2020,1583547983
San Marino,16,1,3,,,Fri Mar  6 18:26:23 PST 2020,1583547983
Lebanon,16,0,,1,,Fri Mar  6 18:26:23 PST 2020,1583547983
Oman,16,0,,,2,Fri Mar  6 18:26:23 PST 2020,1583547983
Denmark,15,0,,,,Fri Mar  6 18:26:23 PST 2020,1583547983
Ecuador,13,0,,1,,Fri Mar  6 18:26:23 PST 2020,1583547983
Brazil,13,0,,,,Fri Mar  6 18:26:23 PST 2020,1583547983
Finland,12,0,,,1,Fri Mar  6 18:26:23 PST 2020,1583547983
Macau,10,0,,,6,Fri Mar  6 18:26:23 PST 2020,1583547983
Croatia,10,0,,,,Fri Mar  6 18:26:23 PST 2020,1583547983
Georgia,9,0,1,,,Fri Mar  6 18:26:23 PST 2020,1583547983
Qatar,8,0,,,,Fri Mar  6 18:26:23 PST 2020,1583547983
