COUNTY,POPULATION_2010,CONFIRMED,DEATHS,date2,unixtime
ORANGE,3010232,5,0,Tue Mar 10 00:04:56 PDT 2020,1583823896
LOS ANGELES,9818605,16,0,Tue Mar 10 00:04:56 PDT 2020,1583823896
SANTA CLARA,1781642,43,1,Tue Mar 10 00:04:56 PDT 2020,1583823896
SAN FRANCISCO,805235,16,0,Tue Mar 10 00:04:56 PDT 2020,1583823896
SAN DIEGO,3095313,2,0,Tue Mar 10 00:04:56 PDT 2020,1583823896
MARIN,252409,2,0,Tue Mar 10 00:04:56 PDT 2020,1583823896
SONOMA,483878,2,0,Tue Mar 10 00:04:56 PDT 2020,1583823896
SACRAMENTO,1418788,9,0,Tue Mar 10 00:04:56 PDT 2020,1583823896
SOLANO,413344,12,0,Tue Mar 10 00:04:56 PDT 2020,1583823896
NAPA,136484,1,0,Tue Mar 10 00:04:56 PDT 2020,1583823896
HUMBOLDT,134623,1,0,Tue Mar 10 00:04:56 PDT 2020,1583823896
ALAMEDA,1510271,24,0,Tue Mar 10 00:04:56 PDT 2020,1583823896
PLACER,348432,7,1,Tue Mar 10 00:04:56 PDT 2020,1583823896
SAN MATEO,718451,9,0,Tue Mar 10 00:04:56 PDT 2020,1583823896
CONTRA COSTA,1049025,9,0,Tue Mar 10 00:04:56 PDT 2020,1583823896
KINGS,2504700,4,0,Tue Mar 10 00:04:56 PDT 2020,1583823896
YOLO,200849,1,0,Tue Mar 10 00:04:56 PDT 2020,1583823896
MADERA,150865,1,0,Tue Mar 10 00:04:56 PDT 2020,1583823896
SANTA CRUZ,262382,1,0,Tue Mar 10 00:04:56 PDT 2020,1583823896
FRESNO,930450,1,0,Tue Mar 10 00:04:56 PDT 2020,1583823896
RIVERSIDE,2189641,4,0,Tue Mar 10 00:04:56 PDT 2020,1583823896
SHASTA,177223,1,0,Tue Mar 10 00:04:56 PDT 2020,1583823896
