COUNTY,POPULATION_2010,CONFIRMED,DEATHS,date2,unixtime
ORANGE,3010232,5,0,Mon Mar  9 23:58:00 PDT 2020,1583823480
LOS ANGELES,9818605,16,0,Mon Mar  9 23:58:00 PDT 2020,1583823480
SANTA CLARA,1781642,43,1,Mon Mar  9 23:58:00 PDT 2020,1583823480
SAN FRANCISCO,805235,16,0,Mon Mar  9 23:58:00 PDT 2020,1583823480
SAN DIEGO,3095313,2,0,Mon Mar  9 23:58:00 PDT 2020,1583823480
MARIN,252409,2,0,Mon Mar  9 23:58:00 PDT 2020,1583823480
SONOMA,483878,2,0,Mon Mar  9 23:58:00 PDT 2020,1583823480
SACRAMENTO,1418788,9,0,Mon Mar  9 23:58:00 PDT 2020,1583823480
SOLANO,413344,12,0,Mon Mar  9 23:58:00 PDT 2020,1583823480
NAPA,136484,1,0,Mon Mar  9 23:58:00 PDT 2020,1583823480
HUMBOLDT,134623,1,0,Mon Mar  9 23:58:00 PDT 2020,1583823480
ALAMEDA,1510271,24,0,Mon Mar  9 23:58:00 PDT 2020,1583823480
PLACER,348432,7,1,Mon Mar  9 23:58:00 PDT 2020,1583823480
SAN MATEO,718451,9,0,Mon Mar  9 23:58:00 PDT 2020,1583823480
CONTRA COSTA,1049025,9,0,Mon Mar  9 23:58:00 PDT 2020,1583823480
KINGS,2504700,4,0,Mon Mar  9 23:58:00 PDT 2020,1583823480
YOLO,200849,1,0,Mon Mar  9 23:58:00 PDT 2020,1583823480
MADERA,150865,1,0,Mon Mar  9 23:58:00 PDT 2020,1583823480
SANTA CRUZ,262382,1,0,Mon Mar  9 23:58:00 PDT 2020,1583823480
FRESNO,930450,1,0,Mon Mar  9 23:58:00 PDT 2020,1583823480
RIVERSIDE,2189641,4,0,Mon Mar  9 23:58:00 PDT 2020,1583823480
SHASTA,177223,1,0,Mon Mar  9 23:58:00 PDT 2020,1583823480
