COUNTY,POPULATION_2010,CONFIRMED,DEATHS,date2,unixtime
ORANGE,3010232,3,0,Sat Mar  7 20:16:57 PST 2020,1583641017
LOS ANGELES,9818605,14,0,Sat Mar  7 20:16:57 PST 2020,1583641017
SANTA CLARA,1781642,32,0,Sat Mar  7 20:16:57 PST 2020,1583641017
SAN FRANCISCO,805235,11,0,Sat Mar  7 20:16:57 PST 2020,1583641017
SAN DIEGO,3095313,1,0,Sat Mar  7 20:16:57 PST 2020,1583641017
MARIN,252409,1,0,Sat Mar  7 20:16:57 PST 2020,1583641017
SONOMA,483878,2,0,Sat Mar  7 20:16:57 PST 2020,1583641017
SACRAMENTO,1418788,3,0,Sat Mar  7 20:16:57 PST 2020,1583641017
SOLANO,413344,12,0,Sat Mar  7 20:16:57 PST 2020,1583641017
NAPA,136484,1,0,Sat Mar  7 20:16:57 PST 2020,1583641017
HUMBOLDT,134623,1,0,Sat Mar  7 20:16:57 PST 2020,1583641017
ALAMEDA,1510271,3,0,Sat Mar  7 20:16:57 PST 2020,1583641017
PLACER,348432,5,1,Sat Mar  7 20:16:57 PST 2020,1583641017
SAN MATEO,718451,1,0,Sat Mar  7 20:16:57 PST 2020,1583641017
CONTRA COSTA,1049025,4,0,Sat Mar  7 20:16:57 PST 2020,1583641017
KINGS,2504700,4,0,Sat Mar  7 20:16:57 PST 2020,1583641017
YOLO,200849,1,0,Sat Mar  7 20:16:57 PST 2020,1583641017
MADERA,150865,1,0,Sat Mar  7 20:16:57 PST 2020,1583641017
BERKSHIRE,131219,1,0,Sat Mar  7 20:16:57 PST 2020,1583641017
SANTA CRUZ,262382,1,0,Sat Mar  7 20:16:57 PST 2020,1583641017
FRESNO,930450,1,0,Sat Mar  7 20:16:57 PST 2020,1583641017
