COUNTY,POPULATION_2010,CONFIRMED,DEATHS,date2,unixtime
ORANGE,3010232,5,0,Wed Mar 11 17:06:04 PDT 2020,1583971564
LOS ANGELES,9818605,27,1,Wed Mar 11 17:06:04 PDT 2020,1583971564
SANTA CLARA,1781642,45,1,Wed Mar 11 17:06:04 PDT 2020,1583971564
SAN FRANCISCO,805235,17,0,Wed Mar 11 17:06:04 PDT 2020,1583971564
SAN DIEGO,3095313,2,0,Wed Mar 11 17:06:04 PDT 2020,1583971564
MARIN,252409,2,0,Wed Mar 11 17:06:04 PDT 2020,1583971564
SONOMA,483878,2,0,Wed Mar 11 17:06:04 PDT 2020,1583971564
SACRAMENTO,1418788,9,1,Wed Mar 11 17:06:04 PDT 2020,1583971564
SOLANO,413344,12,0,Wed Mar 11 17:06:04 PDT 2020,1583971564
NAPA,136484,1,0,Wed Mar 11 17:06:04 PDT 2020,1583971564
HUMBOLDT,134623,1,0,Wed Mar 11 17:06:04 PDT 2020,1583971564
ALAMEDA,1510271,25,0,Wed Mar 11 17:06:04 PDT 2020,1583971564
PLACER,348432,7,1,Wed Mar 11 17:06:04 PDT 2020,1583971564
SAN MATEO,718451,15,0,Wed Mar 11 17:06:04 PDT 2020,1583971564
CONTRA COSTA,1049025,9,0,Wed Mar 11 17:06:04 PDT 2020,1583971564
YOLO,200849,1,0,Wed Mar 11 17:06:04 PDT 2020,1583971564
MADERA,150865,1,0,Wed Mar 11 17:06:04 PDT 2020,1583971564
SANTA CRUZ,262382,2,0,Wed Mar 11 17:06:04 PDT 2020,1583971564
FRESNO,930450,1,0,Wed Mar 11 17:06:04 PDT 2020,1583971564
RIVERSIDE,2189641,4,0,Wed Mar 11 17:06:04 PDT 2020,1583971564
SHASTA,177223,1,0,Wed Mar 11 17:06:04 PDT 2020,1583971564
VENTURA,823318,1,0,Wed Mar 11 17:06:04 PDT 2020,1583971564
CHARLES MIX,9129,1,0,Wed Mar 11 17:06:04 PDT 2020,1583971564
LAKE,703462,1,0,Wed Mar 11 17:06:04 PDT 2020,1583971564
