COUNTY,POPULATION_2010,CONFIRMED,DEATHS,date2,unixtime
ORANGE,3010232,3,0,Mon Mar  9 10:26:12 PDT 2020,1583774772
LOS ANGELES,9818605,14,0,Mon Mar  9 10:26:12 PDT 2020,1583774772
SANTA CLARA,1781642,37,0,Mon Mar  9 10:26:12 PDT 2020,1583774772
SAN FRANCISCO,805235,11,0,Mon Mar  9 10:26:12 PDT 2020,1583774772
SAN DIEGO,3095313,1,0,Mon Mar  9 10:26:12 PDT 2020,1583774772
MARIN,252409,1,0,Mon Mar  9 10:26:12 PDT 2020,1583774772
SONOMA,483878,2,0,Mon Mar  9 10:26:12 PDT 2020,1583774772
SACRAMENTO,1418788,3,0,Mon Mar  9 10:26:12 PDT 2020,1583774772
SOLANO,413344,12,0,Mon Mar  9 10:26:12 PDT 2020,1583774772
NAPA,136484,1,0,Mon Mar  9 10:26:12 PDT 2020,1583774772
HUMBOLDT,134623,1,0,Mon Mar  9 10:26:12 PDT 2020,1583774772
ALAMEDA,1510271,3,0,Mon Mar  9 10:26:12 PDT 2020,1583774772
PLACER,348432,7,1,Mon Mar  9 10:26:12 PDT 2020,1583774772
SAN MATEO,718451,1,0,Mon Mar  9 10:26:12 PDT 2020,1583774772
CONTRA COSTA,1049025,9,0,Mon Mar  9 10:26:12 PDT 2020,1583774772
KINGS,2504700,4,0,Mon Mar  9 10:26:12 PDT 2020,1583774772
YOLO,200849,1,0,Mon Mar  9 10:26:12 PDT 2020,1583774772
MADERA,150865,1,0,Mon Mar  9 10:26:12 PDT 2020,1583774772
SANTA CRUZ,262382,1,0,Mon Mar  9 10:26:12 PDT 2020,1583774772
FRESNO,930450,1,0,Mon Mar  9 10:26:12 PDT 2020,1583774772
RIVERSIDE,2189641,1,0,Mon Mar  9 10:26:12 PDT 2020,1583774772
