COUNTY,POPULATION_2010,CONFIRMED,DEATHS,date2,unixtime
ORANGE,3010232,5,0,Mon Mar  9 22:56:04 PDT 2020,1583819764
LOS ANGELES,9818605,16,0,Mon Mar  9 22:56:04 PDT 2020,1583819764
SANTA CLARA,1781642,43,1,Mon Mar  9 22:56:04 PDT 2020,1583819764
SAN FRANCISCO,805235,16,0,Mon Mar  9 22:56:04 PDT 2020,1583819764
SAN DIEGO,3095313,2,0,Mon Mar  9 22:56:04 PDT 2020,1583819764
MARIN,252409,2,0,Mon Mar  9 22:56:04 PDT 2020,1583819764
SONOMA,483878,2,0,Mon Mar  9 22:56:04 PDT 2020,1583819764
SACRAMENTO,1418788,9,0,Mon Mar  9 22:56:04 PDT 2020,1583819764
SOLANO,413344,12,0,Mon Mar  9 22:56:04 PDT 2020,1583819764
NAPA,136484,1,0,Mon Mar  9 22:56:04 PDT 2020,1583819764
HUMBOLDT,134623,1,0,Mon Mar  9 22:56:04 PDT 2020,1583819764
ALAMEDA,1510271,24,0,Mon Mar  9 22:56:04 PDT 2020,1583819764
PLACER,348432,7,1,Mon Mar  9 22:56:04 PDT 2020,1583819764
SAN MATEO,718451,9,0,Mon Mar  9 22:56:04 PDT 2020,1583819764
CONTRA COSTA,1049025,9,0,Mon Mar  9 22:56:04 PDT 2020,1583819764
KINGS,2504700,4,0,Mon Mar  9 22:56:04 PDT 2020,1583819764
YOLO,200849,1,0,Mon Mar  9 22:56:04 PDT 2020,1583819764
MADERA,150865,1,0,Mon Mar  9 22:56:04 PDT 2020,1583819764
SANTA CRUZ,262382,1,0,Mon Mar  9 22:56:04 PDT 2020,1583819764
FRESNO,930450,1,0,Mon Mar  9 22:56:04 PDT 2020,1583819764
RIVERSIDE,2189641,4,0,Mon Mar  9 22:56:04 PDT 2020,1583819764
SHASTA,177223,1,0,Mon Mar  9 22:56:04 PDT 2020,1583819764
