COUNTY,POPULATION_2010,CONFIRMED,DEATHS,date2,unixtime
ORANGE,3010232,5,0,Thu Mar 12 10:55:15 PDT 2020,1584035715
LOS ANGELES,9818605,28,1,Thu Mar 12 10:55:15 PDT 2020,1584035715
SANTA CLARA,1781642,48,1,Thu Mar 12 10:55:15 PDT 2020,1584035715
SAN FRANCISCO,805235,17,0,Thu Mar 12 10:55:15 PDT 2020,1584035715
SAN DIEGO,3095313,2,0,Thu Mar 12 10:55:15 PDT 2020,1584035715
MARIN,252409,4,0,Thu Mar 12 10:55:15 PDT 2020,1584035715
SONOMA,483878,2,0,Thu Mar 12 10:55:15 PDT 2020,1584035715
SACRAMENTO,1418788,9,1,Thu Mar 12 10:55:15 PDT 2020,1584035715
SOLANO,413344,12,0,Thu Mar 12 10:55:15 PDT 2020,1584035715
NAPA,136484,1,0,Thu Mar 12 10:55:15 PDT 2020,1584035715
HUMBOLDT,134623,1,0,Thu Mar 12 10:55:15 PDT 2020,1584035715
ALAMEDA,1510271,25,0,Thu Mar 12 10:55:15 PDT 2020,1584035715
PLACER,348432,8,1,Thu Mar 12 10:55:15 PDT 2020,1584035715
SAN MATEO,718451,15,0,Thu Mar 12 10:55:15 PDT 2020,1584035715
CONTRA COSTA,1049025,9,0,Thu Mar 12 10:55:15 PDT 2020,1584035715
YOLO,200849,1,0,Thu Mar 12 10:55:15 PDT 2020,1584035715
MADERA,150865,1,0,Thu Mar 12 10:55:15 PDT 2020,1584035715
SANTA CRUZ,262382,2,0,Thu Mar 12 10:55:15 PDT 2020,1584035715
FRESNO,930450,1,0,Thu Mar 12 10:55:15 PDT 2020,1584035715
RIVERSIDE,2189641,4,0,Thu Mar 12 10:55:15 PDT 2020,1584035715
SHASTA,177223,1,0,Thu Mar 12 10:55:15 PDT 2020,1584035715
VENTURA,823318,2,0,Thu Mar 12 10:55:15 PDT 2020,1584035715
CHARLES MIX,9129,1,0,Thu Mar 12 10:55:15 PDT 2020,1584035715
LAKE,703462,1,0,Thu Mar 12 10:55:15 PDT 2020,1584035715
STANISLAUS,514453,2,0,Thu Mar 12 10:55:15 PDT 2020,1584035715
